,County,550,556,563
0,01001,NaN,118,175
1,01003,NaN,1022,1136
2,01005,NaN,73,104
3,01007,NaN,121,150
4,01009,NaN,122,157
5,01011,NaN,9,20
6,01013,NaN,83,119
7,01015,NaN,307,486
8,01017,NaN,80,114
9,01019,NaN,51,73
10,01021,NaN,110,145
11,01023,NaN,23,39
12,01025,NaN,95,127
13,01027,NaN,15,26
14,01029,NaN,42,55
15,01031,NaN,233,344
16,01033,NaN,139,202
17,01035,NaN,24,45
18,01037,NaN,37,52
19,01039,NaN,152,208
20,01041,NaN,28,46
21,01043,NaN,168,232
22,01045,NaN,234,362
23,01047,NaN,49,88
24,01049,NaN,193,253
25,01051,NaN,204,293
26,01053,NaN,137,194
27,01055,NaN,357,539
28,01057,NaN,34,50
29,01059,NaN,85,116
30,01061,NaN,103,134
31,01063,NaN,38,54
32,01065,NaN,30,44
33,01067,NaN,67,97
34,01069,NaN,504,702
35,01071,NaN,155,221
36,01073,NaN,1565,1941
37,01075,NaN,21,36
38,01077,NaN,248,341
39,01079,NaN,48,79
40,01081,NaN,256,347
41,01083,NaN,169,233
42,01085,NaN,16,29
43,01087,NaN,24,34
44,01089,NaN,682,1113
45,01091,NaN,38,54
46,01093,NaN,65,81
47,01095,NaN,243,367
48,01097,NaN,1560,1966
49,01099,NaN,55,63
50,01101,NaN,441,719
51,01103,NaN,161,236
52,01105,NaN,6,14
53,01107,NaN,20,31
54,01109,NaN,58,82
55,01111,NaN,57,90
56,01113,NaN,62,105
57,01115,NaN,250,369
58,01117,NaN,578,776
59,01119,NaN,21,36
60,01121,NaN,158,217
61,01123,NaN,101,143
62,01125,NaN,472,681
63,01127,NaN,142,195
64,01129,NaN,40,52
65,01131,NaN,16,46
66,01133,NaN,69,100
67,02013,NaN,,NaN
68,02016,NaN,15,23
69,02020,NaN,885,1202
70,02050,NaN,37,45
71,02060,NaN,,NaN
72,02068,NaN,0,1
73,02070,NaN,14,25
74,02090,NaN,61,72
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,212,288
79,02130,NaN,,NaN
80,02150,NaN,47,60
81,02158,NaN,,NaN
82,02164,NaN,2,4
83,02170,NaN,152,206
84,02180,NaN,15,22
85,02185,NaN,4,4
86,02188,NaN,10,21
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,12,16
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,1,3
96,04001,NaN,126,124
97,04003,NaN,69,105
98,04005,NaN,150,199
99,04007,NaN,139,215
100,04009,NaN,46,71
101,04011,NaN,18,28
102,04012,NaN,20,26
103,04013,NaN,8878,10806
104,04015,NaN,855,1166
105,04017,NaN,235,350
106,04019,NaN,1267,1828
107,04021,NaN,959,1333
108,04023,NaN,29,40
109,04025,NaN,692,978
110,04027,NaN,49,85
111,05001,NaN,112,149
112,05003,NaN,77,117
113,05005,NaN,474,443
114,05007,NaN,1369,1630
115,05009,NaN,346,479
116,05011,NaN,51,60
117,05013,NaN,34,51
118,05015,NaN,147,193
119,05017,NaN,42,56
120,05019,NaN,74,107
121,05021,NaN,53,66
122,05023,NaN,180,245
123,05025,NaN,53,67
124,05027,NaN,73,100
125,05029,NaN,72,107
126,05031,NaN,554,594
127,05033,NaN,230,331
128,05035,NaN,139,205
129,05037,NaN,115,169
130,05039,NaN,52,73
131,05041,NaN,32,39
132,05043,NaN,74,100
133,05045,NaN,769,937
134,05047,NaN,56,68
135,05049,NaN,89,117
136,05051,NaN,507,606
137,05053,NaN,106,136
138,05055,NaN,232,361
139,05057,NaN,37,53
140,05059,NaN,253,361
141,05061,NaN,55,70
142,05063,NaN,240,348
143,05065,NaN,105,128
144,05067,NaN,50,64
145,05069,NaN,527,538
146,05071,NaN,82,115
147,05073,NaN,9,15
148,05075,NaN,54,62
149,05077,NaN,21,24
150,05079,NaN,25,29
151,05081,NaN,54,67
152,05083,NaN,123,149
153,05085,NaN,497,441
154,05087,NaN,76,107
155,05089,NaN,144,175
156,05091,NaN,112,136
157,05093,NaN,89,126
158,05095,NaN,37,52
159,05097,NaN,37,44
160,05099,NaN,34,47
161,05101,NaN,59,78
162,05103,NaN,102,141
163,05105,NaN,100,123
164,05107,NaN,125,153
165,05109,NaN,69,112
166,05111,NaN,107,136
167,05113,NaN,52,60
168,05115,NaN,223,341
169,05117,NaN,23,31
170,05119,NaN,1524,1921
