,County,641,647,654
0,01001,NaN,110,90
1,01003,NaN,216,182
2,01005,NaN,16,14
3,01007,NaN,25,25
4,01009,NaN,83,65
5,01011,NaN,0,0
6,01013,NaN,12,10
7,01015,NaN,75,75
8,01017,NaN,38,38
9,01019,NaN,25,27
10,01021,NaN,48,40
11,01023,NaN,12,11
12,01025,NaN,22,17
13,01027,NaN,25,19
14,01029,NaN,11,16
15,01031,NaN,25,23
16,01033,NaN,63,67
17,01035,NaN,8,6
18,01037,NaN,9,9
19,01039,NaN,32,26
20,01041,NaN,14,13
21,01043,NaN,116,91
22,01045,NaN,36,36
23,01047,NaN,71,57
24,01049,NaN,55,47
25,01051,NaN,128,107
26,01053,NaN,31,26
27,01055,NaN,56,56
28,01057,NaN,17,14
29,01059,NaN,28,25
30,01061,NaN,9,12
31,01063,NaN,9,8
32,01065,NaN,15,11
33,01067,NaN,14,11
34,01069,NaN,80,78
35,01071,NaN,67,55
36,01073,NaN,643,528
37,01075,NaN,64,54
38,01077,NaN,135,100
39,01079,NaN,51,44
40,01081,NaN,312,251
41,01083,NaN,115,96
42,01085,NaN,11,11
43,01087,NaN,24,16
44,01089,NaN,261,234
45,01091,NaN,35,33
46,01093,NaN,42,38
47,01095,NaN,94,87
48,01097,NaN,352,310
49,01099,NaN,5,4
50,01101,NaN,122,117
51,01103,NaN,252,201
52,01105,NaN,5,3
53,01107,NaN,15,12
54,01109,NaN,51,44
55,01111,NaN,23,19
56,01113,NaN,77,65
57,01115,NaN,97,78
58,01117,NaN,232,196
59,01119,NaN,13,11
60,01121,NaN,99,69
61,01123,NaN,30,22
62,01125,NaN,136,125
63,01127,NaN,101,83
64,01129,NaN,6,5
65,01131,NaN,10,9
66,01133,NaN,26,25
67,02013,NaN,,NaN
68,02016,NaN,6,6
69,02020,NaN,1903,1729
70,02050,NaN,196,198
71,02060,NaN,,NaN
72,02068,NaN,8,8
73,02070,NaN,60,56
74,02090,NaN,461,368
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,443,364
79,02130,NaN,,NaN
80,02150,NaN,111,106
81,02158,NaN,,NaN
82,02164,NaN,27,28
83,02170,NaN,609,491
84,02180,NaN,94,88
85,02185,NaN,62,58
86,02188,NaN,87,84
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,38,36
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,13,13
96,04001,NaN,430,314
97,04003,NaN,229,178
98,04005,NaN,425,398
99,04007,NaN,194,174
100,04009,NaN,156,124
101,04011,NaN,29,30
102,04012,NaN,35,33
103,04013,NaN,8340,7873
104,04015,NaN,440,389
105,04017,NaN,454,404
106,04019,NaN,1834,1766
107,04021,NaN,1083,960
108,04023,NaN,46,39
109,04025,NaN,468,411
110,04027,NaN,146,115
111,05001,NaN,22,20
112,05003,NaN,10,11
113,05005,NaN,36,32
114,05007,NaN,279,255
115,05009,NaN,44,42
116,05011,NaN,11,10
117,05013,NaN,2,1
118,05015,NaN,32,30
119,05017,NaN,3,3
120,05019,NaN,38,33
121,05021,NaN,19,19
122,05023,NaN,33,29
123,05025,NaN,12,11
124,05027,NaN,18,13
125,05029,NaN,27,23
126,05031,NaN,105,88
127,05033,NaN,79,79
128,05035,NaN,35,34
129,05037,NaN,23,22
130,05039,NaN,5,5
131,05041,NaN,7,6
132,05043,NaN,13,14
133,05045,NaN,111,105
134,05047,NaN,13,13
135,05049,NaN,12,10
136,05051,NaN,69,66
137,05053,NaN,9,10
138,05055,NaN,41,38
139,05057,NaN,25,25
140,05059,NaN,60,51
141,05061,NaN,24,23
142,05063,NaN,51,49
143,05065,NaN,21,21
144,05067,NaN,51,46
145,05069,NaN,21,15
146,05071,NaN,24,23
147,05073,NaN,2,1
148,05075,NaN,27,27
149,05077,NaN,9,7
150,05079,NaN,3,1
151,05081,NaN,20,16
152,05083,NaN,26,27
153,05085,NaN,69,67
154,05087,NaN,11,11
155,05089,NaN,15,13
156,05091,NaN,49,40
157,05093,NaN,50,47
158,05095,NaN,7,6
159,05097,NaN,16,14
160,05099,NaN,11,11
161,05101,NaN,6,6
162,05103,NaN,13,12
163,05105,NaN,6,6
164,05107,NaN,11,9
165,05109,NaN,14,12
166,05111,NaN,28,26
167,05113,NaN,11,10
168,05115,NaN,71,59
169,05117,NaN,3,4
170,05119,NaN,216,190
171,05121,NaN,36,30
172,05123,NaN,24,19
173,05125,NaN,82,72
174,05127,NaN,8,10
175,05129,NaN,6,6
176,05131,NaN,158,140
177,05133,NaN,47,45
178,05135,NaN,34,29
179,05137,NaN,15,15
180,05139,NaN,59,49
181,05141,NaN,13,11
182,05143,NaN,218,197
183,05145,NaN,91,86
184,05147,NaN,10,8
185,05149,NaN,24,24
186,06001,NaN,763,737
187,06003,NaN,3,4
188,06005,NaN,83,71
189,06007,NaN,395,335
190,06009,NaN,75,60
191,06011,NaN,46,40
192,06013,NaN,722,715
193,06015,NaN,32,29
194,06017,NaN,191,180
195,06019,NaN,2056,1926
196,06021,NaN,61,51
197,06023,NaN,142,136
198,06025,NaN,356,302
199,06027,NaN,169,151
200,06029,NaN,2063,1933
201,06031,NaN,460,378
202,06033,NaN,102,94
203,06035,NaN,66,53
204,06037,NaN,8328,8208
205,06039,NaN,372,335
206,06041,NaN,113,114
207,06043,NaN,54,49
208,06045,NaN,100,81
209,06047,NaN,558,535
210,06049,NaN,18,15
211,06051,NaN,25,25
212,06053,NaN,198,199
213,06055,NaN,88,82
214,06057,NaN,130,116
215,06059,NaN,1506,1478
216,06061,NaN,478,434
217,06063,NaN,78,67
218,06065,NaN,2127,1926
219,06067,NaN,1821,1762
220,06069,NaN,63,62
221,06071,NaN,2178,2036
222,06073,NaN,3027,2912
223,06075,NaN,417,412
224,06077,NaN,893,801
225,06079,NaN,264,242
226,06081,NaN,322,302
227,06083,NaN,324,294
228,06085,NaN,964,887
229,06087,NaN,146,138
230,06089,NaN,543,487
231,06091,NaN,10,8
232,06093,NaN,67,55
233,06095,NaN,275,259
234,06097,NaN,247,218
235,06099,NaN,1058,965
236,06101,NaN,138,134
237,06103,NaN,194,162
238,06105,NaN,17,15
239,06107,NaN,1291,1117
240,06109,NaN,140,114
241,06111,NaN,462,453
242,06113,NaN,247,240
243,06115,NaN,154,132
244,08001,NaN,1094,920
245,08003,NaN,70,59
246,08005,NaN,1312,1070
247,08007,NaN,35,32
248,08009,NaN,20,20
249,08011,NaN,23,13
250,08013,NaN,421,404
251,08014,NaN,,NaN
252,08015,NaN,51,44
253,08017,NaN,9,8
254,08019,NaN,13,12
255,08021,NaN,12,9
256,08023,NaN,12,11
257,08025,NaN,13,13
258,08027,NaN,10,8
259,08029,NaN,92,74
260,08031,NaN,1169,1030
261,08033,NaN,6,6
262,08035,NaN,666,563
263,08037,NaN,108,90
264,08039,NaN,61,46
265,08041,NaN,2191,2041
266,08043,NaN,245,213
267,08045,NaN,135,106
268,08047,NaN,12,11
269,08049,NaN,35,30
270,08051,NaN,16,14
271,08053,NaN,1,1
272,08055,NaN,13,13
273,08057,NaN,11,8
274,08059,NaN,1010,857
275,08061,NaN,34,29
276,08063,NaN,31,25
277,08065,NaN,25,26
278,08067,NaN,99,94
279,08069,NaN,951,843
280,08071,NaN,41,42
281,08073,NaN,23,18
282,08075,NaN,76,63
283,08077,NaN,559,497
284,08079,NaN,2,1
285,08081,NaN,49,44
286,08083,NaN,134,125
287,08085,NaN,180,132
288,08087,NaN,63,55
289,08089,NaN,52,47
290,08091,NaN,16,14
291,08093,NaN,58,43
292,08095,NaN,14,12
293,08097,NaN,26,23
294,08099,NaN,37,33
295,08101,NaN,629,473
296,08103,NaN,38,37
297,08105,NaN,32,26
298,08107,NaN,70,60
299,08109,NaN,10,11
300,08111,NaN,1,1
301,08113,NaN,11,11
302,08115,NaN,14,11
303,08117,NaN,55,51
304,08119,NaN,91,75
305,08121,NaN,49,43
306,08123,NaN,1127,1042
307,08125,NaN,28,24
308,09001,NaN,506,475
309,09003,NaN,835,781
310,09005,NaN,129,123
311,09007,NaN,108,100
312,09009,NaN,648,642
313,09011,NaN,258,230
314,09013,NaN,117,107
315,09015,NaN,183,147
316,10001,NaN,409,353
317,10003,NaN,984,821
318,10005,NaN,418,379
319,11001,NaN,504,397
320,12001,NaN,180,179
321,12003,NaN,13,13
322,12005,NaN,83,81
323,12007,NaN,10,9
324,12009,NaN,256,192
325,12011,NaN,1312,1081
326,12013,NaN,4,5
327,12015,NaN,142,121
328,12017,NaN,68,65
329,12019,NaN,99,97
330,12021,NaN,142,126
331,12023,NaN,31,30
332,12027,NaN,22,19
333,12029,NaN,11,10
334,12031,NaN,461,434
335,12033,NaN,177,151
336,12035,NaN,62,63
337,12037,NaN,5,5
338,12039,NaN,16,11
339,12041,NaN,14,13
340,12043,NaN,4,2
341,12045,NaN,5,4
342,12047,NaN,13,9
343,12049,NaN,16,15
344,12051,NaN,26,25
345,12053,NaN,94,92
346,12055,NaN,57,53
347,12057,NaN,1102,955
348,12059,NaN,16,13
349,12061,NaN,55,47
350,12063,NaN,30,27
351,12065,NaN,17,14
352,12067,NaN,14,12
353,12069,NaN,226,229
354,12071,NaN,363,316
355,12073,NaN,184,162
356,12075,NaN,28,24
357,12077,NaN,8,7
358,12079,NaN,5,4
359,12081,NaN,221,205
360,12083,NaN,205,166
361,12085,NaN,104,100
362,12086,NaN,1617,1393
363,12087,NaN,88,82
364,12089,NaN,51,43
365,12091,NaN,117,118
366,12093,NaN,10,11
367,12095,NaN,856,717
368,12097,NaN,226,213
369,12099,NaN,826,734
370,12101,NaN,236,161
371,12103,NaN,554,646
372,12105,NaN,424,380
373,12107,NaN,39,39
374,12109,NaN,117,105
375,12111,NaN,172,151
376,12113,NaN,133,131
377,12115,NaN,148,126
378,12117,NaN,212,165
379,12119,NaN,67,53
380,12121,NaN,20,16
381,12123,NaN,9,9
382,12125,NaN,1,2
383,12127,NaN,480,427
384,12129,NaN,24,22
385,12131,NaN,52,60
386,12133,NaN,10,11
387,13001,NaN,29,25
388,13003,NaN,10,9
389,13005,NaN,25,28
390,13007,NaN,0,0
391,13009,NaN,25,25
392,13011,NaN,15,16
393,13013,NaN,128,120
394,13015,NaN,92,84
395,13017,NaN,17,17
396,13019,NaN,10,8
397,13021,NaN,160,136
398,13023,NaN,23,25
399,13025,NaN,12,16
400,13027,NaN,4,4
401,13029,NaN,15,16
402,13031,NaN,15,19
403,13033,NaN,8,10
404,13035,NaN,20,16
405,13037,NaN,4,2
406,13039,NaN,31,33
407,13043,NaN,5,5
408,13045,NaN,64,54
409,13047,NaN,91,81
410,13049,NaN,17,14
411,13051,NaN,127,122
412,13053,NaN,99,88
413,13055,NaN,41,38
414,13057,NaN,183,165
415,13059,NaN,91,87
416,13061,NaN,0,0
417,13063,NaN,183,155
418,13065,NaN,22,16
419,13067,NaN,595,667
420,13069,NaN,51,50
421,13071,NaN,49,48
422,13073,NaN,147,137
423,13075,NaN,8,7
424,13077,NaN,135,124
425,13079,NaN,13,11
426,13081,NaN,10,10
427,13083,NaN,22,23
428,13085,NaN,13,12
429,13087,NaN,11,12
430,13089,NaN,463,475
431,13091,NaN,8,8
432,13093,NaN,3,5
433,13095,NaN,56,49
434,13097,NaN,121,109
435,13099,NaN,31,27
436,13101,NaN,0,0
437,13103,NaN,30,29
438,13105,NaN,29,28
439,13107,NaN,16,11
440,13109,NaN,5,5
441,13111,NaN,15,15
