,County,669,675,682
0,01001,NaN,97,110
1,01003,NaN,152,175
2,01005,NaN,31,35
3,01007,NaN,24,26
4,01009,NaN,101,108
5,01011,NaN,4,1
6,01013,NaN,37,39
7,01015,NaN,86,99
8,01017,NaN,2,5
9,01019,NaN,25,30
10,01021,NaN,41,44
11,01023,NaN,4,3
12,01025,NaN,11,11
13,01027,NaN,13,12
14,01029,NaN,16,14
15,01031,NaN,48,64
16,01033,NaN,65,79
17,01035,NaN,10,12
18,01037,NaN,3,4
19,01039,NaN,49,58
20,01041,NaN,35,32
21,01043,NaN,74,86
22,01045,NaN,31,39
23,01047,NaN,12,10
24,01049,NaN,81,79
25,01051,NaN,92,110
26,01053,NaN,25,27
27,01055,NaN,54,89
28,01057,NaN,62,64
29,01059,NaN,49,49
30,01061,NaN,19,28
31,01063,NaN,5,4
32,01065,NaN,12,12
33,01067,NaN,20,18
34,01069,NaN,49,67
35,01071,NaN,19,21
36,01073,NaN,150,179
37,01075,NaN,41,42
38,01077,NaN,82,88
39,01079,NaN,70,75
40,01081,NaN,83,95
41,01083,NaN,77,85
42,01085,NaN,0,0
43,01087,NaN,1,0
44,01089,NaN,242,304
45,01091,NaN,14,13
46,01093,NaN,27,33
47,01095,NaN,36,49
48,01097,NaN,380,426
49,01099,NaN,8,8
50,01101,NaN,92,108
51,01103,NaN,125,171
52,01105,NaN,3,2
53,01107,NaN,11,10
54,01109,NaN,38,41
55,01111,NaN,13,12
56,01113,NaN,27,31
57,01115,NaN,59,68
58,01117,NaN,186,208
59,01119,NaN,8,11
60,01121,NaN,68,72
61,01123,NaN,3,5
62,01125,NaN,188,197
63,01127,NaN,112,117
64,01129,NaN,10,9
65,01131,NaN,14,19
66,01133,NaN,25,31
67,02013,NaN,,NaN
68,02016,NaN,6,13
69,02020,NaN,910,943
70,02050,NaN,230,242
71,02060,NaN,,NaN
72,02068,NaN,8,12
73,02070,NaN,19,22
74,02090,NaN,278,276
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,187,186
79,02130,NaN,,NaN
80,02150,NaN,18,23
81,02158,NaN,,NaN
82,02164,NaN,31,30
83,02170,NaN,468,465
84,02180,NaN,185,187
85,02185,NaN,28,33
86,02188,NaN,129,130
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,16,17
92,02261,NaN,1,2
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,18,21
96,04001,NaN,249,251
97,04003,NaN,539,549
98,04005,NaN,509,515
99,04007,NaN,395,423
100,04009,NaN,230,237
101,04011,NaN,58,66
102,04012,NaN,51,53
103,04013,NaN,14521,14464
104,04015,NaN,678,740
105,04017,NaN,803,842
106,04019,NaN,4500,5436
107,04021,NaN,2062,1955
108,04023,NaN,235,233
109,04025,NaN,1146,1174
110,04027,NaN,301,310
111,05001,NaN,14,17
112,05003,NaN,10,13
113,05005,NaN,67,78
114,05007,NaN,408,481
115,05009,NaN,65,81
116,05011,NaN,6,6
117,05013,NaN,5,5
118,05015,NaN,32,35
119,05017,NaN,3,2
120,05019,NaN,27,28
121,05021,NaN,37,48
122,05023,NaN,55,62
123,05025,NaN,4,3
124,05027,NaN,19,26
125,05029,NaN,29,32
126,05031,NaN,184,194
127,05033,NaN,65,72
128,05035,NaN,85,92
129,05037,NaN,17,22
130,05039,NaN,1,1
131,05041,NaN,14,11
132,05043,NaN,19,22
133,05045,NaN,264,267
134,05047,NaN,28,34
135,05049,NaN,68,69
136,05051,NaN,55,61
137,05053,NaN,33,38
138,05055,NaN,93,113
139,05057,NaN,15,15
140,05059,NaN,36,44
141,05061,NaN,23,25
142,05063,NaN,201,209
143,05065,NaN,62,61
144,05067,NaN,63,69
145,05069,NaN,29,28
146,05071,NaN,24,29
147,05073,NaN,6,3
148,05075,NaN,76,78
149,05077,NaN,2,1
150,05079,NaN,7,5
151,05081,NaN,8,10
152,05083,NaN,42,65
153,05085,NaN,114,127
154,05087,NaN,51,52
155,05089,NaN,63,59
156,05091,NaN,61,78
157,05093,NaN,98,99
158,05095,NaN,6,6
159,05097,NaN,13,16
160,05099,NaN,9,11
161,05101,NaN,26,29
162,05103,NaN,18,16
163,05105,NaN,25,27
164,05107,NaN,3,3
165,05109,NaN,12,9
166,05111,NaN,53,58
167,05113,NaN,5,9
168,05115,NaN,100,122
169,05117,NaN,2,3
170,05119,NaN,415,477
171,05121,NaN,40,57
172,05123,NaN,5,6
173,05125,NaN,131,138
174,05127,NaN,15,23
175,05129,NaN,26,30
176,05131,NaN,237,292
177,05133,NaN,31,32
178,05135,NaN,62,65
179,05137,NaN,59,57
180,05139,NaN,48,52
181,05141,NaN,26,26
182,05143,NaN,366,445
183,05145,NaN,177,166
184,05147,NaN,8,8
185,05149,NaN,34,39
186,06001,NaN,654,739
187,06003,NaN,0,0
188,06005,NaN,48,54
189,06007,NaN,229,255
190,06009,NaN,65,67
191,06011,NaN,30,35
192,06013,NaN,565,653
193,06015,NaN,36,50
194,06017,NaN,167,201
195,06019,NaN,1442,1732
196,06021,NaN,26,30
197,06023,NaN,238,284
198,06025,NaN,455,469
199,06027,NaN,43,48
200,06029,NaN,1960,2052
201,06031,NaN,354,424
202,06033,NaN,58,61
203,06035,NaN,51,53
204,06037,NaN,9521,10319
205,06039,NaN,302,321
206,06041,NaN,127,150
207,06043,NaN,52,51
208,06045,NaN,159,163
209,06047,NaN,375,432
210,06049,NaN,17,19
211,06051,NaN,21,23
212,06053,NaN,401,442
213,06055,NaN,108,117
214,06057,NaN,169,190
215,06059,NaN,1925,2082
216,06061,NaN,556,663
217,06063,NaN,20,25
218,06065,NaN,2350,2607
219,06067,NaN,1341,1431
220,06069,NaN,70,75
221,06071,NaN,2328,2501
222,06073,NaN,3337,3762
223,06075,NaN,468,547
224,06077,NaN,873,862
225,06079,NaN,315,363
226,06081,NaN,451,511
227,06083,NaN,478,520
228,06085,NaN,1255,1262
229,06087,NaN,239,296
230,06089,NaN,333,385
231,06091,NaN,2,3
232,06093,NaN,26,30
233,06095,NaN,314,364
234,06097,NaN,332,381
235,06099,NaN,1950,2041
236,06101,NaN,87,112
237,06103,NaN,80,80
238,06105,NaN,35,35
239,06107,NaN,753,781
240,06109,NaN,124,129
241,06111,NaN,578,648
242,06113,NaN,186,232
243,06115,NaN,133,152
244,08001,NaN,2320,2517
245,08003,NaN,94,93
246,08005,NaN,2608,2891
247,08007,NaN,73,73
248,08009,NaN,19,19
249,08011,NaN,48,50
250,08013,NaN,952,1115
251,08014,NaN,,NaN
252,08015,NaN,96,104
253,08017,NaN,17,17
254,08019,NaN,28,30
255,08021,NaN,18,18
256,08023,NaN,6,7
257,08025,NaN,11,8
258,08027,NaN,21,22
259,08029,NaN,160,200
260,08031,NaN,3349,3888
261,08033,NaN,9,11
262,08035,NaN,1433,1696
263,08037,NaN,204,223
264,08039,NaN,56,54
265,08041,NaN,3006,3010
266,08043,NaN,366,382
267,08045,NaN,182,193
268,08047,NaN,36,36
269,08049,NaN,54,56
270,08051,NaN,44,51
271,08053,NaN,0,1
272,08055,NaN,36,37
273,08057,NaN,3,4
274,08059,NaN,2733,3055
275,08061,NaN,10,10
276,08063,NaN,33,38
277,08065,NaN,35,45
278,08067,NaN,308,339
279,08069,NaN,1377,1540
280,08071,NaN,92,89
281,08073,NaN,12,14
282,08075,NaN,60,66
283,08077,NaN,907,988
284,08079,NaN,5,5
285,08081,NaN,47,65
286,08083,NaN,117,116
287,08085,NaN,224,220
288,08087,NaN,133,139
289,08089,NaN,132,131
290,08091,NaN,12,13
291,08093,NaN,56,55
292,08095,NaN,21,20
293,08097,NaN,77,88
294,08099,NaN,45,41
295,08101,NaN,972,1014
296,08103,NaN,47,47
297,08105,NaN,105,102
298,08107,NaN,97,105
299,08109,NaN,25,24
300,08111,NaN,2,3
301,08113,NaN,32,32
302,08115,NaN,7,8
303,08117,NaN,157,175
304,08119,NaN,83,83
305,08121,NaN,15,17
306,08123,NaN,1331,1346
307,08125,NaN,34,37
308,09001,NaN,1309,1397
309,09003,NaN,1189,1211
310,09005,NaN,390,411
311,09007,NaN,232,266
312,09009,NaN,1397,1525
313,09011,NaN,804,935
314,09013,NaN,183,195
315,09015,NaN,366,387
316,10001,NaN,582,636
317,10003,NaN,1755,1997
318,10005,NaN,676,756
319,11001,NaN,555,607
320,12001,NaN,147,164
321,12003,NaN,24,32
322,12005,NaN,83,103
323,12007,NaN,16,13
324,12009,NaN,392,528
325,12011,NaN,1027,1155
326,12013,NaN,4,7
327,12015,NaN,117,145
328,12017,NaN,56,68
329,12019,NaN,94,133
330,12021,NaN,180,191
331,12023,NaN,24,27
332,12027,NaN,15,16
333,12029,NaN,5,6
334,12031,NaN,382,519
335,12033,NaN,148,185
336,12035,NaN,86,122
337,12037,NaN,1,4
338,12039,NaN,10,9
339,12041,NaN,4,6
340,12043,NaN,5,5
341,12045,NaN,1,2
342,12047,NaN,1,2
343,12049,NaN,9,10
344,12051,NaN,18,24
345,12053,NaN,62,87
346,12055,NaN,43,60
347,12057,NaN,1254,1367
348,12059,NaN,9,25
349,12061,NaN,68,95
350,12063,NaN,15,15
351,12065,NaN,8,8
352,12067,NaN,1,2
353,12069,NaN,287,346
354,12071,NaN,349,444
355,12073,NaN,103,114
356,12075,NaN,36,32
357,12077,NaN,1,1
358,12079,NaN,21,21
359,12081,NaN,259,315
360,12083,NaN,159,185
361,12085,NaN,95,117
362,12086,NaN,1868,1913
363,12087,NaN,84,100
364,12089,NaN,57,66
365,12091,NaN,108,143
366,12093,NaN,21,26
367,12095,NaN,481,544
368,12097,NaN,321,398
369,12099,NaN,897,967
370,12101,NaN,295,415
371,12103,NaN,516,641
372,12105,NaN,447,414
373,12107,NaN,31,40
374,12109,NaN,224,268
375,12111,NaN,84,107
376,12113,NaN,82,112
377,12115,NaN,218,244
378,12117,NaN,347,416
379,12119,NaN,52,57
380,12121,NaN,16,17
381,12123,NaN,4,7
382,12125,NaN,6,7
383,12127,NaN,399,444
384,12129,NaN,12,15
385,12131,NaN,39,41
386,12133,NaN,4,5
387,13001,NaN,8,8
388,13003,NaN,2,2
389,13005,NaN,12,18
390,13007,NaN,2,5
391,13009,NaN,24,27
392,13011,NaN,23,31
393,13013,NaN,118,124
394,13015,NaN,184,212
395,13017,NaN,11,31
396,13019,NaN,9,14
397,13021,NaN,155,166
398,13023,NaN,13,18
399,13025,NaN,5,6
400,13027,NaN,11,12
401,13029,NaN,24,35
402,13031,NaN,58,73
403,13033,NaN,7,9
404,13035,NaN,21,21
405,13037,NaN,0,0
406,13039,NaN,24,33
407,13043,NaN,1,3
408,13045,NaN,75,89
409,13047,NaN,95,123
410,13049,NaN,1,3
411,13051,NaN,147,192
412,13053,NaN,17,18
413,13055,NaN,67,82
414,13057,NaN,210,244
415,13059,NaN,89,110
416,13061,NaN,0,0
417,13063,NaN,168,154
418,13065,NaN,5,7
419,13067,NaN,720,775
420,13069,NaN,25,29
421,13071,NaN,12,20
422,13073,NaN,114,138
423,13075,NaN,5,10
424,13077,NaN,161,183
425,13079,NaN,5,6
