,County,655,661,668
0,01001,NaN,95,89
1,01003,NaN,236,234
2,01005,NaN,9,8
3,01007,NaN,19,17
4,01009,NaN,122,122
5,01011,NaN,0,0
6,01013,NaN,22,20
7,01015,NaN,34,56
8,01017,NaN,11,12
9,01019,NaN,36,34
10,01021,NaN,64,57
11,01023,NaN,4,2
12,01025,NaN,28,22
13,01027,NaN,12,11
14,01029,NaN,19,17
15,01031,NaN,50,49
16,01033,NaN,63,63
17,01035,NaN,6,5
18,01037,NaN,6,4
19,01039,NaN,25,23
20,01041,NaN,13,12
21,01043,NaN,106,101
22,01045,NaN,15,17
23,01047,NaN,24,22
24,01049,NaN,23,21
25,01051,NaN,152,144
26,01053,NaN,38,35
27,01055,NaN,46,65
28,01057,NaN,121,99
29,01059,NaN,31,30
30,01061,NaN,14,15
31,01063,NaN,4,3
32,01065,NaN,6,4
33,01067,NaN,13,11
34,01069,NaN,61,68
35,01071,NaN,68,61
36,01073,NaN,142,157
37,01075,NaN,64,72
38,01077,NaN,80,74
39,01079,NaN,100,96
40,01081,NaN,83,90
41,01083,NaN,137,132
42,01085,NaN,6,4
43,01087,NaN,14,14
44,01089,NaN,92,101
45,01091,NaN,9,10
46,01093,NaN,69,64
47,01095,NaN,56,62
48,01097,NaN,607,628
49,01099,NaN,6,6
50,01101,NaN,46,56
51,01103,NaN,184,179
52,01105,NaN,3,3
53,01107,NaN,17,17
54,01109,NaN,2,3
55,01111,NaN,3,3
56,01113,NaN,19,19
57,01115,NaN,72,68
58,01117,NaN,270,262
59,01119,NaN,11,11
60,01121,NaN,47,45
61,01123,NaN,9,11
62,01125,NaN,236,241
63,01127,NaN,170,146
64,01129,NaN,24,24
65,01131,NaN,12,12
66,01133,NaN,36,33
67,02013,NaN,,NaN
68,02016,NaN,8,9
69,02020,NaN,1615,1518
70,02050,NaN,211,204
71,02060,NaN,,NaN
72,02068,NaN,14,14
73,02070,NaN,20,22
74,02090,NaN,535,521
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,335,331
79,02130,NaN,,NaN
80,02150,NaN,42,50
81,02158,NaN,,NaN
82,02164,NaN,13,14
83,02170,NaN,719,699
84,02180,NaN,254,246
85,02185,NaN,73,83
86,02188,NaN,94,110
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,42,40
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,92,88
96,04001,NaN,229,192
97,04003,NaN,433,431
98,04005,NaN,426,428
99,04007,NaN,241,231
100,04009,NaN,146,148
101,04011,NaN,63,61
102,04012,NaN,45,43
103,04013,NaN,11196,11046
104,04015,NaN,508,497
105,04017,NaN,417,395
106,04019,NaN,2688,2682
107,04021,NaN,1320,1428
108,04023,NaN,110,110
109,04025,NaN,738,733
110,04027,NaN,278,263
111,05001,NaN,12,14
112,05003,NaN,22,20
113,05005,NaN,65,67
114,05007,NaN,300,296
115,05009,NaN,17,30
116,05011,NaN,15,15
117,05013,NaN,1,0
118,05015,NaN,23,30
119,05017,NaN,0,1
120,05019,NaN,24,24
121,05021,NaN,20,27
122,05023,NaN,44,40
123,05025,NaN,2,2
124,05027,NaN,3,3
125,05029,NaN,12,11
126,05031,NaN,98,94
127,05033,NaN,88,94
128,05035,NaN,27,27
129,05037,NaN,12,12
130,05039,NaN,1,1
131,05041,NaN,9,8
132,05043,NaN,18,18
133,05045,NaN,92,103
134,05047,NaN,11,12
135,05049,NaN,18,18
136,05051,NaN,50,51
137,05053,NaN,5,5
138,05055,NaN,76,82
139,05057,NaN,16,16
140,05059,NaN,28,27
141,05061,NaN,37,45
142,05063,NaN,42,49
143,05065,NaN,14,15
144,05067,NaN,59,55
145,05069,NaN,38,44
146,05071,NaN,20,22
147,05073,NaN,0,2
148,05075,NaN,34,38
149,05077,NaN,25,22
150,05079,NaN,4,3
151,05081,NaN,33,36
152,05083,NaN,25,26
153,05085,NaN,57,61
154,05087,NaN,16,20
155,05089,NaN,19,19
156,05091,NaN,41,51
157,05093,NaN,53,47
158,05095,NaN,1,2
159,05097,NaN,11,10
160,05099,NaN,3,4
161,05101,NaN,5,7
162,05103,NaN,7,7
163,05105,NaN,16,29
164,05107,NaN,14,12
165,05109,NaN,9,10
166,05111,NaN,32,32
167,05113,NaN,12,14
168,05115,NaN,60,61
169,05117,NaN,2,2
170,05119,NaN,247,244
