,County,648,654,661
0,01001,NaN,180,159
1,01003,NaN,136,124
2,01005,NaN,19,20
3,01007,NaN,29,29
4,01009,NaN,142,148
5,01011,NaN,8,9
6,01013,NaN,87,104
7,01015,NaN,133,113
8,01017,NaN,157,158
9,01019,NaN,39,37
10,01021,NaN,112,106
11,01023,NaN,19,19
12,01025,NaN,18,23
13,01027,NaN,32,30
14,01029,NaN,11,13
15,01031,NaN,53,47
16,01033,NaN,247,243
17,01035,NaN,29,25
18,01037,NaN,11,11
19,01039,NaN,30,30
20,01041,NaN,45,36
21,01043,NaN,278,284
22,01045,NaN,47,42
23,01047,NaN,214,172
24,01049,NaN,84,76
25,01051,NaN,224,203
26,01053,NaN,76,74
27,01055,NaN,76,68
28,01057,NaN,87,82
29,01059,NaN,124,127
30,01061,NaN,24,26
31,01063,NaN,10,10
32,01065,NaN,19,25
33,01067,NaN,17,17
34,01069,NaN,102,104
35,01071,NaN,175,162
36,01073,NaN,730,700
37,01075,NaN,79,72
38,01077,NaN,301,295
39,01079,NaN,247,236
40,01081,NaN,1767,1662
41,01083,NaN,364,349
42,01085,NaN,13,14
43,01087,NaN,54,48
44,01089,NaN,426,395
45,01091,NaN,10,10
46,01093,NaN,166,163
47,01095,NaN,196,171
48,01097,NaN,381,401
49,01099,NaN,25,21
50,01101,NaN,150,142
51,01103,NaN,828,799
52,01105,NaN,13,15
53,01107,NaN,79,89
54,01109,NaN,218,207
55,01111,NaN,11,10
56,01113,NaN,550,472
57,01115,NaN,550,486
58,01117,NaN,269,263
59,01119,NaN,12,11
60,01121,NaN,141,145
61,01123,NaN,69,78
62,01125,NaN,178,169
63,01127,NaN,221,208
64,01129,NaN,9,10
65,01131,NaN,16,18
66,01133,NaN,169,161
67,02013,NaN,,NaN
68,02016,NaN,1,5
69,02020,NaN,1755,1684
70,02050,NaN,165,159
71,02060,NaN,,NaN
72,02068,NaN,2,3
73,02070,NaN,88,80
74,02090,NaN,463,511
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,370,323
79,02130,NaN,,NaN
80,02150,NaN,63,59
81,02158,NaN,,NaN
82,02164,NaN,30,29
83,02170,NaN,778,769
84,02180,NaN,120,118
85,02185,NaN,83,86
86,02188,NaN,140,133
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,69,69
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,29,27
96,04001,NaN,162,155
97,04003,NaN,382,355
98,04005,NaN,482,478
99,04007,NaN,196,174
100,04009,NaN,161,176
101,04011,NaN,49,46
102,04012,NaN,35,30
103,04013,NaN,9613,9288
104,04015,NaN,506,501
105,04017,NaN,469,363
106,04019,NaN,2503,2548
107,04021,NaN,1057,975
108,04023,NaN,87,80
109,04025,NaN,550,499
110,04027,NaN,216,197
111,05001,NaN,24,25
112,05003,NaN,13,15
113,05005,NaN,49,45
114,05007,NaN,317,345
115,05009,NaN,39,36
116,05011,NaN,3,3
117,05013,NaN,2,2
118,05015,NaN,10,13
119,05017,NaN,7,6
120,05019,NaN,24,25
121,05021,NaN,16,19
122,05023,NaN,33,39
123,05025,NaN,9,8
124,05027,NaN,13,13
125,05029,NaN,18,17
126,05031,NaN,100,102
127,05033,NaN,104,100
128,05035,NaN,52,51
129,05037,NaN,27,26
130,05039,NaN,4,5
131,05041,NaN,9,8
132,05043,NaN,17,17
133,05045,NaN,86,88
134,05047,NaN,10,13
135,05049,NaN,16,17
136,05051,NaN,54,51
137,05053,NaN,8,9
138,05055,NaN,53,53
139,05057,NaN,15,14
140,05059,NaN,97,99
141,05061,NaN,12,11
142,05063,NaN,53,57
143,05065,NaN,9,9
144,05067,NaN,40,42
145,05069,NaN,26,25
146,05071,NaN,50,47
147,05073,NaN,8,11
148,05075,NaN,34,31
149,05077,NaN,16,18
150,05079,NaN,9,11
151,05081,NaN,28,29
152,05083,NaN,14,12
153,05085,NaN,70,66
154,05087,NaN,12,9
155,05089,NaN,15,15
156,05091,NaN,43,44
157,05093,NaN,37,30
158,05095,NaN,2,3
159,05097,NaN,6,6
160,05099,NaN,12,7
161,05101,NaN,3,2
162,05103,NaN,14,11
163,05105,NaN,9,8
164,05107,NaN,12,10
165,05109,NaN,6,6
166,05111,NaN,26,29
167,05113,NaN,12,15
168,05115,NaN,52,49
169,05117,NaN,3,3
170,05119,NaN,281,340
171,05121,NaN,23,22
172,05123,NaN,27,24
173,05125,NaN,55,53
174,05127,NaN,14,17
175,05129,NaN,4,4
176,05131,NaN,121,110
177,05133,NaN,63,61
178,05135,NaN,54,46
179,05137,NaN,8,9
180,05139,NaN,41,36
181,05141,NaN,8,9
182,05143,NaN,234,228
183,05145,NaN,111,110
184,05147,NaN,8,9
185,05149,NaN,31,34
186,06001,NaN,821,805
187,06003,NaN,1,1
188,06005,NaN,77,70
189,06007,NaN,470,454
190,06009,NaN,120,106
191,06011,NaN,42,44
192,06013,NaN,655,643
193,06015,NaN,44,43
194,06017,NaN,272,295
195,06019,NaN,2661,2644
196,06021,NaN,56,49
197,06023,NaN,135,146
198,06025,NaN,408,382
199,06027,NaN,159,144
200,06029,NaN,2677,2661
201,06031,NaN,649,649
202,06033,NaN,121,114
203,06035,NaN,137,144
204,06037,NaN,7699,7493
205,06039,NaN,488,502
206,06041,NaN,121,117
207,06043,NaN,63,59
208,06045,NaN,153,150
209,06047,NaN,634,606
210,06049,NaN,7,8
211,06051,NaN,28,29
212,06053,NaN,265,268
213,06055,NaN,76,71
214,06057,NaN,138,127
215,06059,NaN,2004,2070
216,06061,NaN,655,637
217,06063,NaN,75,73
218,06065,NaN,2940,2885
219,06067,NaN,2210,2279
220,06069,NaN,75,85
221,06071,NaN,2662,2644
222,06073,NaN,3730,3670
223,06075,NaN,357,358
224,06077,NaN,924,859
225,06079,NaN,301,284
226,06081,NaN,392,386
227,06083,NaN,436,447
228,06085,NaN,953,915
229,06087,NaN,163,161
230,06089,NaN,593,567
231,06091,NaN,7,8
232,06093,NaN,57,51
233,06095,NaN,288,276
234,06097,NaN,413,384
235,06099,NaN,1094,1050
236,06101,NaN,187,254
237,06103,NaN,226,205
238,06105,NaN,10,13
