,County,585,591,598
0,01001,NaN,365,398
1,01003,NaN,1438,1401
2,01005,NaN,143,171
3,01007,NaN,174,174
4,01009,NaN,349,328
5,01011,NaN,45,54
6,01013,NaN,129,144
7,01015,NaN,688,662
8,01017,NaN,179,192
9,01019,NaN,112,126
10,01021,NaN,205,190
11,01023,NaN,31,39
12,01025,NaN,135,160
13,01027,NaN,88,93
14,01029,NaN,78,84
15,01031,NaN,328,325
16,01033,NaN,281,311
17,01035,NaN,96,105
18,01037,NaN,53,59
19,01039,NaN,187,174
20,01041,NaN,89,82
21,01043,NaN,456,437
22,01045,NaN,303,309
23,01047,NaN,199,190
24,01049,NaN,288,299
25,01051,NaN,468,500
26,01053,NaN,183,196
27,01055,NaN,647,711
28,01057,NaN,52,55
29,01059,NaN,191,183
30,01061,NaN,201,188
31,01063,NaN,66,63
32,01065,NaN,113,107
33,01067,NaN,111,131
34,01069,NaN,597,612
35,01071,NaN,223,222
36,01073,NaN,3977,3819
37,01075,NaN,52,55
38,01077,NaN,447,432
39,01079,NaN,179,181
40,01081,NaN,515,499
41,01083,NaN,419,393
42,01085,NaN,53,56
43,01087,NaN,76,88
44,01089,NaN,1941,1847
45,01091,NaN,119,146
46,01093,NaN,180,216
47,01095,NaN,674,652
48,01097,NaN,2545,2201
49,01099,NaN,224,219
50,01101,NaN,1280,1332
51,01103,NaN,692,711
52,01105,NaN,53,63
53,01107,NaN,90,100
54,01109,NaN,146,165
55,01111,NaN,186,183
56,01113,NaN,256,305
57,01115,NaN,597,541
58,01117,NaN,1168,1139
59,01119,NaN,25,31
60,01121,NaN,398,339
61,01123,NaN,207,188
62,01125,NaN,708,732
63,01127,NaN,278,286
64,01129,NaN,85,92
65,01131,NaN,51,54
66,01133,NaN,164,169
67,02013,NaN,,NaN
68,02016,NaN,9,9
69,02020,NaN,1330,1318
70,02050,NaN,83,81
71,02060,NaN,,NaN
72,02068,NaN,14,18
73,02070,NaN,30,28
74,02090,NaN,219,204
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,368,334
79,02130,NaN,,NaN
80,02150,NaN,69,67
81,02158,NaN,,NaN
