,County,424,430,437
0,01001,6513,101,100
1,01003,20347,181,184
2,01005,2212,30,31
3,01007,2529,40,34
4,01009,6383,114,98
5,01011,1194,9,10
6,01013,2072,34,32
7,01015,14162,117,125
8,01017,3466,25,24
9,01019,1794,7,6
10,01021,4007,48,56
11,01023,581,11,11
12,01025,3475,9,11
13,01027,1480,9,8
14,01029,1446,23,18
15,01031,5344,60,55
16,01033,6122,87,84
17,01035,1083,8,8
18,01037,944,26,25
19,01039,4027,19,24
20,01041,1491,5,4
21,01043,9289,226,136
22,01045,4730,26,26
23,01047,3502,64,67
24,01049,8674,78,74
25,01051,9831,176,167
26,01053,3839,23,23
27,01055,13604,111,105
28,01057,2051,12,9
29,01059,4177,79,68
30,01061,2426,8,9
31,01063,897,7,7
32,01065,2147,11,11
33,01067,1859,14,17
34,01069,10255,66,72
35,01071,6705,88,93
36,01073,74079,1260,1225
37,01075,1372,15,16
38,01077,9024,248,224
39,01079,2910,33,31
40,01081,15282,125,126
41,01083,9670,159,156
42,01085,1356,13,12
43,01087,1520,21,22
44,01089,33268,328,334
45,01091,2484,15,14
46,01093,3042,71,58
47,01095,11803,212,190
48,01097,37240,442,425
49,01099,1692,13,10
50,01101,23426,456,465
51,01103,14060,182,182
52,01105,1077,4,5
53,01107,2319,26,20
54,01109,2993,46,44
55,01111,1733,53,50
56,01113,4191,63,61
57,01115,9279,98,92
58,01117,22814,313,322
59,01119,1023,8,6
60,01121,7875,141,133
61,01123,3832,110,88
62,01125,24844,262,275
63,01127,7015,82,61
64,01129,1630,22,18
65,01131,1247,2,3
66,01133,2702,105,76
67,02013,364,,NaN
68,02016,647,2,1
69,02020,27633,318,309
70,02050,3687,31,22
71,02060,0,,NaN
72,02068,79,3,2
73,02070,208,0,0
74,02090,6495,62,61
75,02100,28,,NaN
76,02105,0,,NaN
77,02110,1283,,NaN
78,02122,4098,30,30
79,02130,383,,NaN
80,02150,1064,3,1
81,02158,1219,,NaN
82,02164,177,0,0
83,02170,9439,213,207
84,02180,332,1,1
85,02185,1031,3,3
86,02188,596,2,2
87,02195,151,,NaN
88,02198,84,,NaN
89,02220,326,,NaN
90,02230,20,,NaN
91,02240,573,41,26
92,02261,458,0,0
93,02275,32,,NaN
94,02282,72,,NaN
95,02290,345,2,1
96,04001,10772,43,33
97,04003,11537,81,80
98,04005,16952,94,79
99,04007,6496,41,40
100,04009,5346,15,16
101,04011,563,5,6
102,04012,2430,9,7
103,04013,521233,1307,1444
104,04015,21922,343,358
105,04017,15595,22,13
106,04019,111825,619,604
107,04021,48839,1090,1063
108,04023,7759,51,47
109,04025,18294,149,136
110,04027,36690,107,117
111,05001,2024,12,11
112,05003,1878,20,26
113,05005,3027,53,41
114,05007,27946,175,165
115,05009,3713,17,17
116,05011,1342,9,10
117,05013,408,3,3
118,05015,2739,3,5
119,05017,1607,4,3
120,05019,2070,7,9
121,05021,1714,6,7
122,05023,1928,18,19
123,05025,938,2,3
124,05027,2303,13,16
125,05029,2175,8,9
126,05031,13019,45,42
127,05033,6930,44,41
128,05035,5837,39,43
129,05037,1912,6,10
130,05039,751,5,8
131,05041,1352,5,9
132,05043,1972,6,11
133,05045,12091,83,95
134,05047,1666,11,8
135,05049,1098,3,4
136,05051,9974,36,36
137,05053,1625,11,9
138,05055,5980,37,39
139,05057,1958,12,13
140,05059,4954,25,26
141,05061,1619,3,4
142,05063,3705,17,18
143,05065,1649,3,3
144,05067,3197,4,5
145,05069,8707,32,35
146,05071,2861,28,25
147,05073,541,1,1
148,05075,2064,4,4
149,05077,1651,1,1
150,05079,3172,1,1
151,05081,1205,4,5
152,05083,2204,12,10
153,05085,6996,29,26
154,05087,1423,3,4
155,05089,1005,15,14
156,05091,4156,41,40
157,05093,5722,24,28
158,05095,855,10,9
159,05097,746,2,2
160,05099,813,9,11
161,05101,703,6,5
162,05103,2271,14,14
163,05105,817,7,4
164,05107,1728,4,4
165,05109,992,5,2
166,05111,3105,10,9
167,05113,1952,29,22
168,05115,7829,22,21
169,05117,886,2,5
170,05119,38091,249,265
171,05121,2048,9,12
172,05123,3492,16,15
173,05125,11661,73,71
174,05127,925,2,3
175,05129,667,1,1
176,05131,14920,103,108
177,05133,2772,12,11
178,05135,1542,6,4
179,05137,982,6,4
180,05139,3872,24,25
181,05141,1228,5,5
182,05143,29981,171,162
183,05145,7739,48,46
184,05147,632,4,4
185,05149,3401,9,8
186,06001,82593,673,732
187,06003,86,0,0
188,06005,3519,9,11
189,06007,11208,128,147
190,06009,1968,22,25
191,06011,2156,8,10
192,06013,64642,866,970
193,06015,1095,31,40
194,06017,9340,82,94
195,06019,97969,669,635
196,06021,2288,5,7
197,06023,3419,79,90
198,06025,27267,104,132
199,06027,1377,17,20
200,06029,105499,620,615
201,06031,22511,201,229
202,06033,3240,24,27
203,06035,5634,7,11
204,06037,1214178,5344,5364
205,06039,15806,63,80
206,06041,13545,155,183
207,06043,402,7,8
208,06045,3908,34,34
209,06047,30142,301,300
210,06049,467,4,7
211,06051,1242,16,16
212,06053,42734,211,257
213,06055,9247,79,101
214,06057,4162,80,92
215,06059,264721,1198,1396
216,06061,20493,316,319
217,06063,670,12,12
218,06065,292967,1191,1238
219,06067,95964,898,927
220,06069,5831,30,40
221,06071,289773,1093,1198
222,06073,267728,2385,2163
223,06075,35012,238,334
224,06077,68714,914,944
225,06079,20189,202,230
226,06081,39988,287,401
227,06083,32859,295,338
228,06085,113552,1005,1026
229,06087,15196,222,242
230,06089,11113,70,88
231,06091,101,2,2
232,06093,1850,21,23
233,06095,30745,292,321
234,06097,28981,307,327
235,06099,58140,588,572
236,06101,9042,90,100
237,06103,5213,50,49
238,06105,384,5,4
239,06107,48770,296,306
240,06109,4008,25,29
241,06111,79090,562,659
242,06113,13235,92,117
243,06115,5903,117,112
244,08001,50463,729,707
245,08003,1337,6,3
246,08005,50778,758,799
247,08007,728,21,20
248,08009,277,1,1
249,08011,1484,0,0
250,08013,19969,419,436
251,08014,4064,,NaN
252,08015,1484,7,9
253,08017,126,0,0
254,08019,388,9,8
255,08021,460,4,2
256,08023,200,0,0
257,08025,2124,24,19
258,08027,165,2,2
259,08029,2509,14,16
260,08031,62578,926,916
261,08033,67,0,0
262,08035,22913,474,471
263,08037,5523,119,119
264,08039,1375,35,29
265,08041,54988,1056,1018
266,08043,5594,35,31
267,08045,5286,68,69
268,08047,184,7,7
269,08049,1312,9,9
270,08051,1225,3,6
271,08053,17,2,3
272,08055,328,7,7
273,08057,52,0,0
274,08059,39384,820,897
275,08061,91,0,0
276,08063,566,8,6
277,08065,685,10,11
278,08067,3231,88,78
279,08069,21443,398,399
280,08071,1028,14,14
281,08073,1002,1,1
282,08075,3782,8,9
283,08077,13623,105,130
284,08079,85,4,4
285,08081,694,11,13
286,08083,1772,15,14
287,08085,3302,22,26
288,08087,2508,27,27
289,08089,1875,3,5
290,08091,268,7,6
291,08093,589,9,9
292,08095,346,1,2
293,08097,2275,78,67
294,08099,1167,4,2
295,08101,15495,145,142
296,08103,503,5,5
297,08105,746,9,7
298,08107,2021,31,32
299,08109,328,0,1
300,08111,43,0,0
301,08113,845,4,4
302,08115,198,1,1
303,08117,3216,59,69
304,08119,1367,50,41
305,08121,429,4,3
306,08123,26852,412,415
307,08125,818,32,22
308,09001,85225,1919,2069
309,09003,73092,1145,1149
310,09005,11942,302,302
311,09007,11056,286,341
312,09009,76466,1718,1643
313,09011,20012,296,303
314,09013,8276,132,111
315,09015,9579,130,127
316,10001,15102,237,249
317,10003,53561,1255,1245
318,10005,23423,300,294
319,11001,NaN,821,864
320,12001,23015,191,192
321,12003,3335,19,21
322,12005,19411,212,205
323,12007,2902,13,12
324,12009,36225,927,962
325,12011,208096,3890,3722
326,12013,1647,4,4
327,12015,11187,200,214
328,12017,10156,130,122
329,12019,17146,195,221
330,12021,31736,494,493
331,12023,7771,34,33
332,12027,3984,35,34
333,12029,1537,8,8
334,12031,91450,819,828
335,12033,34558,192,212
336,12035,6434,250,333
337,12037,1293,3,3
338,12039,5523,18,16
339,12041,1464,12,10
340,12043,919,6,5
341,12045,1897,5,4
342,12047,1581,4,5
343,12049,2873,19,16
344,12051,4425,47,42
345,12053,12052,191,194
346,12055,7510,89,91
347,12057,118061,2067,1969
348,12059,2207,5,4
349,12061,11499,162,173
350,12063,6021,30,30
351,12065,1416,5,4
352,12067,1604,1,2
353,12069,25978,420,431
354,12071,60914,1068,1074
355,12073,29982,183,191
356,12075,3037,48,46
357,12077,1051,0,0
358,12079,2029,4,6
359,12081,33832,590,575
360,12083,28632,278,280
361,12085,11132,205,228
362,12086,434352,5753,3876
363,12087,6228,120,119
364,12089,7917,63,60
365,12091,19599,164,157
366,12093,3667,31,30
367,12095,120183,1869,1816
368,12097,38661,592,578
369,12099,128154,2405,2160
370,12101,35336,606,594
371,12103,70251,1181,1185
372,12105,59767,879,892
373,12107,5966,32,34
374,12109,20774,265,280
375,12111,23449,343,368
376,12113,17579,136,142
377,12115,28455,481,470
378,12117,28997,638,674
379,12119,8501,123,109
380,12121,5197,29,28
381,12123,2689,13,17
382,12125,1765,8,9
383,12127,36709,799,852
384,12129,3223,17,17
385,12131,7249,39,34
386,12133,2650,6,4
387,13001,2233,5,8
388,13003,984,1,1
389,13005,1361,9,11
390,13007,223,1,1
391,13009,4359,25,30
392,13011,1740,13,12
393,13013,9337,114,117
394,13015,13700,290,287
395,13017,2040,39,48
396,13019,1771,2,4
397,13021,15244,120,146
398,13023,1419,7,11
399,13025,1551,12,11
400,13027,1357,21,21
401,13029,3407,51,55
402,13031,6574,29,34
403,13033,2456,26,27
404,13035,2794,30,33
405,13037,565,0,0
406,13039,3788,25,29
407,13043,924,10,12
408,13045,10791,98,111
409,13047,5765,113,126
410,13049,1333,3,5
411,13051,21821,320,334
412,13053,3391,49,29
413,13055,2646,30,30
414,13057,28837,453,447
415,13059,14482,121,144
416,13061,231,0,1
417,13063,24319,318,321
418,13065,933,5,7
419,13067,72672,913,986
420,13069,5220,10,12
421,13071,4507,33,35
422,13073,16102,136,150
423,13075,1761,12,12
424,13077,13458,181,188
425,13079,637,7,8
426,13081,2002,75,96
427,13083,1331,8,10
428,13085,2869,22,25
429,13087,2808,27,27
430,13089,59955,1062,1140
431,13091,2055,5,8
