,County,571,577,584
0,01001,8025,205,216
1,01003,29094,1256,1224
2,01005,2750,153,168
3,01007,3120,114,127
4,01009,7803,164,182
5,01011,1302,36,51
6,01013,2584,91,114
7,01015,16291,519,700
8,01017,4263,167,203
9,01019,2153,95,117
10,01021,5058,109,114
11,01023,657,20,34
12,01025,3938,105,123
13,01027,1751,38,45
14,01029,1681,48,63
15,01031,7246,405,391
16,01033,7168,267,293
17,01035,1342,80,106
18,01037,1255,39,51
19,01039,5204,159,162
20,01041,1832,80,92
21,01043,11215,378,421
22,01045,6512,367,371
23,01047,3935,119,165
24,01049,10057,228,220
25,01051,11680,391,497
26,01053,5087,277,328
27,01055,15906,525,627
28,01057,2357,65,82
29,01059,4878,173,187
30,01061,3217,181,199
31,01063,1030,23,39
32,01065,2461,63,87
33,01067,2417,189,185
34,01069,13352,669,721
35,01071,7692,156,171
36,01073,91744,2792,2947
37,01075,1588,40,54
38,01077,10948,320,400
39,01079,3402,92,108
40,01081,18400,580,579
41,01083,11473,388,408
42,01085,1510,52,63
43,01087,1802,60,80
44,01089,39694,1071,1309
45,01091,2758,89,119
46,01093,3725,107,100
47,01095,14036,489,528
48,01097,56968,2998,2849
49,01099,2308,157,134
50,01101,27830,1076,1328
51,01103,15889,387,437
52,01105,1151,36,48
53,01107,2593,109,121
54,01109,3593,222,271
55,01111,2164,72,75
56,01113,5098,197,220
57,01115,11617,381,398
58,01117,29284,841,845
59,01119,1144,38,54
60,01121,9530,298,374
61,01123,4956,177,176
62,01125,28416,679,819
63,01127,8318,250,253
64,01129,2078,96,109
65,01131,1360,18,24
66,01133,3207,101,116
67,02013,392,,NaN
68,02016,791,7,8
69,02020,34871,1051,1288
70,02050,4080,23,22
71,02060,0,,NaN
72,02068,136,10,11
73,02070,274,23,22
74,02090,8516,119,135
75,02100,57,,NaN
76,02105,0,,NaN
77,02110,1858,,NaN
78,02122,5751,240,242
79,02130,864,,NaN
80,02150,1375,73,87
81,02158,1513,,NaN
82,02164,226,14,17
83,02170,12647,225,223
84,02180,530,53,62
85,02185,1157,31,32
86,02188,695,32,49
87,02195,199,,NaN
88,02198,269,,NaN
89,02220,871,,NaN
90,02230,37,,NaN
91,02240,816,10,11
92,02261,0,2,4
93,02275,80,,NaN
94,02282,90,,NaN
95,02290,394,10,12
96,04001,12043,127,123
97,04003,12644,166,214
98,04005,19174,312,420
99,04007,7630,188,224
100,04009,5823,89,117
101,04011,648,37,55
102,04012,2628,46,62
