,County,634,640,647
0,01001,NaN,44,44
1,01003,NaN,159,135
2,01005,NaN,11,10
3,01007,NaN,22,24
4,01009,NaN,69,62
5,01011,NaN,6,5
6,01013,NaN,18,18
7,01015,NaN,168,146
8,01017,NaN,32,32
9,01019,NaN,24,24
10,01021,NaN,42,38
11,01023,NaN,9,10
12,01025,NaN,8,10
13,01027,NaN,24,23
14,01029,NaN,25,27
15,01031,NaN,43,42
16,01033,NaN,73,73
17,01035,NaN,13,15
18,01037,NaN,32,28
19,01039,NaN,47,46
20,01041,NaN,16,16
21,01043,NaN,119,109
22,01045,NaN,32,40
23,01047,NaN,73,68
24,01049,NaN,84,64
25,01051,NaN,230,232
26,01053,NaN,38,35
27,01055,NaN,80,86
28,01057,NaN,38,30
29,01059,NaN,17,18
30,01061,NaN,18,19
31,01063,NaN,13,12
32,01065,NaN,94,60
33,01067,NaN,24,20
34,01069,NaN,110,126
35,01071,NaN,107,102
36,01073,NaN,369,340
37,01075,NaN,35,31
38,01077,NaN,178,162
39,01079,NaN,33,25
40,01081,NaN,121,111
41,01083,NaN,109,110
42,01085,NaN,11,8
43,01087,NaN,27,28
44,01089,NaN,384,348
45,01091,NaN,22,22
46,01093,NaN,39,39
47,01095,NaN,76,78
48,01097,NaN,404,380
49,01099,NaN,29,26
50,01101,NaN,204,198
51,01103,NaN,154,124
52,01105,NaN,7,7
53,01107,NaN,14,15
54,01109,NaN,37,40
55,01111,NaN,44,45
56,01113,NaN,51,49
57,01115,NaN,117,102
58,01117,NaN,206,181
59,01119,NaN,13,11
60,01121,NaN,179,158
61,01123,NaN,76,69
62,01125,NaN,213,191
63,01127,NaN,102,100
64,01129,NaN,9,10
65,01131,NaN,13,12
66,01133,NaN,38,33
67,02013,NaN,,NaN
68,02016,NaN,5,6
69,02020,NaN,2426,2276
70,02050,NaN,173,139
71,02060,NaN,,NaN
72,02068,NaN,4,6
73,02070,NaN,48,42
74,02090,NaN,703,671
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,594,578
79,02130,NaN,,NaN
80,02150,NaN,86,76
81,02158,NaN,,NaN
82,02164,NaN,27,26
83,02170,NaN,947,842
84,02180,NaN,87,76
85,02185,NaN,78,72
86,02188,NaN,120,107
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,33,29
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,28,26
96,04001,NaN,189,177
97,04003,NaN,310,273
98,04005,NaN,323,318
99,04007,NaN,141,125
100,04009,NaN,135,121
101,04011,NaN,23,23
102,04012,NaN,28,30
103,04013,NaN,8076,6481
104,04015,NaN,414,398
105,04017,NaN,278,249
106,04019,NaN,1499,1134
107,04021,NaN,1018,896
108,04023,NaN,55,47
109,04025,NaN,501,454
110,04027,NaN,154,135
111,05001,NaN,19,21
112,05003,NaN,20,16
113,05005,NaN,21,23
114,05007,NaN,313,302
115,05009,NaN,49,43
116,05011,NaN,7,8
117,05013,NaN,3,2
118,05015,NaN,28,21
119,05017,NaN,7,5
120,05019,NaN,21,19
121,05021,NaN,19,19
122,05023,NaN,26,25
123,05025,NaN,20,20
124,05027,NaN,29,26
125,05029,NaN,15,17
126,05031,NaN,154,129
127,05033,NaN,83,80
128,05035,NaN,72,59
129,05037,NaN,35,36
130,05039,NaN,12,11
131,05041,NaN,15,16
132,05043,NaN,26,24
133,05045,NaN,113,111
134,05047,NaN,21,20
135,05049,NaN,8,6
136,05051,NaN,82,79
137,05053,NaN,16,16
138,05055,NaN,90,86
139,05057,NaN,29,26
140,05059,NaN,59,49
141,05061,NaN,26,26
142,05063,NaN,71,65
143,05065,NaN,50,44
144,05067,NaN,73,64
145,05069,NaN,31,29
146,05071,NaN,43,40
147,05073,NaN,8,8
148,05075,NaN,25,24
149,05077,NaN,9,9
150,05079,NaN,15,19
151,05081,NaN,32,28
152,05083,NaN,44,42
153,05085,NaN,96,96
154,05087,NaN,21,19
155,05089,NaN,7,11
156,05091,NaN,55,53
157,05093,NaN,86,79
158,05095,NaN,10,11
159,05097,NaN,2,4
160,05099,NaN,22,23
161,05101,NaN,8,14
162,05103,NaN,11,11
163,05105,NaN,18,18
164,05107,NaN,28,25
165,05109,NaN,19,18
166,05111,NaN,36,27
167,05113,NaN,32,31
168,05115,NaN,61,66
169,05117,NaN,2,2
170,05119,NaN,299,292
171,05121,NaN,59,55
172,05123,NaN,34,31
173,05125,NaN,95,98
174,05127,NaN,20,22
175,05129,NaN,7,7
176,05131,NaN,215,209
177,05133,NaN,49,51
178,05135,NaN,37,34
179,05137,NaN,30,27
180,05139,NaN,80,66
181,05141,NaN,17,17
182,05143,NaN,281,261
183,05145,NaN,117,100
184,05147,NaN,5,6
185,05149,NaN,29,28
186,06001,NaN,727,688
187,06003,NaN,0,0
188,06005,NaN,63,55
189,06007,NaN,378,345
190,06009,NaN,47,44
191,06011,NaN,21,21
192,06013,NaN,674,619
193,06015,NaN,36,35
194,06017,NaN,169,148
195,06019,NaN,1992,1899
196,06021,NaN,58,58
197,06023,NaN,191,192
198,06025,NaN,370,356
199,06027,NaN,110,106
200,06029,NaN,2107,2046
201,06031,NaN,556,533
202,06033,NaN,93,90
203,06035,NaN,110,93
204,06037,NaN,5383,5129
205,06039,NaN,424,390
206,06041,NaN,95,86
207,06043,NaN,67,51
208,06045,NaN,106,96
209,06047,NaN,455,431
210,06049,NaN,33,29
211,06051,NaN,55,49
212,06053,NaN,219,258
213,06055,NaN,112,117
214,06057,NaN,129,119
215,06059,NaN,1506,1452
216,06061,NaN,493,465
217,06063,NaN,107,85
218,06065,NaN,1962,1681
219,06067,NaN,1669,1535
220,06069,NaN,99,92
221,06071,NaN,1688,1421
222,06073,NaN,3047,2946
223,06075,NaN,430,414
224,06077,NaN,853,737
225,06079,NaN,237,246
226,06081,NaN,275,241
227,06083,NaN,388,352
228,06085,NaN,733,674
229,06087,NaN,155,147
230,06089,NaN,492,434
231,06091,NaN,26,24
232,06093,NaN,67,55
233,06095,NaN,350,327
234,06097,NaN,337,320
235,06099,NaN,1060,1016
236,06101,NaN,223,229
237,06103,NaN,269,243
238,06105,NaN,23,18
239,06107,NaN,1164,1044
240,06109,NaN,122,104
241,06111,NaN,635,606
242,06113,NaN,245,244
243,06115,NaN,171,153
244,08001,NaN,1192,1129
245,08003,NaN,73,72
246,08005,NaN,1375,1429
247,08007,NaN,35,33
248,08009,NaN,10,10
249,08011,NaN,33,31
250,08013,NaN,571,524
251,08014,NaN,,NaN
252,08015,NaN,33,33
253,08017,NaN,10,8
