,County,417,423,430
0,01001,6426,70,66
1,01003,20103,155,142
2,01005,2184,31,30
3,01007,2481,18,20
4,01009,6291,25,20
5,01011,1185,6,5
6,01013,2041,22,21
7,01015,14064,83,82
8,01017,3442,13,16
9,01019,1788,50,48
10,01021,3957,35,33
11,01023,575,16,12
12,01025,3464,19,18
13,01027,1469,7,8
14,01029,1412,8,6
15,01031,5290,27,28
16,01033,6035,58,50
17,01035,1076,8,8
18,01037,912,7,7
19,01039,4015,22,29
20,01041,1484,11,10
21,01043,9068,55,47
22,01045,4702,19,21
23,01047,3442,18,18
24,01049,8580,54,36
25,01051,9644,90,78
26,01053,3807,17,16
27,01055,13496,77,81
28,01057,2033,12,11
29,01059,4048,36,32
30,01061,2418,16,14
31,01063,887,2,1
32,01065,2136,9,15
33,01067,1844,8,7
34,01069,10200,78,82
35,01071,6578,21,19
36,01073,72740,650,599
37,01075,1352,10,10
38,01077,8692,58,59
39,01079,2872,8,9
40,01081,15147,128,133
41,01083,9486,48,47
42,01085,1342,5,4
43,01087,1489,11,11
44,01089,32922,213,211
45,01091,2470,19,18
46,01093,2948,46,34
47,01095,11514,57,60
48,01097,36717,265,257
49,01099,1676,5,5
50,01101,23013,247,269
51,01103,13877,96,88
52,01105,1071,5,4
53,01107,2272,10,9
54,01109,2949,20,20
55,01111,1677,26,20
56,01113,4135,40,45
57,01115,9133,65,57
58,01117,22519,243,236
59,01119,1016,3,2
60,01121,7715,50,39
61,01123,3670,35,33
62,01125,24560,490,430
63,01127,6689,83,79
64,01129,1583,13,10
65,01131,1246,8,5
66,01133,2604,17,17
67,02013,363,,NaN
68,02016,643,6,3
69,02020,27292,316,312
70,02050,3642,33,35
71,02060,0,,NaN
72,02068,76,2,1
73,02070,208,0,0
74,02090,6415,79,73
75,02100,28,,NaN
76,02105,0,,NaN
77,02110,1270,,NaN
78,02122,4065,21,20
79,02130,376,,NaN
80,02150,1059,0,0
81,02158,1217,,NaN
82,02164,177,0,0
83,02170,9182,277,252
