,County,697,703,710
0,01001,NaN,72,79
1,01003,NaN,172,184
2,01005,NaN,8,6
3,01007,NaN,15,18
4,01009,NaN,87,78
5,01011,NaN,3,2
6,01013,NaN,20,20
7,01015,NaN,124,153
8,01017,NaN,30,28
9,01019,NaN,26,24
10,01021,NaN,45,36
11,01023,NaN,4,1
12,01025,NaN,10,8
13,01027,NaN,14,12
14,01029,NaN,8,7
15,01031,NaN,46,51
16,01033,NaN,55,64
17,01035,NaN,5,4
18,01037,NaN,12,9
19,01039,NaN,32,32
20,01041,NaN,14,11
21,01043,NaN,132,126
22,01045,NaN,42,44
23,01047,NaN,26,27
24,01049,NaN,61,47
25,01051,NaN,137,127
26,01053,NaN,19,17
27,01055,NaN,117,146
28,01057,NaN,17,17
29,01059,NaN,28,28
30,01061,NaN,28,26
31,01063,NaN,0,0
32,01065,NaN,8,6
33,01067,NaN,15,12
34,01069,NaN,177,172
35,01071,NaN,53,54
36,01073,NaN,1039,1137
37,01075,NaN,10,8
38,01077,NaN,80,82
39,01079,NaN,21,19
40,01081,NaN,167,170
41,01083,NaN,95,90
42,01085,NaN,1,0
43,01087,NaN,15,14
44,01089,NaN,503,556
45,01091,NaN,6,8
46,01093,NaN,14,15
47,01095,NaN,110,122
48,01097,NaN,293,313
49,01099,NaN,6,5
50,01101,NaN,326,355
51,01103,NaN,200,213
52,01105,NaN,0,0
53,01107,NaN,15,9
54,01109,NaN,21,18
55,01111,NaN,12,12
56,01113,NaN,31,35
57,01115,NaN,116,84
58,01117,NaN,349,367
59,01119,NaN,3,0
60,01121,NaN,93,88
61,01123,NaN,83,67
62,01125,NaN,200,211
63,01127,NaN,78,74
64,01129,NaN,0,0
65,01131,NaN,3,0
66,01133,NaN,19,18
67,02013,NaN,,NaN
68,02016,NaN,0,0
69,02020,NaN,521,565
70,02050,NaN,32,28
71,02060,NaN,,NaN
72,02068,NaN,0,0
73,02070,NaN,2,0
74,02090,NaN,97,92
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,66,56
79,02130,NaN,,NaN
80,02150,NaN,11,9
81,02158,NaN,,NaN
82,02164,NaN,0,0
83,02170,NaN,192,176
84,02180,NaN,32,27
85,02185,NaN,8,4
86,02188,NaN,12,10
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,0,0
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,6,1
96,04001,NaN,121,87
97,04003,NaN,377,333
98,04005,NaN,298,241
99,04007,NaN,146,123
100,04009,NaN,66,64
101,04011,NaN,18,16
102,04012,NaN,42,38
103,04013,NaN,13772,12855
104,04015,NaN,681,691
105,04017,NaN,440,327
106,04019,NaN,2485,2254
107,04021,NaN,1630,1536
108,04023,NaN,93,83
109,04025,NaN,790,737
110,04027,NaN,305,297
111,05001,NaN,18,19
112,05003,NaN,23,24
113,05005,NaN,76,76
114,05007,NaN,433,429
115,05009,NaN,97,92
116,05011,NaN,4,4
117,05013,NaN,1,0
118,05015,NaN,35,33
119,05017,NaN,2,1
120,05019,NaN,16,15
121,05021,NaN,29,30
122,05023,NaN,52,53
123,05025,NaN,2,2
124,05027,NaN,24,22
125,05029,NaN,33,31
