,County,676,682,689
0,01001,NaN,42,38
1,01003,NaN,63,37
2,01005,NaN,6,6
3,01007,NaN,2,2
4,01009,NaN,61,39
5,01011,NaN,1,4
6,01013,NaN,10,6
7,01015,NaN,34,25
8,01017,NaN,6,6
9,01019,NaN,37,29
10,01021,NaN,33,22
11,01023,NaN,1,0
12,01025,NaN,8,3
13,01027,NaN,1,0
14,01029,NaN,5,4
15,01031,NaN,15,14
16,01033,NaN,38,31
17,01035,NaN,5,2
18,01037,NaN,9,8
19,01039,NaN,31,25
20,01041,NaN,8,4
21,01043,NaN,55,41
22,01045,NaN,11,10
23,01047,NaN,2,3
24,01049,NaN,55,35
25,01051,NaN,19,23
26,01053,NaN,11,10
27,01055,NaN,11,12
28,01057,NaN,19,18
29,01059,NaN,48,43
30,01061,NaN,8,5
31,01063,NaN,1,0
32,01065,NaN,10,5
33,01067,NaN,7,3
34,01069,NaN,32,25
35,01071,NaN,8,8
36,01073,NaN,33,256
37,01075,NaN,12,9
38,01077,NaN,51,46
39,01079,NaN,28,18
40,01081,NaN,61,54
41,01083,NaN,39,26
42,01085,NaN,0,0
43,01087,NaN,3,5
44,01089,NaN,105,70
45,01091,NaN,0,0
46,01093,NaN,13,10
47,01095,NaN,23,24
48,01097,NaN,116,97
49,01099,NaN,8,6
50,01101,NaN,21,19
51,01103,NaN,85,59
52,01105,NaN,0,0
53,01107,NaN,8,5
54,01109,NaN,13,8
55,01111,NaN,2,2
56,01113,NaN,19,16
57,01115,NaN,46,36
58,01117,NaN,60,39
59,01119,NaN,13,9
60,01121,NaN,25,20
61,01123,NaN,42,29
62,01125,NaN,107,80
63,01127,NaN,53,41
64,01129,NaN,3,1
65,01131,NaN,8,8
66,01133,NaN,9,9
67,02013,NaN,,NaN
68,02016,NaN,1,1
69,02020,NaN,479,368
70,02050,NaN,75,46
71,02060,NaN,,NaN
72,02068,NaN,0,0
73,02070,NaN,2,2
74,02090,NaN,233,161
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,77,57
79,02130,NaN,,NaN
80,02150,NaN,9,11
81,02158,NaN,,NaN
82,02164,NaN,1,0
83,02170,NaN,224,158
84,02180,NaN,43,37
85,02185,NaN,35,27
86,02188,NaN,68,44
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,13,7
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,3,2
96,04001,NaN,176,109
97,04003,NaN,466,351
98,04005,NaN,282,224
99,04007,NaN,186,135
100,04009,NaN,121,92
101,04011,NaN,26,22
102,04012,NaN,42,35
103,04013,NaN,12392,10152
104,04015,NaN,438,378
105,04017,NaN,398,299
106,04019,NaN,3320,2980
107,04021,NaN,1023,884
108,04023,NaN,87,51
109,04025,NaN,774,582
110,04027,NaN,187,129
111,05001,NaN,13,12
112,05003,NaN,5,4
113,05005,NaN,35,23
114,05007,NaN,304,215
115,05009,NaN,50,44
116,05011,NaN,8,4
117,05013,NaN,2,1
118,05015,NaN,33,27
119,05017,NaN,0,1
120,05019,NaN,20,15
121,05021,NaN,23,18
122,05023,NaN,41,32
123,05025,NaN,4,3
124,05027,NaN,0,0
125,05029,NaN,19,15
126,05031,NaN,91,67
127,05033,NaN,41,37
128,05035,NaN,30,21
129,05037,NaN,4,5
130,05039,NaN,0,0
131,05041,NaN,3,3
132,05043,NaN,8,4
133,05045,NaN,135,95
134,05047,NaN,14,11
135,05049,NaN,32,23
136,05051,NaN,19,19
137,05053,NaN,10,8
138,05055,NaN,29,27
139,05057,NaN,6,4
