,County,536,542,549
0,01001,NaN,45,62
1,01003,NaN,304,355
2,01005,NaN,17,20
3,01007,NaN,12,16
4,01009,NaN,41,50
5,01011,NaN,0,0
6,01013,NaN,24,27
7,01015,NaN,74,98
8,01017,NaN,28,36
9,01019,NaN,24,26
10,01021,NaN,45,57
11,01023,NaN,3,4
12,01025,NaN,20,21
13,01027,NaN,5,6
14,01029,NaN,8,18
15,01031,NaN,78,90
16,01033,NaN,34,46
17,01035,NaN,13,15
18,01037,NaN,5,6
19,01039,NaN,61,69
20,01041,NaN,14,18
21,01043,NaN,35,47
22,01045,NaN,92,120
23,01047,NaN,13,16
24,01049,NaN,35,40
25,01051,NaN,69,86
26,01053,NaN,13,15
27,01055,NaN,58,70
28,01057,NaN,4,5
29,01059,NaN,15,19
30,01061,NaN,26,29
31,01063,NaN,3,5
32,01065,NaN,17,22
33,01067,NaN,14,18
34,01069,NaN,139,182
35,01071,NaN,65,76
36,01073,NaN,365,435
37,01075,NaN,1,1
38,01077,NaN,63,77
39,01079,NaN,9,12
40,01081,NaN,158,199
41,01083,NaN,72,83
42,01085,NaN,8,10
43,01087,NaN,8,11
44,01089,NaN,203,304
45,01091,NaN,21,29
46,01093,NaN,15,22
47,01095,NaN,84,114
48,01097,NaN,744,947
49,01099,NaN,27,37
50,01101,NaN,151,237
51,01103,NaN,65,89
52,01105,NaN,2,2
53,01107,NaN,4,5
54,01109,NaN,24,33
55,01111,NaN,10,12
56,01113,NaN,30,49
57,01115,NaN,65,71
58,01117,NaN,222,306
59,01119,NaN,4,4
60,01121,NaN,48,61
61,01123,NaN,57,63
62,01125,NaN,133,160
63,01127,NaN,60,68
64,01129,NaN,6,7
65,01131,NaN,2,4
66,01133,NaN,5,6
67,02013,NaN,,NaN
68,02016,NaN,2,3
69,02020,NaN,298,344
70,02050,NaN,6,7
71,02060,NaN,,NaN
72,02068,NaN,0,1
73,02070,NaN,0,0
74,02090,NaN,9,11
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,26,29
79,02130,NaN,,NaN
80,02150,NaN,5,9
81,02158,NaN,,NaN
82,02164,NaN,0,0
83,02170,NaN,26,31
84,02180,NaN,4,4
85,02185,NaN,2,3
86,02188,NaN,0,0
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,0,1
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,0,0
96,04001,NaN,32,38
97,04003,NaN,29,41
98,04005,NaN,99,139
99,04007,NaN,34,48
100,04009,NaN,7,10
101,04011,NaN,43,49
102,04012,NaN,13,13
103,04013,NaN,3408,4052
104,04015,NaN,377,406
105,04017,NaN,74,85
106,04019,NaN,366,428
107,04021,NaN,346,417
108,04023,NaN,37,54
109,04025,NaN,242,269
110,04027,NaN,36,42
111,05001,NaN,59,60
112,05003,NaN,15,19
113,05005,NaN,134,173
114,05007,NaN,337,379
115,05009,NaN,215,222
116,05011,NaN,19,18
117,05013,NaN,8,8
118,05015,NaN,49,65
119,05017,NaN,1,1
120,05019,NaN,70,94
121,05021,NaN,12,16
122,05023,NaN,56,63
123,05025,NaN,29,27
124,05027,NaN,46,58
125,05029,NaN,19,29
126,05031,NaN,155,216
127,05033,NaN,61,70
128,05035,NaN,23,34
129,05037,NaN,12,14
130,05039,NaN,40,54
131,05041,NaN,11,14
132,05043,NaN,37,52
133,05045,NaN,314,354
134,05047,NaN,9,10
135,05049,NaN,24,31
136,05051,NaN,246,302
137,05053,NaN,60,72
138,05055,NaN,78,89
139,05057,NaN,38,52
140,05059,NaN,113,136
141,05061,NaN,16,20
142,05063,NaN,69,79
143,05065,NaN,59,77
144,05067,NaN,11,14
145,05069,NaN,153,228
146,05071,NaN,21,23
147,05073,NaN,8,10
148,05075,NaN,47,60
149,05077,NaN,11,12
150,05079,NaN,6,5
151,05081,NaN,6,9
152,05083,NaN,28,36
153,05085,NaN,171,234
154,05087,NaN,34,41
155,05089,NaN,87,119
156,05091,NaN,31,50
157,05093,NaN,28,33
158,05095,NaN,30,33
159,05097,NaN,2,3
160,05099,NaN,4,8
161,05101,NaN,28,33
162,05103,NaN,55,63
163,05105,NaN,58,81
164,05107,NaN,21,22
165,05109,NaN,13,14
166,05111,NaN,76,107
167,05113,NaN,12,14
168,05115,NaN,78,89
169,05117,NaN,7,8
170,05119,NaN,1109,1491
171,05121,NaN,33,41
172,05123,NaN,43,50
173,05125,NaN,325,380
174,05127,NaN,25,30
175,05129,NaN,19,24
176,05131,NaN,114,160
177,05133,NaN,26,25
178,05135,NaN,32,37
179,05137,NaN,15,16
180,05139,NaN,17,21
181,05141,NaN,26,31
182,05143,NaN,327,369
183,05145,NaN,226,279
184,05147,NaN,4,4
185,05149,NaN,13,17
186,06001,NaN,664,836
187,06003,NaN,0,0
188,06005,NaN,19,28
189,06007,NaN,108,147
190,06009,NaN,26,26
191,06011,NaN,11,13
192,06013,NaN,620,778
193,06015,NaN,21,29
194,06017,NaN,114,162
195,06019,NaN,240,269
196,06021,NaN,1,2
197,06023,NaN,83,104
198,06025,NaN,91,135
199,06027,NaN,6,6
200,06029,NaN,301,358
201,06031,NaN,66,98
202,06033,NaN,76,104
203,06035,NaN,29,38
204,06037,NaN,5225,6110
205,06039,NaN,78,108
206,06041,NaN,62,76
207,06043,NaN,1,1
208,06045,NaN,41,52
209,06047,NaN,139,201
210,06049,NaN,2,2
211,06051,NaN,9,13
212,06053,NaN,87,120
213,06055,NaN,79,109
214,06057,NaN,65,88
215,06059,NaN,573,705
216,06061,NaN,125,169
217,06063,NaN,1,3
218,06065,NaN,1813,2224
219,06067,NaN,1275,1851
220,06069,NaN,58,68
221,06071,NaN,876,1242
222,06073,NaN,1508,2078
223,06075,NaN,343,350
224,06077,NaN,388,563
225,06079,NaN,57,103
226,06081,NaN,314,405
227,06083,NaN,93,130
228,06085,NaN,359,433
229,06087,NaN,28,39
230,06089,NaN,12,20
231,06091,NaN,0,0
232,06093,NaN,49,63
233,06095,NaN,216,283
234,06097,NaN,337,374
235,06099,NaN,244,295
236,06101,NaN,67,109
237,06103,NaN,21,30
238,06105,NaN,0,0
239,06107,NaN,45,62
240,06109,NaN,24,42
241,06111,NaN,101,156
242,06113,NaN,81,101
243,06115,NaN,62,85
244,08001,NaN,378,464
245,08003,NaN,16,19
246,08005,NaN,379,511
247,08007,NaN,28,33
248,08009,NaN,0,0
249,08011,NaN,0,2
250,08013,NaN,161,222
251,08014,NaN,,NaN
252,08015,NaN,5,6
253,08017,NaN,0,0
254,08019,NaN,2,5
255,08021,NaN,8,11
256,08023,NaN,1,1
257,08025,NaN,0,0
258,08027,NaN,3,4
259,08029,NaN,41,59
260,08031,NaN,371,459
261,08033,NaN,1,0
262,08035,NaN,189,237
263,08037,NaN,51,55
264,08039,NaN,18,17
265,08041,NaN,610,742
266,08043,NaN,14,19
267,08045,NaN,62,64
268,08047,NaN,0,0
269,08049,NaN,3,3
270,08051,NaN,8,8
271,08053,NaN,5,5
272,08055,NaN,3,5
273,08057,NaN,0,0
274,08059,NaN,318,336
275,08061,NaN,0,0
276,08063,NaN,3,4
277,08065,NaN,2,4
