,County,466,472,479
0,01001,6909,37,36
1,01003,20983,119,110
2,01005,2302,7,11
3,01007,2596,14,14
4,01009,6619,44,37
5,01011,1229,5,6
6,01013,2154,10,15
7,01015,14450,46,46
8,01017,3545,34,36
9,01019,1837,4,4
10,01021,4240,47,41
11,01023,603,4,5
12,01025,3502,8,12
13,01027,1533,8,6
14,01029,1483,6,6
15,01031,5489,33,29
16,01033,6279,27,29
17,01035,1100,4,4
18,01037,1068,12,10
19,01039,4105,9,9
20,01041,1515,5,5
21,01043,9615,54,49
22,01045,4810,27,27
23,01047,3536,14,18
24,01049,8811,15,11
25,01051,10013,32,34
26,01053,3925,13,15
27,01055,13792,66,66
28,01057,2119,4,5
29,01059,4238,14,16
30,01061,2469,14,15
31,01063,922,5,2
32,01065,2217,14,13
33,01067,1884,3,4
34,01069,10503,43,42
35,01071,6790,13,14
36,01073,76199,293,277
37,01075,1411,6,6
38,01077,9393,59,62
39,01079,2996,12,11
40,01081,15796,69,70
41,01083,9933,34,35
42,01085,1383,5,5
43,01087,1586,13,13
44,01089,34555,198,187
45,01091,2485,3,4
46,01093,3092,5,4
47,01095,12164,71,68
48,01097,40832,185,177
49,01099,1761,11,10
50,01101,24252,124,131
51,01103,14246,48,47
52,01105,1075,0,1
53,01107,2335,5,6
54,01109,3091,15,14
55,01111,1791,1,3
56,01113,4379,37,34
57,01115,9580,43,40
58,01117,23350,93,99
59,01119,1041,3,3
60,01121,8181,45,43
61,01123,4002,39,37
62,01125,25633,112,112
63,01127,7205,28,24
64,01129,1667,0,1
65,01131,1264,3,3
66,01133,2734,6,7
67,02013,366,,NaN
68,02016,692,6,6
69,02020,30183,220,216
70,02050,3876,7,6
71,02060,0,,NaN
72,02068,102,4,2
73,02070,229,1,1
74,02090,7643,288,280
75,02100,31,,NaN
76,02105,0,,NaN
77,02110,1383,,NaN
78,02122,4465,39,36
79,02130,439,,NaN
80,02150,1106,4,5
81,02158,1277,,NaN
82,02164,195,1,1
83,02170,11386,208,183
84,02180,352,2,2
85,02185,1073,6,8
86,02188,615,8,8
87,02195,167,,NaN
88,02198,103,,NaN
89,02220,350,,NaN
90,02230,21,,NaN
91,02240,673,22,23
92,02261,0,0,0
93,02275,54,,NaN
94,02282,75,,NaN
95,02290,360,1,1
96,04001,11335,33,25
97,04003,11922,30,27
98,04005,17745,97,74
99,04007,6899,40,42
100,04009,5550,9,9
101,04011,571,2,2
102,04012,2460,6,6
103,04013,538124,3441,3328
104,04015,22693,125,123
105,04017,16207,60,53
106,04019,115289,438,407
107,04021,51397,329,276
108,04023,7919,13,11
109,04025,18725,87,78
110,04027,37091,41,41
111,05001,2095,4,6
112,05003,1998,35,34
113,05005,3157,24,22
114,05007,28817,150,144
115,05009,3807,17,17
116,05011,1384,13,14
117,05013,411,2,2
118,05015,2800,11,11
119,05017,1612,1,0
120,05019,2102,2,3
121,05021,1755,10,10
122,05023,1975,6,6
123,05025,950,0,2
124,05027,2340,4,7
125,05029,2217,6,7
126,05031,13369,78,69
127,05033,7061,24,22
128,05035,6035,42,44
