,County,690,696,703
0,01001,NaN,54,62
1,01003,NaN,135,152
2,01005,NaN,13,21
3,01007,NaN,39,39
4,01009,NaN,66,65
5,01011,NaN,10,6
6,01013,NaN,30,27
7,01015,NaN,151,181
8,01017,NaN,28,28
9,01019,NaN,27,32
10,01021,NaN,55,48
11,01023,NaN,9,8
12,01025,NaN,7,6
13,01027,NaN,7,7
14,01029,NaN,20,22
15,01031,NaN,36,43
16,01033,NaN,73,108
17,01035,NaN,6,5
18,01037,NaN,9,8
19,01039,NaN,54,53
20,01041,NaN,8,7
21,01043,NaN,111,97
22,01045,NaN,43,48
23,01047,NaN,24,22
24,01049,NaN,54,44
25,01051,NaN,110,122
26,01053,NaN,10,12
27,01055,NaN,122,148
28,01057,NaN,20,24
29,01059,NaN,80,65
30,01061,NaN,27,32
31,01063,NaN,2,1
32,01065,NaN,26,21
33,01067,NaN,23,21
34,01069,NaN,122,125
35,01071,NaN,80,79
36,01073,NaN,398,441
37,01075,NaN,12,12
38,01077,NaN,144,139
39,01079,NaN,35,30
40,01081,NaN,121,132
41,01083,NaN,94,85
42,01085,NaN,0,0
43,01087,NaN,9,5
44,01089,NaN,368,373
45,01091,NaN,4,3
46,01093,NaN,21,26
47,01095,NaN,132,132
48,01097,NaN,317,377
49,01099,NaN,3,6
50,01101,NaN,154,182
51,01103,NaN,172,189
52,01105,NaN,1,0
53,01107,NaN,10,5
54,01109,NaN,43,45
55,01111,NaN,27,23
56,01113,NaN,68,75
57,01115,NaN,85,82
58,01117,NaN,225,271
59,01119,NaN,4,2
60,01121,NaN,71,61
61,01123,NaN,32,33
62,01125,NaN,223,231
63,01127,NaN,87,82
64,01129,NaN,9,7
65,01131,NaN,4,1
66,01133,NaN,22,29
67,02013,NaN,,NaN
68,02016,NaN,0,0
69,02020,NaN,566,647
70,02050,NaN,21,18
71,02060,NaN,,NaN
72,02068,NaN,1,2
73,02070,NaN,18,15
74,02090,NaN,135,135
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,88,83
79,02130,NaN,,NaN
80,02150,NaN,16,16
81,02158,NaN,,NaN
82,02164,NaN,13,12
83,02170,NaN,227,211
84,02180,NaN,39,36
85,02185,NaN,3,3
86,02188,NaN,47,45
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,7,8
92,02261,NaN,0,1
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,1,0
96,04001,NaN,179,141
97,04003,NaN,377,319
98,04005,NaN,378,333
99,04007,NaN,279,244
100,04009,NaN,102,85
101,04011,NaN,30,28
102,04012,NaN,45,37
103,04013,NaN,13848,13259
104,04015,NaN,526,497
105,04017,NaN,499,471
106,04019,NaN,3005,2780
107,04021,NaN,1692,1544
108,04023,NaN,114,86
109,04025,NaN,751,648
110,04027,NaN,264,241
111,05001,NaN,24,30
112,05003,NaN,28,37
113,05005,NaN,99,85
114,05007,NaN,477,522
115,05009,NaN,112,99
116,05011,NaN,14,13
117,05013,NaN,4,6
118,05015,NaN,47,53
119,05017,NaN,13,15
120,05019,NaN,21,24
121,05021,NaN,46,55
122,05023,NaN,66,70
123,05025,NaN,17,18
124,05027,NaN,14,15
125,05029,NaN,57,54
126,05031,NaN,275,276
127,05033,NaN,109,120
128,05035,NaN,69,78
129,05037,NaN,27,30
130,05039,NaN,2,3
131,05041,NaN,7,8
132,05043,NaN,28,30
133,05045,NaN,304,291
134,05047,NaN,18,22
135,05049,NaN,35,37
136,05051,NaN,145,144
137,05053,NaN,38,47
138,05055,NaN,136,149
139,05057,NaN,38,37
140,05059,NaN,58,58
141,05061,NaN,30,26
142,05063,NaN,99,94
143,05065,NaN,23,19
144,05067,NaN,48,45
145,05069,NaN,52,48
146,05071,NaN,46,47
147,05073,NaN,3,3
148,05075,NaN,28,31
149,05077,NaN,9,8
150,05079,NaN,34,31
151,05081,NaN,10,14
152,05083,NaN,24,29
153,05085,NaN,151,149
154,05087,NaN,45,30
155,05089,NaN,51,36
156,05091,NaN,54,65
157,05093,NaN,106,101
158,05095,NaN,9,8
159,05097,NaN,14,13
160,05099,NaN,7,10
161,05101,NaN,38,34
162,05103,NaN,37,36
163,05105,NaN,31,26
164,05107,NaN,15,14
165,05109,NaN,15,15
166,05111,NaN,59,66
167,05113,NaN,11,19
168,05115,NaN,95,96
169,05117,NaN,11,10
170,05119,NaN,373,370
171,05121,NaN,63,67
172,05123,NaN,22,24
173,05125,NaN,163,170
174,05127,NaN,24,26
175,05129,NaN,24,21
176,05131,NaN,235,271
177,05133,NaN,34,32
178,05135,NaN,31,28
179,05137,NaN,32,25
180,05139,NaN,42,33
181,05141,NaN,33,28
182,05143,NaN,350,385
183,05145,NaN,170,156
184,05147,NaN,10,8
185,05149,NaN,31,31
186,06001,NaN,929,899
187,06003,NaN,1,1
188,06005,NaN,69,75
189,06007,NaN,258,311
190,06009,NaN,54,48
191,06011,NaN,36,36
192,06013,NaN,808,918
193,06015,NaN,73,82
194,06017,NaN,251,257
195,06019,NaN,1018,892
196,06021,NaN,25,27
197,06023,NaN,163,190
198,06025,NaN,410,407
199,06027,NaN,49,50
200,06029,NaN,1366,1373
201,06031,NaN,432,465
202,06033,NaN,58,75
203,06035,NaN,52,53
204,06037,NaN,12076,12870
205,06039,NaN,236,224
206,06041,NaN,212,251
207,06043,NaN,23,23
208,06045,NaN,136,119
209,06047,NaN,354,365
210,06049,NaN,5,8
211,06051,NaN,48,56
212,06053,NaN,450,486
213,06055,NaN,166,204
214,06057,NaN,146,166
215,06059,NaN,2991,3165
216,06061,NaN,576,615
217,06063,NaN,43,45
218,06065,NaN,3703,3561
219,06067,NaN,1746,1722
220,06069,NaN,119,115
221,06071,NaN,3561,3072
222,06073,NaN,5786,5468
223,06075,NaN,697,796
224,06077,NaN,715,776
225,06079,NaN,375,387
226,06081,NaN,639,677
227,06083,NaN,638,659
228,06085,NaN,1616,1624
229,06087,NaN,264,305
230,06089,NaN,328,338
231,06091,NaN,2,6
232,06093,NaN,38,49
233,06095,NaN,414,438
234,06097,NaN,469,507
235,06099,NaN,1404,1411
236,06101,NaN,148,186
237,06103,NaN,45,51
238,06105,NaN,14,12
239,06107,NaN,539,498
240,06109,NaN,97,105
241,06111,NaN,1017,1062
242,06113,NaN,197,221
243,06115,NaN,113,137
244,08001,NaN,1568,1469
245,08003,NaN,45,43
246,08005,NaN,1798,1850
247,08007,NaN,43,39
248,08009,NaN,15,14
249,08011,NaN,20,18
250,08013,NaN,609,605
251,08014,NaN,,NaN
