,County,403,409,416
0,01001,6264,163,169
1,01003,19732,275,254
2,01005,2115,53,39
3,01007,2450,35,35
4,01009,6097,47,46
5,01011,1169,20,22
6,01013,1961,29,29
7,01015,13275,274,265
8,01017,3410,43,43
9,01019,1770,15,15
10,01021,3870,56,51
11,01023,550,9,13
12,01025,3436,33,33
13,01027,1443,26,20
14,01029,1377,24,19
15,01031,5245,42,45
16,01033,6001,41,45
17,01035,1067,15,18
18,01037,888,20,23
19,01039,3957,52,47
20,01041,1443,24,20
21,01043,8891,65,64
22,01045,4640,55,51
23,01047,3403,59,61
24,01049,8446,32,29
25,01051,9376,140,132
26,01053,3774,38,37
27,01055,13176,140,146
28,01057,2002,23,23
29,01059,3991,28,36
30,01061,2396,17,17
31,01063,876,9,8
32,01065,2097,31,27
33,01067,1824,18,17
34,01069,10086,96,121
35,01071,6492,52,48
36,01073,70986,923,952
37,01075,1328,24,25
38,01077,8603,72,71
39,01079,2829,26,28
40,01081,14961,181,166
41,01083,9359,96,81
42,01085,1310,9,10
43,01087,1420,29,30
44,01089,32405,515,517
45,01091,2358,48,45
46,01093,2818,53,39
47,01095,11261,79,75
48,01097,36108,710,653
49,01099,1661,13,16
50,01101,22565,401,441
51,01103,13659,206,216
52,01105,1055,7,8
53,01107,2246,24,20
54,01109,2933,27,28
55,01111,1636,29,27
56,01113,4047,68,66
57,01115,8822,77,58
58,01117,21929,310,295
59,01119,983,10,11
60,01121,7517,102,85
61,01123,3585,54,45
62,01125,24110,294,283
63,01127,6518,55,42
64,01129,1565,24,18
65,01131,1218,14,14
66,01133,2467,30,28
67,02013,362,,NaN
68,02016,557,36,26
69,02020,26607,305,304
70,02050,3559,23,20
71,02060,0,,NaN
72,02068,73,4,4
73,02070,203,5,5
74,02090,6236,81,67
75,02100,27,,NaN
76,02105,0,,NaN
77,02110,1243,,NaN
78,02122,4006,17,18
79,02130,362,,NaN
80,02150,1056,4,6
81,02158,1199,,NaN
82,02164,177,0,0
83,02170,8577,149,116
84,02180,326,3,2
85,02185,1008,4,4
86,02188,588,5,8
87,02195,85,,NaN
88,02198,77,,NaN
89,02220,314,,NaN
90,02230,20,,NaN
91,02240,452,5,11
92,02261,458,0,1
93,02275,29,,NaN
94,02282,68,,NaN
95,02290,335,4,5
96,04001,10461,128,107
97,04003,11210,160,135
98,04005,16539,196,169
99,04007,6399,52,50
100,04009,5290,38,39
101,04011,559,12,14
102,04012,2398,11,11
103,04013,510360,5458,5210
104,04015,21183,310,293
105,04017,15630,55,44
106,04019,109488,1086,1049
107,04021,46149,589,502
108,04023,7632,23,29
109,04025,17054,119,108
110,04027,36425,166,184
111,05001,1993,32,30
112,05003,1827,33,32
113,05005,2891,38,35
114,05007,27243,429,415
115,05009,3638,49,41
116,05011,1321,8,9
117,05013,398,7,7
118,05015,2713,13,14
119,05017,1585,5,7
120,05019,2036,35,30
121,05021,1693,17,21
122,05023,1885,12,14
123,05025,922,4,5
124,05027,2259,42,40
125,05029,2144,19,19
126,05031,12831,73,75
127,05033,6781,65,68
128,05035,5754,71,84
129,05037,1890,12,13
130,05039,736,17,22
131,05041,1329,30,29
132,05043,1946,17,29
133,05045,11767,129,113
134,05047,1630,22,21
135,05049,1076,16,13
136,05051,9726,151,116
137,05053,1580,33,25
138,05055,5894,48,47
139,05057,1924,42,43
140,05059,4848,86,66
141,05061,1579,27,29
142,05063,3663,17,22
143,05065,1632,11,12
144,05067,3172,8,8
145,05069,8604,85,86
146,05071,2755,66,48
147,05073,534,9,8
148,05075,2047,13,11
149,05077,1639,7,8
150,05079,3152,29,22
151,05081,1171,20,17
152,05083,2165,16,22
153,05085,6802,93,84
154,05087,1405,6,5
155,05089,961,16,15
156,05091,4027,67,64
157,05093,5671,52,46
158,05095,828,8,8
159,05097,728,4,3
160,05099,792,20,23
161,05101,691,17,14
162,05103,2217,25,26
163,05105,801,16,15
164,05107,1701,20,21
165,05109,975,13,14
166,05111,3077,13,14
167,05113,1892,24,28
168,05115,7737,81,71
169,05117,872,6,5
170,05119,37387,440,418
171,05121,2010,21,21
172,05123,3442,28,28
173,05125,11427,116,99
174,05127,918,8,7
175,05129,662,6,6
176,05131,14583,156,156
177,05133,2706,53,46
178,05135,1517,13,14
179,05137,964,6,4
180,05139,3708,44,44
181,05141,1194,22,17
182,05143,29386,262,255
183,05145,7567,43,39
184,05147,623,6,6
185,05149,3355,33,31
186,06001,80668,1086,1128
187,06003,81,1,1
188,06005,3463,32,35
189,06007,10962,152,168
190,06009,1905,16,24
191,06011,2128,20,29
192,06013,62248,891,1008
193,06015,987,38,42
194,06017,9095,122,141
195,06019,95393,1090,1062
196,06021,2225,25,28
197,06023,3180,146,153
198,06025,26903,310,456
199,06027,1287,41,37
200,06029,102627,951,916
201,06031,21955,237,267
202,06033,3156,75,74
203,06035,5601,44,44
204,06037,1191923,11543,11527
205,06039,15467,200,198
206,06041,13136,226,243
207,06043,395,8,9
208,06045,3796,23,38
209,06047,28915,422,426
210,06049,452,8,10
211,06051,1211,9,11
212,06053,42138,367,441
213,06055,9038,143,164
214,06057,3960,107,119
215,06059,261220,2798,2938
216,06061,19763,336,375
217,06063,653,9,10
218,06065,289450,1940,1931
219,06067,93281,1348,1340
220,06069,5767,85,90
221,06071,286607,1975,1951
222,06073,260091,3326,3252
223,06075,34260,810,924
224,06077,66569,737,835
225,06079,19612,325,432
226,06081,38998,740,800
227,06083,31805,499,477
228,06085,110621,1584,1544
229,06087,14588,206,221
230,06089,10985,117,127
231,06091,99,2,1
232,06093,1740,38,39
233,06095,30024,382,475
234,06097,28141,449,449
235,06099,56132,865,800
236,06101,8845,179,214
237,06103,5081,36,35
238,06105,367,24,19
239,06107,47784,492,475
240,06109,3946,74,74
241,06111,77623,1051,1101
242,06113,12834,213,202
243,06115,5733,73,88
244,08001,48413,665,651
245,08003,1278,27,22
246,08005,48463,951,985
247,08007,649,21,27
248,08009,271,1,1
249,08011,1477,15,10
250,08013,18799,309,290
251,08014,3737,,NaN
252,08015,1442,25,25
253,08017,125,1,1
254,08019,362,6,6
255,08021,441,5,6
256,08023,187,11,9
257,08025,1979,15,14
258,08027,164,2,2
259,08029,2470,35,29
260,08031,59584,1024,973
261,08033,68,1,2
262,08035,21327,527,510
263,08037,5065,167,160
264,08039,1286,21,21
265,08041,51975,958,939
266,08043,5459,49,44
267,08045,5096,64,66
268,08047,168,4,4
269,08049,1271,20,20
270,08051,1203,22,22
271,08053,17,0,1
272,08055,309,7,6
273,08057,51,0,0
274,08059,37202,632,637
275,08061,91,0,0
276,08063,535,11,9
277,08065,658,10,11
278,08067,2968,62,55
279,08069,20072,464,439
280,08071,994,13,15
281,08073,997,1,1
282,08075,3713,12,14
283,08077,13299,230,241
284,08079,61,0,1
285,08081,669,22,25
286,08083,1728,29,25
287,08085,3244,41,35
288,08087,2423,17,23
289,08089,1860,18,19
290,08091,257,13,12
291,08093,551,10,9
292,08095,337,3,3
293,08097,2010,55,53
294,08099,1159,6,8
295,08101,15007,121,129
296,08103,471,12,12
297,08105,701,22,23
298,08107,1887,48,43
299,08109,319,7,6
300,08111,42,2,1
301,08113,820,13,12
302,08115,191,0,2
303,08117,3029,67,65
304,08119,1269,23,24
305,08121,380,3,4
306,08123,25465,389,345
307,08125,709,9,11
308,09001,80243,1845,1750
309,09003,69982,1281,1259
310,09005,11103,249,236
311,09007,10386,256,257
312,09009,71194,1831,1775
313,09011,19123,476,466
314,09013,7787,160,152
315,09015,9155,99,87
316,10001,14388,281,255
317,10003,49523,1272,1285
318,10005,22694,370,355
319,11001,NaN,801,848
320,12001,22354,222,205
321,12003,3298,28,29
322,12005,18665,466,413
323,12007,2849,34,30
324,12009,33990,1032,1043
325,12011,194992,4831,4768
326,12013,1608,5,8
327,12015,10684,181,192
328,12017,9756,158,127
329,12019,16716,208,242
330,12021,30283,544,540
331,12023,7676,72,50
332,12027,3798,96,82
333,12029,1492,20,17
334,12031,88774,1149,1154
335,12033,33681,457,446
336,12035,5965,244,279
337,12037,1279,4,3
338,12039,5433,53,48
339,12041,1403,15,14
340,12043,903,7,6
341,12045,1868,23,22
342,12047,1569,17,19
343,12049,2794,25,28
344,12051,4309,45,47
345,12053,11295,259,232
346,12055,7230,126,116
347,12057,111441,2324,2221
348,12059,2178,15,14
349,12061,11041,293,286
350,12063,5909,47,43
351,12065,1404,12,11
352,12067,1590,7,7
353,12069,24611,592,577
354,12071,57737,1080,1054
355,12073,29154,444,415
356,12075,2875,50,43
357,12077,1040,3,3
358,12079,1995,23,21
359,12081,31909,725,692
360,12083,27628,547,450
361,12085,10594,272,299
362,12086,410717,7132,6315
363,12087,5857,130,131
364,12089,7721,105,99
365,12091,18871,428,408
366,12093,3562,44,35
367,12095,114322,2300,2247
368,12097,36802,720,672
369,12099,120735,2929,2811
370,12101,33377,710,634
371,12103,66571,1530,1436
372,12105,57096,1083,1045
373,12107,5842,68,61
374,12109,20095,308,314
375,12111,22145,575,551
376,12113,17108,272,257
377,12115,27038,499,499
378,12117,27237,607,604
379,12119,8017,210,203
380,12121,5115,27,32
381,12123,2640,32,27
382,12125,1740,12,11
383,12127,34546,743,734
384,12129,3163,24,23
385,12131,7039,99,93
386,12133,2626,20,19
387,13001,2207,36,27
388,13003,976,8,8
389,13005,1350,14,22
390,13007,221,6,6
391,13009,4277,66,68
392,13011,1696,34,31
393,13013,8955,202,199
394,13015,13003,417,375
395,13017,2025,28,35
396,13019,1719,28,32
397,13021,14867,279,290
398,13023,1409,30,46
399,13025,1513,16,16
400,13027,1305,30,27
401,13029,3202,103,88
402,13031,6415,101,109
403,13033,2387,35,35
404,13035,2664,49,44
405,13037,575,12,13
406,13039,3697,72,68
407,13043,909,22,28
408,13045,10545,202,201
409,13047,5575,166,181
410,13049,1301,15,16
411,13051,20809,600,630
412,13053,3075,28,25
413,13055,2572,47,49
414,13057,27369,749,679
415,13059,14087,201,217
416,13061,231,7,8
417,13063,23242,577,544
418,13065,912,18,26
419,13067,69453,1339,1343
420,13069,5182,62,62
421,13071,4384,80,77
422,13073,15723,295,287
423,13075,1719,35,34
424,13077,12924,415,371
425,13079,620,10,9
426,13081,1909,20,28
427,13083,1268,35,31
428,13085,2785,44,43
429,13087,2737,40,38
430,13089,56950,1354,1341
431,13091,2063,21,23
432,13093,990,18,20
433,13095,7059,104,114
434,13097,13415,280,288
435,13099,1121,21,28
436,13101,452,4,4
437,13103,4197,109,103
438,13105,2206,18,18
439,13107,2455,27,30
440,13109,911,21,23
441,13111,2180,34,30
442,13113,8086,425,424
443,13115,10989,223,217
