,County,410,416,423
0,01001,6347,74,63
1,01003,19935,153,142
2,01005,2139,17,15
3,01007,2465,7,9
4,01009,6256,137,86
5,01011,1177,9,9
6,01013,2016,49,42
7,01015,13963,459,372
8,01017,3434,23,20
9,01019,1782,14,13
10,01021,3922,32,24
11,01023,561,9,10
12,01025,3445,5,6
13,01027,1462,23,22
14,01029,1403,22,18
15,01031,5261,21,30
16,01033,6010,12,16
17,01035,1072,3,5
18,01037,903,12,10
19,01039,3999,21,15
20,01041,1469,23,20
21,01043,9000,66,57
22,01045,4685,35,30
23,01047,3428,30,36
24,01049,8509,62,61
25,01051,9515,122,103
26,01053,3795,18,17
27,01055,13419,211,173
28,01057,2028,20,16
29,01059,4008,14,12
30,01061,2406,11,11
31,01063,889,11,10
32,01065,2129,20,21
33,01067,1837,13,12
34,01069,10130,62,52
35,01071,6552,53,48
36,01073,72033,1035,948
37,01075,1339,12,10
38,01077,8630,31,35
39,01079,2862,33,25
40,01081,15083,92,84
41,01083,9440,79,78
42,01085,1331,20,18
43,01087,1478,46,46
44,01089,32708,350,290
45,01091,2453,73,61
46,01093,2889,53,35
47,01095,11460,140,116
48,01097,36423,285,235
49,01099,1667,5,5
50,01101,22805,300,304
51,01103,13801,139,135
52,01105,1064,12,11
53,01107,2263,13,15
54,01109,2931,5,6
55,01111,1654,13,15
56,01113,4081,37,35
57,01115,9057,203,161
58,01117,22276,308,304
59,01119,1010,20,16
60,01121,7647,93,74
61,01123,3637,49,42
62,01125,24457,263,251
63,01127,6601,65,57
64,01129,1571,6,9
65,01131,1231,14,13
66,01133,2586,89,56
67,02013,363,,NaN
68,02016,628,62,57
69,02020,26933,279,266
70,02050,3590,23,14
71,02060,0,,NaN
72,02068,75,2,6
73,02070,208,15,14
74,02090,6323,74,75
75,02100,28,,NaN
76,02105,0,,NaN
77,02110,1262,,NaN
78,02122,4043,23,24
79,02130,376,,NaN
80,02150,1058,5,4
81,02158,1213,,NaN
82,02164,177,0,0
83,02170,8869,210,156
84,02180,329,1,0
85,02185,1017,5,3
86,02188,588,2,4
87,02195,139,,NaN
88,02198,81,,NaN
89,02220,322,,NaN
90,02230,20,,NaN
91,02240,493,45,34
92,02261,458,0,0
93,02275,31,,NaN
94,02282,69,,NaN
95,02290,335,0,0
96,04001,10666,160,138
97,04003,11330,104,85
98,04005,16768,161,107
99,04007,6418,25,23
100,04009,5319,21,20
101,04011,561,5,5
102,04012,2420,41,62
103,04013,516216,4411,3988
104,04015,21406,213,189
105,04017,15748,121,95
106,04019,110487,938,867
107,04021,46879,518,448
108,04023,7656,23,20
109,04025,18016,752,602
110,04027,36564,148,137
111,05001,2005,22,18
112,05003,1849,64,49
113,05005,2911,51,51
114,05007,27508,304,303
115,05009,3672,28,25
116,05011,1325,3,4
117,05013,401,8,7
118,05015,2728,13,13
119,05017,1592,4,4
120,05019,2057,17,16
121,05021,1701,18,15
122,05023,1895,10,11
123,05025,928,13,9
124,05027,2282,99,83
125,05029,2159,10,9
126,05031,12918,213,149
127,05033,6845,66,62
128,05035,5791,95,82
129,05037,1901,2,4
130,05039,744,20,18
131,05041,1341,11,12
132,05043,1955,4,5
133,05045,11872,119,88
134,05047,1643,12,11
135,05049,1083,6,4
136,05051,9818,124,90
137,05053,1596,20,18
138,05055,5924,87,72
139,05057,1936,78,88
140,05059,4903,32,24
141,05061,1605,57,52
142,05063,3679,15,18
143,05065,1641,2,2
144,05067,3182,35,32
145,05069,8643,39,34
146,05071,2800,44,38
147,05073,538,23,19
148,05075,2055,38,36
149,05077,1646,4,4
150,05079,3158,1,1
151,05081,1187,41,30
152,05083,2187,7,8
153,05085,6905,72,55
154,05087,1411,3,5
155,05089,981,25,24
156,05091,4077,213,173
157,05093,5688,88,73
158,05095,837,11,9
159,05097,739,7,5
160,05099,797,8,8
161,05101,696,2,2
162,05103,2239,62,52
163,05105,801,4,2
164,05107,1717,17,16
165,05109,981,6,3
166,05111,3086,15,16
167,05113,1913,20,19
168,05115,7776,40,34
169,05117,880,10,11
170,05119,37642,452,395
171,05121,2018,63,57
172,05123,3456,15,12
173,05125,11512,99,77
174,05127,921,1,1
175,05129,665,8,6
176,05131,14728,159,154
177,05133,2731,61,55
178,05135,1529,5,4
179,05137,971,8,7
180,05139,3777,70,66
181,05141,1215,46,35
182,05143,29603,232,204
183,05145,7626,324,210
184,05147,626,9,8
185,05149,3386,28,27
186,06001,81345,845,891
187,06003,84,2,2
188,06005,3487,25,25
189,06007,11065,110,111
190,06009,1928,23,19
191,06011,2142,35,35
192,06013,63297,1050,1085
193,06015,1027,31,31
194,06017,9204,106,100
195,06019,96366,886,779
196,06021,2241,20,19
197,06023,3266,79,79
198,06025,27009,209,243
199,06027,1334,41,41
200,06029,104181,1492,1381
201,06031,22175,257,279
202,06033,3189,33,34
203,06035,5623,20,21
204,06037,1203152,10830,10904
205,06039,15646,151,160
206,06041,13358,210,195
207,06043,395,1,1
208,06045,3839,44,39
209,06047,29376,386,342
210,06049,460,10,11
211,06051,1219,6,7
212,06053,42404,279,310
213,06055,9129,98,105
214,06057,4044,79,77
215,06059,262674,1678,1740
216,06061,20035,276,304
217,06063,654,2,3
218,06065,290904,1340,1263
219,06067,94332,962,1006
220,06069,5793,40,43
221,06071,287867,1384,1334
222,06073,262781,2943,2801
223,06075,34560,392,423
224,06077,67284,688,657
225,06079,19835,224,213
226,06081,39384,415,440
227,06083,32301,493,445
228,06085,111814,1151,1093
229,06087,14790,195,207
230,06089,11102,110,107
231,06091,100,0,0
232,06093,1790,34,28
233,06095,30305,283,306
234,06097,28484,364,390
235,06099,56702,665,586
236,06101,8923,99,102
237,06103,5118,32,28
238,06105,373,5,5
239,06107,48203,427,391
240,06109,3972,21,23
241,06111,78439,932,972
242,06113,12951,129,134
243,06115,5795,48,44
244,08001,49215,682,671
245,08003,1311,22,21
246,08005,49321,858,860
247,08007,676,31,25
248,08009,273,1,2
249,08011,1481,5,9
250,08013,19193,314,300
251,08014,3867,,NaN
252,08015,1464,20,17
253,08017,125,0,0
254,08019,370,5,5
255,08021,448,5,3
256,08023,191,4,5
257,08025,2073,66,59
258,08027,164,0,0
259,08029,2485,12,12
260,08031,60614,954,920
261,08033,69,0,0
262,08035,21966,576,542
263,08037,5242,155,144
264,08039,1305,17,15
265,08041,53078,1057,1005
266,08043,5527,64,51
267,08045,5141,50,47
268,08047,172,3,3
269,08049,1289,13,10
270,08051,1212,7,7
271,08053,16,0,0
272,08055,316,3,3
273,08057,51,0,0
274,08059,38033,698,702
275,08061,91,0,0
276,08063,546,10,9
277,08065,661,4,5
278,08067,3034,55,43
279,08069,20589,464,414
280,08071,1008,12,13
281,08073,998,0,0
282,08075,3758,30,22
283,08077,13482,196,188
284,08079,69,4,4
285,08081,682,13,15
286,08083,1741,14,14
287,08085,3276,27,26
288,08087,2452,17,25
289,08089,1867,6,10
290,08091,263,5,4
291,08093,564,10,10
292,08095,340,1,0
293,08097,2086,62,60
294,08099,1162,3,2
295,08101,15186,139,129
296,08103,485,13,11
297,08105,725,22,20
298,08107,1940,34,28
299,08109,326,5,4
300,08111,43,0,0
301,08113,829,7,5
302,08115,191,0,0
303,08117,3082,48,39
304,08119,1289,13,14
305,08121,398,13,12
306,08123,25983,416,348
307,08125,727,10,11
308,09001,81783,1393,1297
309,09003,71020,874,810
310,09005,11293,164,151
311,09007,10594,186,187
312,09009,72947,1638,1588
313,09011,19445,288,242
314,09013,7972,155,135
315,09015,9294,110,88
316,10001,14627,229,205
317,10003,50614,977,999
318,10005,22918,186,164
319,11001,NaN,724,676
320,12001,22599,255,240
321,12003,3311,13,11
322,12005,19034,281,251
323,12007,2867,16,15
324,12009,34767,641,581
325,12011,199643,4367,4145
326,12013,1623,9,9
327,12015,10836,152,151
328,12017,9882,100,81
329,12019,16867,194,183
330,12021,30777,455,421
331,12023,7726,42,36
332,12027,3872,54,44
333,12029,1513,14,17
334,12031,89724,937,944
335,12033,34134,368,300
336,12035,6135,207,237
337,12037,1279,0,0
338,12039,5483,46,43
339,12041,1431,19,16
340,12043,907,3,5
341,12045,1881,6,4
342,12047,1572,5,4
343,12049,2819,17,15
344,12051,4346,28,30
345,12053,11612,296,269
346,12055,7341,103,97
347,12057,113623,1907,1747
348,12059,2195,13,12
349,12061,11196,148,139
350,12063,5961,44,37
351,12065,1409,6,5
352,12067,1595,3,3
353,12069,25156,524,505
354,12071,58768,861,768
355,12073,29520,272,233
356,12075,2933,45,40
357,12077,1048,3,2
358,12079,2014,17,12
359,12081,32603,581,508
360,12083,28074,388,309
361,12085,10801,200,197
362,12086,419479,8287,7793
363,12087,5986,141,143
364,12089,7799,62,56
365,12091,19238,327,303
366,12093,3601,28,23
367,12095,116367,1635,1480
368,12097,37497,662,591
369,12099,123304,2442,2098
370,12101,34054,596,512
371,12103,67844,1151,1049
372,12105,58116,945,901
373,12107,5897,53,50
374,12109,20334,245,234
375,12111,22653,496,466
376,12113,17314,226,202
377,12115,27472,459,432
378,12117,27792,508,459
379,12119,8192,168,150
380,12121,5146,30,27
381,12123,2658,16,16
382,12125,1748,8,8
383,12127,35159,617,606
384,12129,3191,26,21
385,12131,7140,82,59
386,12133,2638,13,12
387,13001,2216,9,9
388,13003,982,7,5
389,13005,1355,3,5
390,13007,221,7,6
391,13009,4299,22,23
392,13011,1721,38,34
393,13013,9118,151,138
394,13015,13233,245,215
395,13017,2035,20,22
396,13019,1749,41,33
397,13021,15052,194,195
398,13023,1415,18,22
399,13025,1529,17,14
400,13027,1332,36,31
401,13029,3282,77,72
402,13031,6522,83,68
403,13033,2408,16,13
404,13035,2746,59,51
405,13037,580,8,5
406,13039,3753,43,41
407,13043,915,5,6
408,13045,10643,76,65
409,13047,5659,69,63
410,13049,1314,13,13
411,13051,21229,417,435
412,13053,3136,45,35
413,13055,2601,24,19
414,13057,27924,486,409
415,13059,14273,174,164
416,13061,232,4,5
417,13063,23654,412,409
418,13065,929,16,14
419,13067,70781,1228,1134
420,13069,5202,17,15
421,13071,4438,49,43
422,13073,15873,163,161
423,13075,1741,24,20
424,13077,13152,199,169
425,13079,630,9,8
426,13081,1914,8,10
427,13083,1304,24,22
428,13085,2818,23,20
429,13087,2766,25,25
430,13089,58143,1099,936
431,13091,2062,5,6
432,13093,1016,17,17
433,13095,7100,54,61
434,13097,13689,230,190
435,13099,1122,2,3
436,13101,455,4,3
437,13103,4278,80,70
438,13105,2235,22,21
439,13107,2475,18,19
440,13109,921,15,13
441,13111,2202,23,33
442,13113,8211,168,173
443,13115,11154,158,151
444,13117,19947,470,382
445,13119,2555,11,13
446,13121,87609,1776,1618
447,13123,2786,23,19
448,13125,257,2,2
449,13127,7666,121,119
450,13129,7641,133,133
451,13131,2015,15,13
452,13133,1727,10,8
453,13135,93720,1531,1481
454,13137,4905,60,56
455,13139,25728,275,231
456,13141,883,5,9
457,13143,2466,13,12
458,13145,2371,31,22
459,13147,2276,26,24
460,13149,808,4,6
461,13151,22398,551,510
462,13153,13590,174,167
463,13155,890,5,4
464,13157,9232,137,124
465,13159,1328,20,17
466,13161,1794,21,17
467,13163,1872,25,23
468,13165,820,9,9
469,13167,1084,3,4
470,13169,1916,16,14
471,13171,1902,21,18
472,13173,745,5,5
473,13175,5394,43,42
474,13177,2610,23,24
475,13179,3256,107,102
476,13181,761,9,10
477,13183,828,14,12
478,13185,11855,229,223
479,13187,2784,23,22
480,13189,2323,30,23
481,13191,737,13,14
482,13193,801,10,12
483,13195,3096,59,56
484,13197,537,9,8
485,13199,1870,17,14
486,13201,774,9,7
487,13205,1968,10,12
488,13207,2420,29,25
489,13209,866,3,5
490,13211,1900,21,19
491,13213,4526,31,27
492,13215,14678,266,259
493,13217,9852,317,309
494,13219,3691,86,76
495,13221,1402,14,14
496,13223,14995,245,221
497,13225,2463,25,29
498,13227,3150,45,41
499,13229,2335,21,19
500,13231,2064,28,28
501,13233,5297,61,53
502,13235,883,3,5
503,13237,2013,8,7
504,13239,157,6,6
505,13241,1584,18,15
506,13243,613,13,15
507,13245,23037,217,187
508,13247,6843,225,220
509,13249,327,7,8
510,13251,916,18,17
511,13253,898,4,5
512,13255,5665,110,108
513,13257,2981,28,26
514,13259,864,3,4
515,13261,2470,20,23
516,13263,454,11,12
517,13265,118,1,1
518,13267,2219,31,28
519,13269,766,6,7
520,13271,1240,8,10
521,13273,771,10,11
522,13275,4223,25,26
523,13277,4710,39,41
524,13279,3217,16,17
525,13281,1141,10,11
526,13283,838,4,4
527,13285,7058,57,61
528,13287,970,13,12
529,13289,663,22,18
530,13291,2102,29,28
531,13293,3255,33,34
532,13295,6705,71,67
533,13297,9696,280,244
534,13299,4657,54,53
535,13301,502,9,9
536,13303,1958,4,7
537,13305,3331,20,16
538,13307,134,0,0
539,13309,615,3,2
540,13311,3042,12,13
541,13313,16007,168,135
542,13315,792,8,6
543,13317,1042,15,11
544,13319,898,14,15
545,13321,1697,12,10
546,15001,2305,17,16
547,15003,22367,189,185
548,15005,0,,NaN
549,15007,188,1,1
550,15009,2961,108,86
551,16001,47216,426,327
552,16003,331,0,0
553,16005,7965,57,49
554,16007,359,8,6
555,16009,626,12,7
556,16011,4321,77,60
557,16013,2191,25,21
558,16015,310,1,0
559,16017,3003,22,22
560,16019,12449,229,184
561,16021,823,3,4
562,16023,200,0,0
563,16025,70,,NaN
564,16027,24876,149,136
565,16029,630,4,4
566,16031,2869,11,12
567,16033,54,0,0
568,16035,1004,4,3
569,16037,233,1,1
570,16039,1626,17,15
571,16041,1081,7,4
572,16043,1034,20,15
573,16045,1702,4,6
574,16047,1270,4,2
575,16049,1164,0,0
576,16051,2502,36,23
577,16053,2512,7,7
578,16055,16770,100,81
579,16057,2799,45,37
580,16059,501,6,4
581,16061,379,0,0
582,16063,486,0,0
583,16065,6440,76,60
584,16067,2287,13,17
585,16069,3371,9,9
586,16071,330,1,0
587,16073,1015,7,7
588,16075,2382,5,5
589,16077,629,2,2
590,16079,1012,8,6
591,16081,1102,16,13
592,16083,9029,18,18
593,16085,801,3,6
594,16087,1177,4,4
595,17001,8041,39,35
596,17003,453,6,8
597,17005,1918,9,9
598,17007,5945,33,41
599,17009,666,3,5
600,17011,3335,23,18
601,17013,482,4,7
602,17015,1582,10,9
603,17017,1898,6,6
604,17019,18282,141,117
605,17021,3336,24,18
606,17023,1688,4,6
607,17025,1436,9,8
608,17027,5583,11,11
609,17029,5251,61,58
610,17031,478884,4493,4437
611,17033,2013,5,6
612,17035,1204,10,9
613,17037,8372,94,74
614,17039,1284,6,5
615,17041,2477,30,28
616,17043,77882,1071,1098
617,17045,1556,11,10
618,17047,528,5,6
619,17049,4508,28,29
620,17051,3071,6,7
621,17053,1604,17,16
622,17055,4167,16,13
623,17057,2903,29,23
624,17059,438,1,1
625,17061,1387,13,13
626,17063,5209,92,84
627,17065,796,10,12
628,17067,1685,13,11
629,17069,348,1,1
630,17071,504,5,5
631,17073,4360,19,16
632,17075,2789,25,25
633,17077,4623,16,15
634,17079,1113,4,5
635,17081,3998,19,17
636,17083,2499,3,4
637,17085,1616,12,12
638,17087,1355,6,5
639,17089,51237,535,501
640,17091,12605,110,109
641,17093,11206,162,154
642,17095,5026,11,18
643,17097,60155,717,699
644,17099,10924,132,121
645,17101,2319,20,18
646,17103,3383,18,17
647,17105,4269,56,51
648,17107,3315,17,19
649,17109,2340,12,14
650,17111,24669,408,452
651,17113,14738,150,152
652,17115,9531,103,112
653,17117,4385,35,30
654,17119,28259,239,203
655,17121,4280,32,31
656,17123,851,12,14
657,17125,1290,3,4
658,17127,1285,11,10
659,17129,1044,6,5
660,17131,1289,9,9
661,17133,4092,23,20
662,17135,3543,50,42
663,17137,3618,26,23
664,17139,1503,12,11
665,17141,5075,47,49
666,17143,17017,133,130
667,17145,3074,21,24
668,17147,1343,15,13
669,17149,1701,8,9
670,17151,284,1,1
671,17153,671,1,1
672,17155,422,5,6
673,17157,3985,18,20
674,17159,1637,5,6
675,17161,13203,114,118
676,17163,25752,300,279
677,17165,2339,31,30
678,17167,16285,152,157
679,17169,682,5,5
680,17171,449,1,0
681,17173,2163,17,13
682,17175,543,3,2
683,17177,4122,15,21
684,17179,13677,148,150
685,17181,2207,14,9
686,17183,8646,60,59
687,17185,1305,5,9
688,17187,1666,3,3
689,17189,1588,3,5
690,17191,1692,15,12
691,17193,1614,9,10
692,17195,5958,25,24
693,17197,65885,881,906
694,17199,6866,52,54
695,17201,28470,211,205
696,17203,3709,34,33
697,18001,3263,23,18
698,18003,36175,298,254
699,18005,7531,78,73
700,18007,925,4,3
701,18009,1207,4,5
702,18011,6186,70,67
703,18013,953,2,2
704,18015,1769,5,4
705,18017,5489,46,44
706,18019,12079,126,123
707,18021,2416,7,5
708,18023,3976,31,24
709,18025,926,19,17
710,18027,2861,4,4
711,18029,5515,37,34
712,18031,2716,10,10
713,18033,3882,23,21
714,18035,9899,59,57
715,18037,5942,34,34
716,18039,25536,147,150
717,18041,2727,11,13
718,18043,7269,67,68
719,18045,2028,14,13
720,18047,1601,2,2
721,18049,1799,12,11
722,18051,4055,45,43
723,18053,6465,38,36
724,18055,2626,12,10
725,18057,32489,413,403
726,18059,7471,61,59
727,18061,4040,32,26
728,18063,15955,144,143
729,18065,5443,9,10
730,18067,9127,56,62
731,18069,3508,62,57
732,18071,4659,8,8
733,18073,3193,31,26
734,18075,1788,16,29
735,18077,2965,11,10
736,18079,2169,18,16
737,18081,16485,166,184
738,18083,3578,33,31
739,18085,8600,46,44
740,18087,2426,18,16
741,18089,48729,391,438
742,18091,9838,59,61
743,18093,4197,12,13
744,18095,11810,75,72
745,18097,91354,709,686
746,18099,5456,26,22
747,18101,803,3,3
748,18103,3584,14,11
749,18105,10440,94,72
750,18107,3919,52,45
751,18109,6135,44,41
752,18111,968,4,5
753,18113,5138,39,32
754,18115,542,6,5
755,18117,1714,3,3
756,18119,1842,15,11
757,18121,1402,10,9
758,18123,1741,6,7
759,18125,1286,12,19
760,18127,16077,123,126
761,18129,2617,6,7
762,18131,1078,11,8
763,18133,3346,45,38
764,18135,2265,4,5
765,18137,3280,9,9
766,18139,1657,11,13
767,18141,30361,350,315
768,18143,2521,16,15
769,18145,4635,36,30
770,18147,2196,24,20
771,18149,1900,17,16
772,18151,3404,14,14
773,18153,2038,5,5
774,18155,756,1,1
775,18157,20240,247,216
776,18159,1500,24,19
777,18161,675,4,3
778,18163,21343,110,114
779,18165,1615,10,9
780,18167,11699,108,99
781,18169,3339,20,18
782,18171,760,6,4
783,18173,7456,50,49
784,18175,2133,29,26
785,18177,6661,32,32
786,18179,2591,8,7
787,18181,2985,12,13
788,18183,3524,18,16
789,19001,816,4,2
790,19003,319,0,0
791,19005,1449,30,25
792,19007,1234,4,6
793,19009,476,5,4
794,19011,2415,26,22
795,19013,14973,90,71
796,19015,2448,17,16
797,19017,2706,31,25
798,19019,1780,20,19
799,19021,4133,29,29
800,19023,1593,14,11
801,19025,1297,9,7
802,19027,2668,8,8
803,19029,1297,26,24
804,19031,1729,28,28
805,19033,5014,39,39
806,19035,1463,15,14
807,19037,1199,10,10
808,19039,952,10,9
809,19041,1845,11,10
810,19043,1601,2,2
811,19045,5028,34,39
812,19047,2534,26,26
813,19049,10235,86,69
814,19051,766,6,5
815,19053,571,7,5
816,19055,1863,10,10
817,19057,4286,32,28
