,County,473,479,486
0,01001,NaN,13,13
1,01003,NaN,117,103
2,01005,NaN,6,4
3,01007,NaN,7,10
4,01009,NaN,34,33
5,01011,NaN,2,3
6,01013,NaN,5,5
7,01015,NaN,47,46
8,01017,NaN,12,18
9,01019,NaN,7,8
10,01021,NaN,42,39
11,01023,NaN,7,9
12,01025,NaN,6,7
13,01027,NaN,23,18
14,01029,NaN,6,6
15,01031,NaN,20,18
16,01033,NaN,18,19
17,01035,NaN,3,3
18,01037,NaN,3,4
19,01039,NaN,12,10
20,01041,NaN,6,6
21,01043,NaN,48,47
22,01045,NaN,22,21
23,01047,NaN,10,10
24,01049,NaN,22,18
25,01051,NaN,30,31
26,01053,NaN,10,12
27,01055,NaN,46,42
28,01057,NaN,3,3
29,01059,NaN,20,17
30,01061,NaN,24,22
31,01063,NaN,2,2
32,01065,NaN,12,11
33,01067,NaN,4,4
34,01069,NaN,54,53
35,01071,NaN,16,17
36,01073,NaN,289,289
37,01075,NaN,11,10
38,01077,NaN,37,29
39,01079,NaN,7,8
40,01081,NaN,66,60
41,01083,NaN,31,31
42,01085,NaN,4,3
43,01087,NaN,3,4
44,01089,NaN,184,165
45,01091,NaN,14,16
46,01093,NaN,17,13
47,01095,NaN,56,54
48,01097,NaN,181,171
49,01099,NaN,11,10
50,01101,NaN,125,111
51,01103,NaN,41,47
52,01105,NaN,0,1
53,01107,NaN,10,11
54,01109,NaN,18,16
55,01111,NaN,8,8
56,01113,NaN,33,30
57,01115,NaN,80,69
58,01117,NaN,84,79
59,01119,NaN,4,4
60,01121,NaN,45,42
61,01123,NaN,27,19
62,01125,NaN,114,108
63,01127,NaN,19,18
64,01129,NaN,8,9
65,01131,NaN,5,5
66,01133,NaN,8,7
67,02013,NaN,,NaN
68,02016,NaN,4,4
69,02020,NaN,165,178
70,02050,NaN,4,5
71,02060,NaN,,NaN
72,02068,NaN,0,1
73,02070,NaN,0,0
74,02090,NaN,147,107
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,25,23
79,02130,NaN,,NaN
80,02150,NaN,6,4
81,02158,NaN,,NaN
82,02164,NaN,1,1
83,02170,NaN,109,81
84,02180,NaN,4,4
85,02185,NaN,5,6
86,02188,NaN,5,4
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,17,13
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,2,2
96,04001,NaN,25,23
97,04003,NaN,43,41
98,04005,NaN,62,51
99,04007,NaN,26,24
100,04009,NaN,15,13
101,04011,NaN,4,5
102,04012,NaN,2,3
103,04013,NaN,2743,2223
104,04015,NaN,114,103
105,04017,NaN,77,62
106,04019,NaN,443,426
107,04021,NaN,338,258
108,04023,NaN,10,10
109,04025,NaN,105,77
110,04027,NaN,52,48
111,05001,NaN,4,6
112,05003,NaN,13,16
