,County,452,458,465
0,01001,6763,50,63
1,01003,20723,105,118
2,01005,2271,21,24
3,01007,2563,2,5
4,01009,6532,55,45
5,01011,1220,6,6
6,01013,2132,7,7
7,01015,14355,86,90
8,01017,3518,27,30
9,01019,1827,5,4
10,01021,4129,34,36
11,01023,588,1,2
12,01025,3473,13,11
13,01027,1502,7,7
14,01029,1470,8,7
15,01031,5434,37,36
16,01033,6235,47,60
17,01035,1097,5,5
18,01037,994,2,3
19,01039,4069,26,28
20,01041,1495,4,5
21,01043,9508,51,46
22,01045,4781,17,22
23,01047,3528,2,5
24,01049,8761,17,16
25,01051,10022,37,48
26,01053,3903,30,29
27,01055,13703,44,56
28,01057,2096,5,7
29,01059,4213,13,13
30,01061,2464,5,5
31,01063,914,6,6
32,01065,2186,0,2
33,01067,1883,3,3
34,01069,10414,39,51
35,01071,6762,6,8
36,01073,75517,218,268
37,01075,1399,2,2
38,01077,9276,67,69
39,01079,2964,12,16
40,01081,15631,95,91
41,01083,9859,66,62
42,01085,1373,13,16
43,01087,1564,20,26
44,01089,34109,282,343
45,01091,2485,1,3
46,01093,3072,5,5
47,01095,12009,84,84
48,01097,39126,1491,1459
49,01099,1730,19,16
50,01101,24058,138,167
51,01103,14168,39,49
52,01105,1076,0,0
53,01107,2332,3,5
54,01109,3065,12,12
55,01111,1777,10,12
56,01113,4312,38,47
57,01115,9485,60,54
58,01117,23221,124,138
59,01119,1033,2,1
60,01121,8126,77,79
61,01123,3919,22,22
62,01125,25405,179,191
63,01127,7149,70,61
64,01129,1654,13,12
65,01131,1247,2,2
66,01133,2732,11,12
67,02013,365,,NaN
68,02016,681,19,15
69,02020,29565,457,465
70,02050,3854,17,19
71,02060,0,,NaN
72,02068,95,1,1
73,02070,226,21,13
74,02090,6953,104,103
75,02100,29,,NaN
76,02105,0,,NaN
77,02110,1345,,NaN
78,02122,4323,71,69
79,02130,409,,NaN
80,02150,1096,5,6
81,02158,1247,,NaN
82,02164,193,3,2
83,02170,10872,296,239
84,02180,348,7,5
85,02185,1054,3,2
86,02188,603,1,0
87,02195,162,,NaN
88,02198,86,,NaN
89,02220,345,,NaN
90,02230,20,,NaN
91,02240,640,7,7
92,02261,0,0,0
93,02275,49,,NaN
94,02282,74,,NaN
95,02290,358,1,2
96,04001,11269,26,19
97,04003,11823,79,78
98,04005,17488,139,132
99,04007,6861,16,22
100,04009,5528,5,11
101,04011,568,3,4
102,04012,2451,1,2
103,04013,531156,2531,2527
104,04015,22415,116,129
105,04017,16051,47,53
106,04019,114179,546,518
107,04021,50585,284,311
108,04023,7897,28,24
109,04025,18512,76,73
110,04027,36976,52,61
111,05001,2086,3,5
112,05003,1929,20,23
113,05005,3115,11,12
114,05007,28489,147,168
115,05009,3771,14,16
116,05011,1359,2,2
117,05013,409,0,0
118,05015,2771,14,11
119,05017,1610,0,0
120,05019,2095,7,7
121,05021,1738,12,13
122,05023,1961,9,9
123,05025,947,3,3
124,05027,2337,10,9
125,05029,2204,6,6
126,05031,13227,57,67
127,05033,7023,21,25
128,05035,5949,32,33
129,05037,1935,8,9
130,05039,757,6,10
131,05041,1362,4,2
132,05043,1991,6,5
