,County,522,528,535
0,01001,7244,8,13
1,01003,21945,69,60
2,01005,2344,0,0
3,01007,2686,1,2
4,01009,6967,21,22
5,01011,1247,2,2
6,01013,2255,10,13
7,01015,14761,33,33
8,01017,3733,4,3
9,01019,1874,1,1
10,01021,4478,2,2
11,01023,620,0,0
12,01025,3532,2,2
13,01027,1602,2,2
14,01029,1540,5,5
15,01031,5651,11,10
16,01033,6419,10,8
17,01035,1138,2,2
18,01037,1122,3,4
19,01039,4286,10,9
20,01041,1573,11,13
21,01043,9986,27,23
22,01045,4933,6,8
23,01047,3611,5,6
24,01049,9001,31,41
25,01051,10305,8,9
26,01053,4027,13,10
27,01055,14218,42,42
28,01057,2198,13,10
29,01059,4322,8,8
30,01061,2590,8,9
31,01063,937,0,0
32,01065,2272,0,0
33,01067,1951,4,5
34,01069,10810,29,27
35,01071,7007,84,84
36,01073,81151,131,119
37,01075,1472,1,4
38,01077,9632,22,24
39,01079,3135,1,2
40,01081,16317,33,30
41,01083,10197,15,13
42,01085,1421,0,0
43,01087,1632,8,7
44,01089,35779,68,63
45,01091,2504,0,1
46,01093,3269,22,18
47,01095,12476,33,31
48,01097,42241,140,150
49,01099,1815,11,14
50,01101,25101,30,39
51,01103,14656,22,23
52,01105,1086,0,0
53,01107,2370,1,1
54,01109,3148,3,2
55,01111,1876,2,2
56,01113,4552,4,4
57,01115,10186,24,21
58,01117,25674,58,54
59,01119,1061,4,5
60,01121,8474,15,15
61,01123,4145,11,12
62,01125,26216,39,38
63,01127,7353,12,11
64,01129,1705,0,1
65,01131,1268,0,0
66,01133,2837,2,2
67,02013,369,,NaN
68,02016,727,6,4
69,02020,31091,66,60
70,02050,3914,3,2
71,02060,0,,NaN
72,02068,112,0,0
73,02070,233,0,0
74,02090,8082,5,4
75,02100,31,,NaN
76,02105,0,,NaN
77,02110,1498,,NaN
78,02122,4611,7,7
79,02130,672,,NaN
80,02150,1129,4,3
81,02158,1371,,NaN
82,02164,203,0,0
83,02170,11854,16,15
84,02180,392,1,2
85,02185,1090,0,0
86,02188,625,1,2
87,02195,174,,NaN
88,02198,182,,NaN
89,02220,376,,NaN
90,02230,22,,NaN
91,02240,772,1,1
92,02261,0,0,0
93,02275,67,,NaN
94,02282,84,,NaN
95,02290,370,0,0
96,04001,11476,31,37
97,04003,12198,21,23
98,04005,17983,57,53
99,04007,7071,31,33
100,04009,5593,2,2
101,04011,576,0,1
102,04012,2485,5,4
103,04013,558730,2158,2123
104,04015,23634,156,167
105,04017,16639,51,44
106,04019,117534,345,350
107,04021,53851,296,295
108,04023,8079,7,5
109,04025,19554,77,103
110,04027,37308,29,34
111,05001,2205,28,31
112,05003,2053,4,4
113,05005,3368,109,101
114,05007,29772,104,93
115,05009,4009,47,40
116,05011,1453,2,3
117,05013,420,1,1
118,05015,2861,9,7
119,05017,1629,1,2
120,05019,2195,19,21
121,05021,1797,0,2
122,05023,2062,15,15
123,05025,986,4,2
124,05027,2400,8,6
125,05029,2260,2,2
126,05031,13755,44,41
127,05033,7219,15,13
128,05035,6180,6,7
129,05037,1980,3,4
130,05039,770,1,2
131,05041,1375,3,2
132,05043,2058,11,8
133,05045,13039,105,95
134,05047,1714,0,0
135,05049,1169,8,7
136,05051,10480,30,27
137,05053,1769,13,9
138,05055,6236,18,17
139,05057,2072,5,5
140,05059,5296,34,33
141,05061,1674,4,4
142,05063,3918,37,34
143,05065,1708,6,5
144,05067,3253,5,5
145,05069,9167,88,85
146,05071,2966,5,2
147,05073,559,1,1
148,05075,2152,6,6
149,05077,1706,1,1
150,05079,3249,9,9
151,05081,1271,4,4
152,05083,2286,9,8
153,05085,7686,46,50
154,05087,1482,6,6
155,05089,1109,13,11
156,05091,4458,11,11
157,05093,5921,2,3
158,05095,885,6,6
159,05097,762,0,0
160,05099,880,5,4
161,05101,755,10,11
162,05103,2434,22,18
163,05105,854,2,3
164,05107,1869,1,2
165,05109,1034,7,5
166,05111,3200,4,4
167,05113,2033,5,5
168,05115,8148,18,18
169,05117,915,1,1
170,05119,40795,311,311
171,05121,2209,3,2
172,05123,3641,11,8
173,05125,12503,97,103
174,05127,970,9,8
175,05129,747,15,9
176,05131,15528,42,45
177,05133,2830,5,4
178,05135,1642,7,9
179,05137,1093,31,29
180,05139,4119,9,7
181,05141,1378,3,2
182,05143,31521,77,68
183,05145,8312,46,51
184,05147,652,1,3
185,05149,3459,2,3
186,06001,90103,596,606
187,06003,89,0,0
188,06005,3748,6,6
189,06007,12693,34,32
190,06009,2210,8,9
191,06011,2288,7,9
192,06013,71048,395,412
193,06015,1468,10,10
194,06017,10428,48,42
195,06019,103091,172,158
196,06021,2441,10,11
197,06023,4533,62,59
198,06025,28970,131,125
199,06027,1434,1,1
200,06029,110948,188,197
201,06031,23234,36,39
202,06033,3576,6,8
203,06035,5809,29,25
204,06037,1249304,1925,1968
205,06039,16679,40,36
206,06041,14224,16,13
207,06043,466,1,2
208,06045,4363,36,36
209,06047,32335,47,52
210,06049,566,4,3
211,06051,1298,3,2
212,06053,43860,119,107
213,06055,10043,15,15
214,06057,4940,37,33
215,06059,273225,321,344
216,06061,23702,143,152
217,06063,742,6,5
218,06065,301799,205,207
219,06067,108179,444,442
220,06069,6111,3,5
221,06071,299604,254,250
222,06073,282358,688,677
223,06075,37348,87,94
224,06077,74808,106,118
225,06079,21448,26,27
226,06081,42898,203,186
227,06083,34642,55,51
228,06085,120321,181,161
229,06087,16262,27,33
230,06089,12635,8,10
231,06091,118,3,2
232,06093,2402,7,7
233,06095,33846,148,129
234,06097,31103,196,192
235,06099,63603,205,198
236,06101,9684,32,37
237,06103,5750,17,16
238,06105,426,3,3
239,06107,49823,18,36
240,06109,4227,22,19
241,06111,81750,102,117
242,06113,14184,23,23
243,06115,6526,35,35
244,08001,60821,197,186
245,08003,1723,2,3
246,08005,62694,259,270
247,08007,1023,9,7
248,08009,322,1,1
249,08011,1547,2,1
250,08013,23961,54,39
251,08014,4991,,NaN
252,08015,1766,11,10
253,08017,130,0,0
254,08019,477,3,3
255,08021,736,9,8
256,08023,250,0,0
257,08025,2212,1,0
258,08027,227,3,4
259,08029,2929,35,30
260,08031,74288,175,148
261,08033,128,2,1
262,08035,30459,227,227
263,08037,6352,12,13
264,08039,1886,7,8
265,08041,73176,581,569
266,08043,6540,19,16
267,08045,6154,74,78
268,08047,283,1,2
269,08049,1504,2,2
270,08051,1391,9,9
271,08053,19,1,1
272,08055,433,1,1
273,08057,67,0,0
274,08059,48850,174,157
275,08061,95,0,0
276,08063,645,4,3
277,08065,835,7,7
278,08067,4134,36,35
279,08069,27646,159,146
280,08071,1167,4,3
281,08073,1034,0,0
282,08075,4055,7,7
283,08077,17045,331,325
284,08079,93,0,0
285,08081,999,41,40
286,08083,2084,34,32
287,08085,3724,30,27
288,08087,2744,25,25
289,08089,2085,7,7
290,08091,293,0,0
291,08093,830,1,1
292,08095,398,0,0
293,08097,2612,3,3
294,08099,1277,3,3
295,08101,19571,94,75
296,08103,613,5,3
297,08105,899,7,6
298,08107,2285,8,8
299,08109,445,10,10
300,08111,47,0,0
301,08113,921,1,1
302,08115,236,0,0
303,08117,3768,18,17
304,08119,1920,9,9
305,08121,473,0,0
306,08123,33418,196,193
307,08125,969,4,4
308,09001,100430,89,91
309,09003,84473,125,119
310,09005,14686,29,27
311,09007,12867,29,27
312,09009,92342,105,116
313,09011,22558,23,24
314,09013,9650,15,13
315,09015,10934,17,17
316,10001,18225,17,15
317,10003,65016,85,79
318,10005,26214,28,26
319,11001,NaN,61,60
320,12001,25741,63,62
321,12003,3626,20,21
322,12005,20795,47,48
323,12007,3076,10,9
324,12009,43952,348,343
325,12011,248830,1221,1568
326,12013,1723,3,3
327,12015,13644,62,65
328,12017,11581,23,21
329,12019,19683,114,113
330,12021,37773,158,162
331,12023,8361,23,23
332,12027,4467,3,3
333,12029,1642,5,3
334,12031,103256,752,732
335,12033,36843,48,56
336,12035,7642,71,77
337,12037,1373,6,6
338,12039,5833,4,3
339,12041,1651,2,1
340,12043,996,3,3
341,12045,2001,8,9
342,12047,1654,1,3
343,12049,3366,12,11
344,12051,4937,13,12
345,12053,14969,86,86
346,12055,8874,28,30
347,12057,146442,730,720
348,12059,2310,10,10
349,12061,13033,49,44
350,12063,6466,55,49
351,12065,1530,0,0
352,12067,1630,0,0
353,12069,31659,173,148
354,12071,74945,363,369
355,12073,33241,88,85
356,12075,3633,5,6
357,12077,1087,1,1
358,12079,2113,0,0
359,12081,40454,118,121
360,12083,32295,74,76
361,12085,12963,69,64
362,12086,508464,2039,2014
363,12087,7219,38,36
364,12089,8888,90,77
365,12091,21195,73,73
366,12093,4298,26,27
367,12095,145712,692,680
368,12097,47253,230,251
369,12099,150857,711,705
370,12101,43521,86,85
371,12103,82576,342,344
372,12105,72452,412,417
373,12107,6844,52,53
374,12109,23862,288,289
375,12111,28146,149,156
376,12113,18826,93,75
377,12115,34091,72,68
378,12117,36264,244,231
379,12119,9626,45,40
380,12121,5452,39,36
381,12123,2759,2,2
382,12125,1879,13,14
383,12127,45835,308,319
384,12129,3573,11,11
385,12131,8002,13,10
386,12133,2763,4,4
387,13001,2334,24,31
388,13003,1044,2,1
389,13005,1663,2,2
390,13007,231,0,0
391,13009,4580,0,1
392,13011,1848,0,0
393,13013,10232,18,17
394,13015,14947,26,25
395,13017,2112,2,2
396,13019,1891,5,4
397,13021,16150,29,39
398,13023,1482,2,2
399,13025,1670,8,7
400,13027,1421,2,2
401,13029,3762,7,7
402,13031,6838,23,20
403,13033,2623,7,7
404,13035,3209,10,16
405,13037,584,0,0
406,13039,4087,18,18
407,13043,990,1,2
408,13045,11568,15,16
409,13047,6627,9,8
410,13049,1596,21,18
411,13051,23677,57,56
412,13053,4483,54,48
413,13055,2877,3,3
414,13057,31554,43,46
415,13059,15205,17,17
416,13061,237,0,0
417,13063,27485,70,69
418,13065,986,7,6
419,13067,80162,138,131
420,13069,5345,10,8
421,13071,4824,8,7
422,13073,17136,46,40
423,13075,1869,5,4
424,13077,14391,28,27
425,13079,666,3,3
426,13081,2109,6,4
427,13083,1465,1,1
428,13085,3106,6,5
429,13087,2971,2,1
430,13089,67275,138,138
431,13091,2119,4,4
432,13093,1087,1,2
433,13095,7700,10,9
434,13097,15601,36,35
435,13099,1194,1,1
436,13101,480,1,1
437,13103,4704,12,11
438,13105,2299,3,3
439,13107,2622,4,3
440,13109,992,2,3
441,13111,2455,10,13
442,13113,9156,17,17
443,13115,12085,17,16
444,13117,22914,50,50
445,13119,2694,1,3
446,13121,99264,184,166
447,13123,3069,10,10
448,13125,269,1,1
449,13127,8314,23,23
450,13129,8255,10,10
451,13131,2268,1,1
452,13133,1837,2,4
453,13135,103252,139,136
454,13137,5100,3,4
455,13139,27772,32,32
456,13141,925,1,1
457,13143,2679,8,7
458,13145,2641,3,3
459,13147,2414,3,4
460,13149,890,3,3
461,13151,25946,60,59
462,13153,14905,48,52
463,13155,989,0,0
464,13157,10002,10,8
465,13159,1412,0,0
466,13161,1917,3,4
