,County,438,444,451
0,01001,6619,55,57
1,01003,20541,74,81
2,01005,2232,6,6
3,01007,2546,9,10
4,01009,6459,36,34
5,01011,1209,6,6
6,01013,2106,11,11
7,01015,14249,54,61
8,01017,3493,8,10
9,01019,1812,9,8
10,01021,4060,45,42
11,01023,583,3,3
12,01025,3454,0,2
13,01027,1485,4,4
14,01029,1456,5,6
15,01031,5392,19,26
16,01033,6179,25,28
17,01035,1086,3,4
18,01037,953,9,7
19,01039,4048,11,13
20,01041,1501,1,2
21,01043,9407,53,45
22,01045,4769,19,17
23,01047,3518,8,12
24,01049,8705,12,12
25,01051,9998,61,61
26,01053,3865,8,10
27,01055,13653,36,48
28,01057,2069,11,10
29,01059,4189,4,4
30,01061,2455,12,12
31,01063,906,3,3
32,01065,2171,11,10
33,01067,1872,10,8
34,01069,10357,60,64
35,01071,6742,21,19
36,01073,74942,499,544
37,01075,1392,5,6
38,01077,9159,66,68
39,01079,2932,15,15
40,01081,15457,78,75
41,01083,9769,51,51
42,01085,1363,4,4
43,01087,1541,5,6
44,01089,33660,242,261
45,01091,2494,3,4
46,01093,3066,14,15
47,01095,11888,50,54
48,01097,37590,161,190
49,01099,1710,8,8
50,01101,23834,220,247
51,01103,14144,49,52
52,01105,1082,5,6
53,01107,2329,7,6
54,01109,3049,15,19
55,01111,1754,9,8
56,01113,4238,22,22
57,01115,9379,46,45
58,01117,23116,198,223
59,01119,1029,9,7
60,01121,8028,54,49
61,01123,3875,26,24
62,01125,25179,188,203
63,01127,7070,31,30
64,01129,1639,5,2
65,01131,1244,0,0
66,01133,2718,3,3
67,02013,364,,NaN
68,02016,656,2,3
69,02020,28651,488,538
70,02050,3795,136,108
71,02060,0,,NaN
72,02068,91,3,4
73,02070,208,0,0
74,02090,6709,140,145
75,02100,29,,NaN
76,02105,0,,NaN
77,02110,1301,,NaN
78,02122,4173,63,73
79,02130,393,,NaN
80,02150,1081,11,8
81,02158,1224,,NaN
82,02164,187,0,0
83,02170,10126,357,365
84,02180,340,2,2
85,02185,1050,16,15
86,02188,598,1,1
87,02195,159,,NaN
88,02198,86,,NaN
89,02220,334,,NaN
90,02230,20,,NaN
91,02240,623,13,13
92,02261,0,0,0
93,02275,34,,NaN
94,02282,72,,NaN
95,02290,351,1,0
96,04001,11184,384,366
97,04003,11645,79,76
98,04005,17156,117,118
99,04007,6565,37,39
100,04009,5370,7,7
101,04011,566,3,4
102,04012,2446,3,5
103,04013,525666,2251,2354
104,04015,22201,134,139
105,04017,15742,79,78
106,04019,113030,715,713
107,04021,49761,516,514
108,04023,7843,38,38
109,04025,18340,61,63
110,04027,36787,79,74
111,05001,2079,8,8
112,05003,1907,9,12
113,05005,3082,18,16
114,05007,28235,177,196
115,05009,3744,13,17
116,05011,1356,4,6
117,05013,409,0,0
118,05015,2755,8,9
119,05017,1610,2,3
120,05019,2084,7,7
121,05021,1723,4,9
122,05023,1948,8,9
123,05025,940,3,4
124,05027,2321,8,9
125,05029,2192,10,9
126,05031,13104,56,69
127,05033,6989,24,27
128,05035,5890,43,47
129,05037,1926,13,11
130,05039,756,5,4
131,05041,1357,3,3
132,05043,1985,4,6
133,05045,12235,65,65
134,05047,1680,15,16
135,05049,1100,2,3
136,05051,10041,22,22
137,05053,1637,5,6
138,05055,6022,25,28
139,05057,1984,9,8
140,05059,5014,19,20
141,05061,1641,4,4
142,05063,3722,22,22
143,05065,1662,11,7
144,05067,3210,10,8
145,05069,8746,22,22
146,05071,2884,7,7
147,05073,541,0,0
148,05075,2069,4,4
149,05077,1659,3,3
150,05079,3182,5,5
151,05081,1224,6,9
152,05083,2206,1,2
153,05085,7061,19,22
154,05087,1437,1,2
155,05089,1033,5,5
156,05091,4222,29,30
157,05093,5758,13,13
158,05095,862,4,4
159,05097,751,0,0
160,05099,818,2,3
161,05101,707,1,1
162,05103,2292,7,7
163,05105,827,3,3
164,05107,1743,7,9
165,05109,997,0,0
166,05111,3117,5,5
167,05113,1964,6,6
168,05115,7875,31,31
169,05117,888,0,0
170,05119,38399,184,192
171,05121,2066,17,18
172,05123,3526,20,16
173,05125,11743,57,55
174,05127,928,2,4
175,05129,673,3,3
176,05131,15060,58,65
177,05133,2780,3,3
178,05135,1553,4,4
179,05137,983,1,2
180,05139,3946,36,37
181,05141,1253,8,9
182,05143,30267,128,130
183,05145,7832,59,57
184,05147,636,3,3
185,05149,3408,4,3
186,06001,83861,650,711
187,06003,88,1,2
188,06005,3577,27,27
189,06007,11359,77,94
190,06009,2019,17,16
191,06011,2165,4,6
192,06013,65559,600,701
193,06015,1213,82,80
194,06017,9488,83,91
195,06019,99602,499,553
196,06021,2334,15,13
197,06023,3492,56,72
198,06025,27572,163,168
199,06027,1401,8,9
200,06029,106329,329,323
201,06031,22659,98,119
202,06033,3350,24,25
203,06035,5652,5,6
204,06037,1220893,3398,3488
205,06039,16051,73,68
206,06041,13713,102,134
207,06043,410,1,2
208,06045,3949,20,20
209,06047,30687,277,281
210,06049,474,2,3
211,06051,1268,13,11
212,06053,42979,129,157
213,06055,9473,114,119
214,06057,4323,117,133
215,06059,266464,1033,1127
216,06061,21095,423,437
217,06063,685,9,9
218,06065,294736,884,968
219,06067,98660,1626,1822
220,06069,5893,27,30
221,06071,291199,740,771
222,06073,271335,1920,2097
223,06075,35488,278,358
224,06077,70117,697,703
225,06079,20547,168,192
226,06081,40560,432,503
227,06083,33270,271,310
228,06085,114865,740,808
229,06087,15363,101,122
230,06089,11418,68,94
231,06091,106,2,2
232,06093,1885,11,13
233,06095,31301,345,380
234,06097,29315,186,215
235,06099,59271,713,677
236,06101,9175,79,92
237,06103,5310,50,41
238,06105,392,4,4
239,06107,49100,180,180
240,06109,4043,21,25
241,06111,79774,397,478
242,06113,13414,54,93
243,06115,6021,71,70
244,08001,51910,739,752
245,08003,1352,15,10
246,08005,52580,1135,1271
247,08007,764,15,17
248,08009,278,0,1
249,08011,1483,0,0
250,08013,20949,559,560
251,08014,4246,,NaN
252,08015,1510,13,13
