,County,704,710,717
0,01001,NaN,121,127
1,01003,NaN,302,329
2,01005,NaN,21,20
3,01007,NaN,18,20
4,01009,NaN,75,44
5,01011,NaN,20,24
6,01013,NaN,19,17
7,01015,NaN,170,215
8,01017,NaN,61,76
9,01019,NaN,32,31
10,01021,NaN,42,27
11,01023,NaN,6,4
12,01025,NaN,8,9
13,01027,NaN,14,11
14,01029,NaN,11,9
15,01031,NaN,83,90
16,01033,NaN,118,121
17,01035,NaN,4,5
18,01037,NaN,9,6
19,01039,NaN,19,21
20,01041,NaN,4,2
21,01043,NaN,150,145
22,01045,NaN,70,75
23,01047,NaN,37,43
24,01049,NaN,59,38
25,01051,NaN,186,164
26,01053,NaN,34,42
27,01055,NaN,176,225
28,01057,NaN,21,21
29,01059,NaN,38,36
30,01061,NaN,13,17
31,01063,NaN,10,6
32,01065,NaN,12,10
33,01067,NaN,19,17
34,01069,NaN,196,289
35,01071,NaN,79,59
36,01073,NaN,4579,6495
37,01075,NaN,13,12
38,01077,NaN,135,112
39,01079,NaN,30,21
40,01081,NaN,279,244
41,01083,NaN,147,139
42,01085,NaN,9,5
43,01087,NaN,34,32
44,01089,NaN,1099,1113
45,01091,NaN,24,26
46,01093,NaN,25,21
47,01095,NaN,135,136
48,01097,NaN,788,826
49,01099,NaN,18,14
50,01101,NaN,1473,2404
51,01103,NaN,314,277
52,01105,NaN,1,0
53,01107,NaN,10,5
54,01109,NaN,72,76
55,01111,NaN,45,35
56,01113,NaN,114,116
57,01115,NaN,140,133
58,01117,NaN,668,650
59,01119,NaN,3,0
60,01121,NaN,123,109
61,01123,NaN,64,64
62,01125,NaN,499,529
63,01127,NaN,69,63
64,01129,NaN,2,3
65,01131,NaN,5,3
66,01133,NaN,24,26
67,02013,NaN,,NaN
68,02016,NaN,0,0
69,02020,NaN,703,844
70,02050,NaN,4,0
71,02060,NaN,,NaN
72,02068,NaN,0,0
73,02070,NaN,0,0
74,02090,NaN,61,69
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,43,32
79,02130,NaN,,NaN
80,02150,NaN,3,3
81,02158,NaN,,NaN
82,02164,NaN,0,0
83,02170,NaN,72,72
84,02180,NaN,13,8
85,02185,NaN,0,0
86,02188,NaN,7,6
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,2,1
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,1,0
96,04001,NaN,153,123
97,04003,NaN,275,239
98,04005,NaN,360,348
99,04007,NaN,147,131
100,04009,NaN,67,62
101,04011,NaN,20,23
102,04012,NaN,39,37
103,04013,NaN,18107,21562
104,04015,NaN,530,529
105,04017,NaN,290,193
106,04019,NaN,2496,2852
107,04021,NaN,1241,1083
108,04023,NaN,65,68
109,04025,NaN,446,395
110,04027,NaN,397,474
111,05001,NaN,37,40
112,05003,NaN,31,39
113,05005,NaN,47,45
114,05007,NaN,564,574
115,05009,NaN,69,68
116,05011,NaN,10,11
