,County,662,668,675
0,01001,NaN,94,103
1,01003,NaN,264,285
2,01005,NaN,26,29
3,01007,NaN,21,22
4,01009,NaN,4,7
5,01011,NaN,0,0
6,01013,NaN,18,19
7,01015,NaN,124,149
8,01017,NaN,19,24
9,01019,NaN,29,30
10,01021,NaN,76,78
11,01023,NaN,11,10
12,01025,NaN,14,14
13,01027,NaN,17,16
14,01029,NaN,20,19
15,01031,NaN,48,54
16,01033,NaN,56,60
17,01035,NaN,9,11
18,01037,NaN,10,8
19,01039,NaN,74,77
20,01041,NaN,30,34
21,01043,NaN,92,97
22,01045,NaN,35,53
23,01047,NaN,19,19
24,01049,NaN,39,42
25,01051,NaN,162,176
26,01053,NaN,22,25
27,01055,NaN,53,68
28,01057,NaN,102,102
29,01059,NaN,100,109
30,01061,NaN,7,9
31,01063,NaN,5,3
32,01065,NaN,7,6
33,01067,NaN,15,12
34,01069,NaN,74,81
35,01071,NaN,22,20
36,01073,NaN,271,307
37,01075,NaN,54,57
38,01077,NaN,84,87
39,01079,NaN,55,57
40,01081,NaN,112,143
41,01083,NaN,116,134
42,01085,NaN,1,1
43,01087,NaN,0,0
44,01089,NaN,110,116
45,01091,NaN,7,8
46,01093,NaN,46,46
47,01095,NaN,95,97
48,01097,NaN,216,235
49,01099,NaN,4,6
50,01101,NaN,88,112
51,01103,NaN,202,210
52,01105,NaN,0,0
53,01107,NaN,25,20
54,01109,NaN,47,45
55,01111,NaN,11,13
56,01113,NaN,25,27
57,01115,NaN,34,45
58,01117,NaN,128,146
59,01119,NaN,3,1
60,01121,NaN,39,39
61,01123,NaN,41,38
62,01125,NaN,186,199
63,01127,NaN,249,250
64,01129,NaN,6,6
65,01131,NaN,3,3
66,01133,NaN,38,39
67,02013,NaN,,NaN
68,02016,NaN,2,5
69,02020,NaN,1301,1393
70,02050,NaN,162,166
71,02060,NaN,,NaN
72,02068,NaN,8,8
73,02070,NaN,11,10
74,02090,NaN,402,456
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,188,194
79,02130,NaN,,NaN
80,02150,NaN,54,57
81,02158,NaN,,NaN
82,02164,NaN,10,11
83,02170,NaN,562,579
84,02180,NaN,190,181
85,02185,NaN,19,21
86,02188,NaN,118,121
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,26,22
92,02261,NaN,0,1
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,14,15
96,04001,NaN,175,172
97,04003,NaN,483,473
98,04005,NaN,753,764
99,04007,NaN,361,379
100,04009,NaN,240,299
101,04011,NaN,78,79
102,04012,NaN,33,31
103,04013,NaN,13830,13863
104,04015,NaN,651,687
105,04017,NaN,722,759
106,04019,NaN,3956,4120
107,04021,NaN,1730,1735
108,04023,NaN,162,171
109,04025,NaN,861,853
110,04027,NaN,307,354
111,05001,NaN,14,16
112,05003,NaN,17,17
113,05005,NaN,82,79
114,05007,NaN,421,452
115,05009,NaN,51,62
116,05011,NaN,12,13
