,County,459,465,472
0,01001,NaN,78,74
1,01003,NaN,104,102
2,01005,NaN,22,25
3,01007,NaN,18,18
4,01009,NaN,31,28
5,01011,NaN,4,4
6,01013,NaN,9,10
7,01015,NaN,51,52
8,01017,NaN,8,10
9,01019,NaN,6,9
10,01021,NaN,44,32
11,01023,NaN,10,8
12,01025,NaN,22,20
13,01027,NaN,13,10
14,01029,NaN,8,10
15,01031,NaN,20,19
16,01033,NaN,22,19
17,01035,NaN,4,4
18,01037,NaN,37,29
19,01039,NaN,27,25
20,01041,NaN,12,8
21,01043,NaN,41,39
22,01045,NaN,7,9
23,01047,NaN,3,5
24,01049,NaN,26,21
25,01051,NaN,32,35
26,01053,NaN,10,12
27,01055,NaN,43,47
28,01057,NaN,17,15
29,01059,NaN,10,9
30,01061,NaN,3,5
31,01063,NaN,4,4
32,01065,NaN,9,9
33,01067,NaN,4,6
34,01069,NaN,45,48
35,01071,NaN,16,15
36,01073,NaN,474,505
37,01075,NaN,6,6
38,01077,NaN,36,33
39,01079,NaN,22,21
40,01081,NaN,98,93
41,01083,NaN,28,27
42,01085,NaN,3,4
43,01087,NaN,14,15
44,01089,NaN,204,173
45,01091,NaN,4,4
46,01093,NaN,13,13
47,01095,NaN,63,54
48,01097,NaN,1213,928
49,01099,NaN,23,19
50,01101,NaN,116,136
51,01103,NaN,36,41
52,01105,NaN,0,0
53,01107,NaN,0,1
54,01109,NaN,14,15
55,01111,NaN,14,13
56,01113,NaN,30,29
57,01115,NaN,50,41
58,01117,NaN,34,51
59,01119,NaN,5,4
60,01121,NaN,9,10
61,01123,NaN,30,26
62,01125,NaN,99,92
63,01127,NaN,25,24
64,01129,NaN,7,6
65,01131,NaN,10,9
66,01133,NaN,7,7
67,02013,NaN,,NaN
68,02016,NaN,7,8
69,02020,NaN,312,281
70,02050,NaN,12,7
71,02060,NaN,,NaN
72,02068,NaN,3,3
73,02070,NaN,2,1
74,02090,NaN,201,152
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,71,62
79,02130,NaN,,NaN
80,02150,NaN,5,4
81,02158,NaN,,NaN
82,02164,NaN,0,1
83,02170,NaN,214,177
84,02180,NaN,1,0
85,02185,NaN,7,7
86,02188,NaN,2,2
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,8,8
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,3,1
96,04001,NaN,11,10
97,04003,NaN,54,51
98,04005,NaN,104,81
99,04007,NaN,8,9
100,04009,NaN,15,15
101,04011,NaN,3,3
102,04012,NaN,3,3
103,04013,NaN,2819,2710
104,04015,NaN,136,129
105,04017,NaN,59,49
106,04019,NaN,575,505
107,04021,NaN,353,316
108,04023,NaN,14,13
109,04025,NaN,90,88
110,04027,NaN,61,61
111,05001,NaN,6,7
112,05003,NaN,30,28
113,05005,NaN,28,25
114,05007,NaN,136,135
115,05009,NaN,15,16
116,05011,NaN,7,7
117,05013,NaN,0,0
118,05015,NaN,13,10
119,05017,NaN,3,2
120,05019,NaN,6,7
121,05021,NaN,14,14
122,05023,NaN,8,8
123,05025,NaN,1,2
124,05027,NaN,4,4
125,05029,NaN,10,13
126,05031,NaN,50,42
127,05033,NaN,20,20
128,05035,NaN,47,47
129,05037,NaN,5,6
130,05039,NaN,1,2
131,05041,NaN,3,6
132,05043,NaN,5,5
133,05045,NaN,42,41
134,05047,NaN,4,4
135,05049,NaN,8,4
136,05051,NaN,18,19
137,05053,NaN,2,3
138,05055,NaN,17,18
139,05057,NaN,8,9
140,05059,NaN,17,17
141,05061,NaN,5,6
142,05063,NaN,8,8
143,05065,NaN,1,2
144,05067,NaN,11,9
145,05069,NaN,28,25
146,05071,NaN,5,8
147,05073,NaN,0,1
148,05075,NaN,10,9
149,05077,NaN,5,6
150,05079,NaN,3,3
151,05081,NaN,6,5
152,05083,NaN,18,15
153,05085,NaN,44,43
154,05087,NaN,1,2
155,05089,NaN,5,5
156,05091,NaN,16,16
157,05093,NaN,9,10
158,05095,NaN,2,2
159,05097,NaN,1,1
160,05099,NaN,1,3
161,05101,NaN,2,2
162,05103,NaN,9,9
163,05105,NaN,3,3
164,05107,NaN,15,13
165,05109,NaN,1,1
166,05111,NaN,8,9
167,05113,NaN,9,10
168,05115,NaN,35,32
169,05117,NaN,1,1
170,05119,NaN,138,133
171,05121,NaN,18,17
172,05123,NaN,12,13
173,05125,NaN,36,33
174,05127,NaN,3,6
175,05129,NaN,2,2
176,05131,NaN,67,70
177,05133,NaN,3,4
178,05135,NaN,10,7
179,05137,NaN,2,2
180,05139,NaN,18,15
181,05141,NaN,5,5
182,05143,NaN,104,100
183,05145,NaN,24,23
184,05147,NaN,1,1
185,05149,NaN,8,8
186,06001,NaN,613,530
187,06003,NaN,0,0
188,06005,NaN,16,21
189,06007,NaN,131,125
190,06009,NaN,14,13
191,06011,NaN,15,15
192,06013,NaN,526,522
193,06015,NaN,18,18
194,06017,NaN,126,117
195,06019,NaN,379,353
196,06021,NaN,7,9
197,06023,NaN,123,125
198,06025,NaN,134,126
199,06027,NaN,3,3
200,06029,NaN,370,327
201,06031,NaN,89,100
202,06033,NaN,15,17
203,06035,NaN,18,16
204,06037,NaN,2959,2822
205,06039,NaN,66,60
206,06041,NaN,50,58
207,06043,NaN,9,10
208,06045,NaN,16,17
209,06047,NaN,197,184
210,06049,NaN,3,4
211,06051,NaN,4,5
212,06053,NaN,116,123
213,06055,NaN,87,85
214,06057,NaN,63,66
215,06059,NaN,645,622
216,06061,NaN,261,253
217,06063,NaN,5,7
218,06065,NaN,597,542
219,06067,NaN,834,734
220,06069,NaN,20,18
221,06071,NaN,762,716
222,06073,NaN,921,787
223,06075,NaN,258,260
224,06077,NaN,489,486
225,06079,NaN,157,159
226,06081,NaN,257,246
227,06083,NaN,163,164
228,06085,NaN,694,680
229,06087,NaN,259,237
230,06089,NaN,119,108
231,06091,NaN,1,1
232,06093,NaN,42,37
233,06095,NaN,228,223
234,06097,NaN,112,129
235,06099,NaN,321,283
236,06101,NaN,67,73
237,06103,NaN,42,43
238,06105,NaN,1,1
239,06107,NaN,101,102
240,06109,NaN,28,29
241,06111,NaN,269,278
242,06113,NaN,82,89
243,06115,NaN,46,45
244,08001,NaN,1032,946
245,08003,NaN,20,17
246,08005,NaN,1313,1237
247,08007,NaN,33,24
248,08009,NaN,4,3
249,08011,NaN,2,2
250,08013,NaN,413,384
251,08014,NaN,,NaN
252,08015,NaN,26,22
253,08017,NaN,1,1
254,08019,NaN,3,2
255,08021,NaN,14,10
256,08023,NaN,2,2
257,08025,NaN,6,7
258,08027,NaN,12,11
259,08029,NaN,16,14
260,08031,NaN,1021,923
261,08033,NaN,5,4
262,08035,NaN,671,535
263,08037,NaN,96,93
264,08039,NaN,45,31
265,08041,NaN,1442,1181
266,08043,NaN,96,83
267,08045,NaN,51,39
268,08047,NaN,3,2
269,08049,NaN,11,9
270,08051,NaN,14,14
271,08053,NaN,3,3
272,08055,NaN,11,10
273,08057,NaN,0,3
274,08059,NaN,1009,934
275,08061,NaN,0,0
276,08063,NaN,2,2
277,08065,NaN,29,25
