,County,501,507,514
0,01001,NaN,25,20
1,01003,NaN,47,30
2,01005,NaN,6,6
3,01007,NaN,1,1
4,01009,NaN,24,17
5,01011,NaN,1,2
6,01013,NaN,2,1
7,01015,NaN,31,26
8,01017,NaN,19,15
9,01019,NaN,3,3
10,01021,NaN,11,9
11,01023,NaN,0,0
12,01025,NaN,1,2
13,01027,NaN,4,3
14,01029,NaN,3,4
15,01031,NaN,7,7
16,01033,NaN,8,7
17,01035,NaN,6,5
18,01037,NaN,1,1
19,01039,NaN,7,5
20,01041,NaN,4,4
21,01043,NaN,29,22
22,01045,NaN,8,7
23,01047,NaN,2,2
24,01049,NaN,29,21
25,01051,NaN,35,21
26,01053,NaN,9,8
27,01055,NaN,55,46
28,01057,NaN,5,3
29,01059,NaN,10,9
30,01061,NaN,2,1
31,01063,NaN,3,2
32,01065,NaN,4,3
33,01067,NaN,2,2
34,01069,NaN,12,10
35,01071,NaN,9,9
36,01073,NaN,255,210
37,01075,NaN,4,3
38,01077,NaN,14,11
39,01079,NaN,11,8
40,01081,NaN,63,52
41,01083,NaN,18,13
42,01085,NaN,3,2
43,01087,NaN,1,0
44,01089,NaN,76,60
45,01091,NaN,0,0
46,01093,NaN,14,11
47,01095,NaN,26,19
48,01097,NaN,123,87
49,01099,NaN,1,0
50,01101,NaN,99,67
51,01103,NaN,24,19
52,01105,NaN,3,2
53,01107,NaN,1,2
54,01109,NaN,4,3
55,01111,NaN,6,3
56,01113,NaN,16,13
57,01115,NaN,47,35
58,01117,NaN,53,51
59,01119,NaN,2,1
60,01121,NaN,30,21
61,01123,NaN,15,13
62,01125,NaN,49,37
63,01127,NaN,17,17
64,01129,NaN,13,9
65,01131,NaN,2,2
66,01133,NaN,18,13
67,02013,NaN,,NaN
68,02016,NaN,3,2
69,02020,NaN,55,51
70,02050,NaN,3,3
71,02060,NaN,,NaN
72,02068,NaN,0,0
73,02070,NaN,0,0
74,02090,NaN,22,17
75,02100,NaN,,NaN
76,02105,NaN,,NaN
77,02110,NaN,,NaN
78,02122,NaN,13,11
79,02130,NaN,,NaN
80,02150,NaN,2,1
81,02158,NaN,,NaN
82,02164,NaN,0,0
83,02170,NaN,30,22
84,02180,NaN,5,6
85,02185,NaN,0,0
86,02188,NaN,1,1
87,02195,NaN,,NaN
88,02198,NaN,,NaN
89,02220,NaN,,NaN
90,02230,NaN,,NaN
91,02240,NaN,17,12
92,02261,NaN,0,0
93,02275,NaN,,NaN
94,02282,NaN,,NaN
95,02290,NaN,0,0
96,04001,NaN,9,6
97,04003,NaN,6,6
98,04005,NaN,8,8
99,04007,NaN,7,7
100,04009,NaN,5,7
101,04011,NaN,2,2
102,04012,NaN,1,2
103,04013,NaN,1484,1182
104,04015,NaN,52,43
105,04017,NaN,11,9
106,04019,NaN,283,244
107,04021,NaN,191,131
