,County,564,570,577
0,01001,7745,272,339
1,01003,27098,1945,1940
2,01005,2610,157,180
3,01007,2990,112,137
4,01009,7567,264,331
5,01011,1270,16,26
6,01013,2485,129,132
7,01015,15741,432,496
8,01017,4088,200,231
9,01019,2052,76,113
10,01021,4890,128,146
11,01023,646,13,21
12,01025,3823,140,129
13,01027,1694,48,62
14,01029,1633,23,34
15,01031,6764,485,572
16,01033,6889,237,326
17,01035,1259,88,102
18,01037,1213,37,49
19,01039,4974,252,277
20,01041,1747,85,93
21,01043,10782,282,312
22,01045,6002,416,477
23,01047,3804,96,126
24,01049,9753,288,344
25,01051,11187,337,388
26,01053,4717,417,502
27,01055,15315,531,657
28,01057,2298,42,57
29,01059,4723,141,147
30,01061,3001,191,224
31,01063,1002,20,28
32,01065,2396,60,81
33,01067,2272,173,187
34,01069,12638,723,915
35,01071,7521,152,172
36,01073,87843,3196,3557
37,01075,1543,38,53
38,01077,10542,361,423
39,01079,3310,72,124
40,01081,17682,557,734
41,01083,11027,370,433
42,01085,1474,28,33
43,01087,1752,97,137
44,01089,38351,1193,1475
45,01091,2678,85,114
46,01093,3568,126,143
47,01095,13491,481,574
48,01097,52660,4462,5026
49,01099,2132,113,107
50,01101,26769,950,1577
51,01103,15433,397,479
52,01105,1124,32,45
53,01107,2506,74,84
54,01109,3454,171,198
55,01111,2078,76,87
56,01113,4899,177,229
57,01115,11116,404,461
58,01117,28122,1074,1067
59,01119,1116,18,30
60,01121,9141,214,233
61,01123,4710,233,247
62,01125,27714,656,910
63,01127,8008,256,277
64,01129,1959,126,149
65,01131,1337,18,30
66,01133,3081,98,107
67,02013,380,,NaN
68,02016,787,2,2
69,02020,33917,1140,1357
70,02050,4056,39,37
71,02060,0,,NaN
72,02068,127,12,15
73,02070,247,3,4
74,02090,8393,131,151
75,02100,31,,NaN
76,02105,0,,NaN
77,02110,1756,,NaN
78,02122,5485,388,444
79,02130,766,,NaN
80,02150,1298,87,96
81,02158,1496,,NaN
82,02164,210,4,6
83,02170,12403,263,322
84,02180,490,64,64
85,02185,1122,12,14
86,02188,681,59,81
87,02195,190,,NaN
88,02198,242,,NaN
89,02220,824,,NaN
90,02230,35,,NaN
91,02240,806,4,5
92,02261,0,1,2
