,County,207,213,220,227,234,241,248,255,262
0,01001,1218,115,101,88,80,74,68,64,60
1,01003,3877,317,259,203,160,129,106,91,79
2,01005,604,29,33,33,31,29,27,25,23
3,01007,469,44,47,48,46,44,41,38,34
4,01009,860,86,130,153,160,158,149,137,124
5,01011,496,28,20,15,12,10,9,8,7
6,01013,792,30,29,28,27,26,25,24,24
7,01015,1919,160,174,160,135,110,89,71,57
8,01017,854,15,17,18,17,16,14,12,11
9,01019,302,26,21,17,13,10,8,6,4
10,01021,859,78,88,86,78,68,58,48,40
11,01023,293,11,12,13,13,13,13,14,14
12,01025,833,148,114,102,98,97,98,98,98
13,01027,301,38,28,20,15,11,8,6,5
14,01029,133,8,10,10,9,7,6,5,4
15,01031,812,72,111,136,151,161,166,169,168
16,01033,1272,103,117,122,121,117,112,106,100
17,01035,403,13,12,10,9,7,6,5,4
18,01037,106,7,12,15,18,21,24,27,31
19,01039,773,33,27,23,19,17,14,12,11
20,01041,349,45,69,88,103,117,128,138,145
21,01043,1274,66,111,133,141,141,136,129,120
22,01045,879,53,66,71,71,69,65,62,58
23,01047,1363,42,35,30,25,22,18,16,13
24,01049,1896,88,74,60,48,37,29,23,18
25,01051,1826,81,73,64,54,46,38,32,26
26,01053,1113,30,29,25,21,17,14,12,9
27,01055,2263,116,99,82,68,57,48,41,35
28,01057,241,28,21,19,19,20,22,24,25
29,01059,1351,51,47,44,42,40,38,36,34
30,01061,283,39,72,92,103,109,111,110,108
31,01063,258,6,5,4,4,3,3,2,2
32,01065,495,23,25,26,26,26,25,24,23
33,01067,275,14,13,13,13,13,13,13,12
34,01069,1519,178,261,296,304,295,278,258,235
35,01071,1124,137,113,96,82,71,62,54,47
36,01073,13988,849,686,557,453,371,308,258,217
37,01075,240,15,10,7,5,4,3,3,2
38,01077,1238,82,95,99,98,94,90,85,80
39,01079,370,24,33,36,37,36,35,33,31
40,01081,2776,98,92,84,76,68,62,55,50
41,01083,1449,110,103,94,84,75,67,60,54
42,01085,578,5,4,3,3,2,2,1,1
43,01087,346,13,17,18,18,17,16,15,13
44,01089,5687,332,286,237,197,165,141,122,106
45,01091,585,35,43,46,45,43,40,37,34
46,01093,606,29,26,21,18,14,12,10,8
47,01095,3233,89,73,59,49,41,34,29,24
48,01097,11022,1263,1476,1544,1515,1428,1318,1195,1064
49,01099,432,12,10,9,8,6,5,4,4
50,01101,7152,464,481,493,498,497,493,488,479
51,01103,2502,116,111,105,97,90,82,75,69
52,01105,456,18,21,20,17,15,13,11,10
53,01107,436,37,27,20,16,14,12,11,10
54,01109,723,24,33,37,39,40,40,40,40
55,01111,409,13,12,10,9,7,6,5,4
56,01113,1407,72,113,130,133,129,121,110,100
57,01115,1412,66,62,53,45,38,32,27,23
58,01117,3495,191,161,134,111,92,78,67,57
59,01119,374,14,15,15,15,15,15,15,15
60,01121,1133,120,126,120,106,92,79,67,57
61,01123,887,35,40,40,39,37,35,33,30
62,01125,4449,207,184,166,150,136,122,110,99
63,01127,1618,73,59,48,41,36,32,29,27
64,01129,465,74,68,64,60,56,53,49,46
65,01131,449,19,13,10,8,6,4,3,3
66,01133,477,12,9,7,6,5,4,4,3
67,02013,2,0,0,0,0,0,0,0,0
68,02016,5,0,0,0,0,0,0,1,1
69,02020,2461,371,456,467,435,388,338,288,240
70,02050,31,6,6,6,7,8,10,12,14
71,02060,11,1,2,2,2,2,2,2,2
72,02068,1,,,,,,,,NaN
73,02070,4,,,,,,,,NaN
74,02090,491,51,51,49,46,44,41,38,35
75,02100,5,0,0,1,1,1,1,2,2
76,02105,0,,,,,,,,NaN
77,02110,147,35,25,18,13,10,8,7,6
78,02122,364,36,41,42,42,42,41,40,39
79,02130,39,2,3,3,4,4,4,4,4
80,02150,11,3,2,2,2,2,3,4,5
81,02158,8,1,1,1,1,1,2,2,2
82,02164,0,,,,,,,,NaN
83,02170,379,48,45,41,38,35,32,30,28
84,02180,24,,,,,,,,NaN
85,02185,23,,,,,,,,NaN
86,02188,45,,,,,,,,NaN
87,02195,7,0,0,0,0,0,0,0,0
88,02198,15,4,3,2,1,1,1,1,1
89,02220,31,5,5,6,6,7,7,8,8
90,02230,0,,,,,,,,NaN
91,02240,18,,,,,,,,NaN
92,02261,62,,,,,,,,NaN
93,02275,8,0,0,0,1,1,1,2,2
94,02282,9,2,2,2,2,2,2,2,2
95,02290,57,,,,,,,,NaN
96,04001,3241,84,79,74,68,63,57,52,47
97,04003,1761,144,119,104,95,88,81,75,69
98,04005,3180,87,77,68,60,54,48,43,39
99,04007,1002,93,88,82,76,72,68,64,60
100,04009,604,67,76,72,65,56,47,40,34
101,04011,57,0,0,1,1,2,3,4,4
102,04012,490,12,11,10,9,8,8,7,6
103,04013,129385,2669,1630,1044,697,474,327,233,165
104,04015,3363,213,213,190,163,138,117,99,86
105,04017,5452,91,99,95,88,80,72,64,57
106,04019,19581,1520,1307,1120,981,876,790,718,656
107,04021,8710,305,242,187,151,126,107,95,86
108,04023,2704,38,34,29,25,22,19,17,15
109,04025,2146,135,103,81,64,51,41,33,26
110,04027,11861,422,538,574,569,545,514,480,446
111,05001,247,33,30,28,29,30,31,33,33
112,05003,362,31,34,35,35,33,32,31,29
113,05005,86,8,7,7,8,11,13,15,16
114,05007,4917,134,115,99,84,72,62,54,46
115,05009,230,38,79,108,131,149,165,176,182
116,05011,221,25,15,11,8,7,6,5,5
117,05013,16,,,,,,,,NaN
118,05015,392,28,27,29,33,37,40,40,39
119,05017,921,156,108,90,83,81,79,75,68
120,05019,189,11,14,13,11,9,8,6,5
121,05021,146,16,23,30,36,41,44,44,42
122,05023,225,21,14,9,7,5,5,4,4
123,05025,120,20,21,21,22,21,21,20,19
124,05027,242,25,22,19,17,15,13,12,11
125,05029,162,12,15,18,18,18,17,15,14
126,05031,1482,135,133,130,125,119,113,107,101
127,05033,736,85,78,77,80,84,89,93,96
128,05035,1482,113,123,128,129,129,126,121,115
129,05037,225,26,26,26,25,24,23,22,21
130,05039,68,8,12,16,19,20,21,19,17
131,05041,210,18,17,15,13,11,9,7,6
132,05043,260,53,43,34,29,24,21,18,16
133,05045,1397,87,111,124,124,117,107,96,84
134,05047,140,28,57,79,97,111,123,131,136
135,05049,48,7,9,12,16,20,25,31,36
136,05051,1182,208,249,258,250,233,213,190,168
137,05053,150,12,11,10,9,8,7,7,6
138,05055,534,73,104,125,139,147,151,152,148
139,05057,267,26,30,35,42,50,57,62,64
140,05059,1643,75,49,36,29,25,23,21,19
141,05061,374,31,31,31,30,29,28,26,25
142,05063,614,123,141,148,149,147,143,138,132
143,05065,61,11,15,18,21,24,26,28,30
144,05067,124,16,20,24,29,34,38,40,40
145,05069,1696,153,160,164,165,165,163,160,157
146,05071,691,22,21,19,16,13,11,9,7
147,05073,59,5,4,4,4,4,4,5,5
148,05075,230,21,23,24,24,23,22,21,20
149,05077,977,12,27,45,62,75,84,86,83
150,05079,1346,76,69,64,62,60,59,56,51
151,05081,218,41,49,58,70,82,92,98,99
152,05083,337,75,70,73,79,87,94,100,103
153,05085,573,67,84,92,94,92,87,81,73
154,05087,278,6,9,14,19,24,28,29,28
155,05089,33,7,7,8,9,10,12,12,12
156,05091,535,23,17,13,11,9,8,6,6
157,05093,1154,151,148,139,126,113,102,91,80
158,05095,76,12,9,7,7,7,8,8,7
159,05097,43,,,,,,,,NaN
160,05099,147,9,8,9,9,10,11,11,10
161,05101,107,,,,,,,,NaN
162,05103,118,16,18,20,22,24,25,26,27
163,05105,55,5,7,9,11,13,16,20,24
164,05107,349,29,23,23,25,27,29,28,26
165,05109,140,41,51,59,64,66,63,57,49
166,05111,340,78,98,111,116,118,117,114,110
167,05113,161,18,20,23,27,30,33,33,32
168,05115,1449,107,86,73,64,57,51,46,42
169,05117,109,18,19,21,22,24,26,27,27
170,05119,6085,456,349,279,226,185,154,130,110
171,05121,260,53,68,76,80,81,78,73,66
172,05123,1238,44,47,48,47,45,44,42,40
173,05125,1267,208,172,141,120,105,94,84,77
174,05127,78,22,31,38,44,50,53,56,57
175,05129,34,4,4,4,4,4,5,5,5
176,05131,2435,262,255,250,243,237,230,222,214
177,05133,1058,55,38,26,20,17,15,13,12
178,05135,128,16,15,16,18,20,23,27,30
179,05137,86,14,11,9,9,9,10,10,9
180,05139,556,75,72,69,67,65,63,61,59
181,05141,55,1,2,2,2,2,2,2,2
182,05143,6430,126,112,98,84,72,62,53,46
183,05145,394,86,124,165,214,273,347,439,551
184,05147,24,,,,,,,,NaN
185,05149,1088,28,57,81,97,106,106,95,80
186,06001,14973,1359,1404,1419,1411,1381,1338,1279,1205
187,06003,2,0,0,0,0,0,0,0,0
188,06005,208,46,52,58,63,67,71,73,74
189,06007,1370,304,339,349,344,330,311,288,265
190,06009,174,30,34,36,37,36,36,35,33
191,06011,409,46,53,61,68,73,74,70,62
192,06013,11228,1836,1473,1199,1021,901,815,747,692
193,06015,106,7,9,11,13,16,19,23,27
194,06017,827,99,94,84,75,68,63,59,55
195,06019,19900,1967,1691,1477,1284,1110,958,822,703
196,06021,407,72,63,58,57,59,61,63,64
197,06023,309,25,24,23,22,21,20,20,19
198,06025,10058,351,302,253,216,187,164,145,130
199,06027,127,56,44,39,40,44,50,58,67
200,06029,26570,4233,5108,5540,5757,5826,5792,5680,5513
201,06031,5409,833,769,731,719,724,734,742,749
202,06033,268,51,60,71,86,103,117,124,123
203,06035,703,,,,,,,,NaN
204,06037,221971,13578,12251,10878,9562,8399,7374,6490,5763
205,06039,2924,625,615,578,532,481,429,380,334
206,06041,5750,362,241,164,122,97,83,75,69
207,06043,64,4,4,4,4,3,3,2,2
208,06045,537,148,138,127,118,110,102,95,87
209,06047,6777,1583,1200,939,783,684,616,565,524
210,06049,5,0,0,0,0,0,0,0,0
211,06051,160,14,26,31,32,32,31,29,28
212,06053,6461,878,875,824,768,709,653,600,549
213,06055,1206,159,151,140,128,118,108,99,91
214,06057,373,58,72,82,88,92,93,93,91
215,06059,43709,4003,3246,2618,2179,1858,1610,1415,1259
216,06061,2582,432,479,497,501,494,479,457,431
217,06063,39,4,3,3,4,5,5,6,6
218,06065,45662,4851,3936,3195,2682,2308,2021,1792,1605
219,06067,13615,2717,2378,2072,1850,1679,1538,1424,1318
220,06069,828,109,109,103,97,91,84,78,72
221,06071,41124,4872,4479,3974,3547,3198,2931,2705,2490
222,06073,34344,2072,1728,1516,1373,1271,1191,1119,1044
223,06075,8292,780,839,829,784,721,653,585,520
224,06077,14651,2069,1477,1068,820,664,562,495,447
225,06079,2439,313,239,185,153,132,118,109,101
226,06081,6952,901,976,1024,1076,1124,1171,1210,1232
227,06083,7274,574,533,469,409,357,312,273,240
228,06085,14207,2221,1808,1486,1270,1121,1013,932,865
229,06087,1454,177,154,127,105,88,75,66,59
230,06089,488,89,123,146,162,172,175,175,171
231,06091,6,2,1,1,1,1,1,1,1
232,06093,111,18,22,28,37,49,64,81,96
233,06095,4596,570,536,489,448,413,382,354,328
234,06097,4293,642,466,344,269,221,187,163,146
235,06099,12379,2332,2101,1877,1714,1586,1478,1383,1298
236,06101,1094,169,157,141,128,116,105,95,87
237,06103,318,50,68,86,106,129,157,190,226
238,06105,8,2,1,1,1,1,1,1,2
239,06107,12105,1825,2105,2275,2420,2543,2637,2702,2740
240,06109,160,7,7,9,11,14,18,21,22
241,06111,9090,941,868,775,704,645,593,551,510
242,06113,2019,235,155,104,76,60,50,45,41
243,06115,758,168,184,182,174,161,148,135,123
