,County,214,220,227,234,241,248,255,262,269
0,01001,1266,50,40,33,29,26,23,21,19
1,01003,4069,185,161,142,123,107,94,82,72
2,01005,629,28,28,26,24,21,19,17,15
3,01007,510,36,41,43,42,40,36,33,29
4,01009,934,82,93,93,87,79,70,61,53
5,01011,527,27,19,14,12,11,10,10,9
6,01013,804,13,13,13,12,11,11,10,9
7,01015,2144,243,242,221,198,176,156,139,123
8,01017,870,16,18,18,17,16,15,14,13
9,01019,331,30,27,25,24,23,22,21,20
10,01021,936,71,73,66,59,51,45,39,35
11,01023,306,11,11,11,11,11,11,11,11
12,01025,884,44,41,38,36,34,33,31,29
13,01027,316,20,19,17,15,12,10,8,6
14,01029,177,38,26,19,14,12,10,9,8
15,01031,902,94,88,80,73,67,61,56,51
16,01033,1343,58,37,26,20,16,14,12,10
17,01035,421,17,15,13,11,10,9,8,7
18,01037,112,8,11,14,16,18,21,23,25
19,01039,819,42,33,27,23,20,18,16,15
20,01041,367,22,27,30,31,31,30,29,27
21,01043,1365,105,111,106,98,89,80,70,62
22,01045,960,81,70,59,50,43,37,32,28
23,01047,1404,34,26,21,18,16,14,13,12
24,01049,1989,80,75,69,64,58,53,49,45
25,01051,1911,113,113,108,103,98,94,90,85
26,01053,1172,61,50,40,34,29,25,23,20
27,01055,2509,233,188,151,125,107,93,83,74
28,01057,270,26,25,27,30,34,38,41,42
29,01059,1432,92,79,69,64,61,58,57,55
30,01061,353,64,55,48,44,41,39,37,35
31,01063,268,10,8,6,5,5,4,4,4
32,01065,512,19,22,24,24,24,23,23,22
33,01067,308,26,25,23,21,20,19,18,17
34,01069,1740,215,199,176,156,137,122,109,97
35,01071,1216,87,84,76,67,58,49,42,35
36,01073,14621,647,580,505,429,361,305,259,219
37,01075,260,18,15,14,13,13,13,12,12
38,01077,1329,92,93,89,86,83,81,78,75
39,01079,402,30,32,31,30,29,28,27,26
40,01081,2930,157,147,132,119,108,99,91,84
41,01083,1533,87,80,71,64,57,50,44,39
42,01085,587,7,7,6,5,5,5,4,4
43,01087,374,27,26,24,22,20,19,17,16
44,01089,5907,211,193,172,152,134,119,105,93
45,01091,608,26,33,37,39,39,39,39,38
46,01093,655,45,36,28,23,19,16,14,12
47,01095,3428,180,162,140,123,110,99,89,80
48,01097,11540,591,643,640,604,559,511,463,417
49,01099,448,12,9,7,6,5,5,4,4
50,01101,7412,248,129,72,43,27,19,14,11
51,01103,2620,128,128,118,107,95,84,74,65
52,01105,472,17,23,26,26,26,25,24,23
53,01107,497,58,57,55,55,55,54,54,53
54,01109,781,50,43,38,33,30,27,25,23
55,01111,436,25,29,31,30,30,29,27,26
56,01113,1500,75,51,36,27,23,20,18,17
57,01115,1550,118,106,90,77,66,57,49,43
58,01117,3643,152,140,127,113,101,90,79,70
59,01119,390,17,16,16,15,15,15,15,14
60,01121,1218,88,85,77,67,58,49,42,36
61,01123,919,32,33,33,31,29,27,25,23
62,01125,4792,360,339,309,282,259,238,219,202
63,01127,1713,96,72,56,46,39,35,32,29
64,01129,484,17,16,16,15,15,15,14,14
65,01131,469,18,15,12,11,9,8,7,6
66,01133,500,32,29,26,23,22,20,19,18
67,02013,2,0,0,0,0,0,0,0,0
68,02016,5,0,0,0,0,0,0,0,0
69,02020,2695,220,162,125,100,81,68,57,48
70,02050,40,8,7,7,8,10,12,14,16
71,02060,11,,,,,,,,NaN
72,02068,1,,,,,,,,NaN
73,02070,5,2,1,1,0,0,0,0,0
74,02090,560,66,62,58,54,50,47,44,41
75,02100,5,0,0,0,0,0,0,1,1
76,02105,0,,,,,,,,NaN
77,02110,163,18,23,25,24,22,19,17,14
78,02122,399,47,45,43,42,40,39,38,37
79,02130,42,3,4,4,4,4,4,4,4
80,02150,14,3,2,2,2,2,3,4,5
81,02158,8,0,0,0,0,0,0,0,1
82,02164,0,,,,,,,,NaN
83,02170,435,50,45,40,36,33,30,28,26
84,02180,31,,,,,,,,NaN
85,02185,30,,,,,,,,NaN
86,02188,62,,,,,,,,NaN
87,02195,7,0,0,0,0,0,0,0,0
88,02198,20,,,,,,,,NaN
89,02220,34,2,1,1,1,1,1,2,2
90,02230,0,,,,,,,,NaN
91,02240,18,,,,,,,,NaN
92,02261,69,,,,,,,,NaN
93,02275,9,1,1,1,1,2,2,2,2
94,02282,9,0,0,1,1,1,1,1,1
95,02290,66,,,,,,,,NaN
96,04001,3302,60,60,57,54,50,47,43,39
97,04003,1795,31,31,29,27,25,23,20,19
98,04005,3244,74,80,79,75,71,66,61,56
99,04007,1073,61,38,25,17,12,9,7,5
100,04009,669,74,79,75,70,64,57,51,45
101,04011,57,0,0,1,1,2,3,3,4
102,04012,494,4,5,5,5,4,4,3,3
103,04013,131787,2334,1594,1212,982,839,747,672,603
104,04015,3489,107,65,43,32,25,21,18,15
105,04017,5498,61,78,83,83,80,77,72,66
106,04019,20475,989,757,615,515,441,388,344,304
107,04021,9187,445,381,323,281,250,226,207,190
108,04023,2742,36,31,27,24,22,20,19,18
109,04025,2242,87,64,50,41,34,30,26,23
110,04027,12048,182,166,150,137,124,114,105,93
111,05001,265,14,12,14,16,20,24,26,26
112,05003,379,30,39,43,44,43,42,40,38
113,05005,116,22,14,11,10,10,11,11,12
114,05007,5092,154,124,100,83,71,63,56,51
115,05009,266,35,39,43,47,52,57,61,61
116,05011,260,30,25,22,20,18,17,16,15
117,05013,23,,,,,,,,NaN
118,05015,432,41,36,35,37,40,43,43,41
119,05017,938,29,52,66,76,85,91,96,99
120,05019,208,18,14,11,9,7,6,5,4
121,05021,164,17,21,25,29,32,34,34,33
122,05023,244,19,13,9,7,6,5,4,3
123,05025,129,13,19,25,29,33,36,39,42
124,05027,274,29,23,18,15,13,11,10,9
125,05029,189,24,19,16,14,12,11,10,9
126,05031,1682,191,161,136,118,105,94,85,78
127,05033,835,112,101,96,96,99,104,108,111
128,05035,1573,106,112,114,112,109,105,99,93
129,05037,240,15,14,13,12,11,10,9,9
130,05039,90,18,15,14,14,15,15,15,14
131,05041,223,10,12,11,10,9,7,6,5
132,05043,296,38,30,23,19,15,12,9,7
133,05045,1500,104,95,88,81,74,67,61,55
134,05047,152,12,17,20,22,25,27,28,29
135,05049,59,6,5,4,4,4,4,5,5
136,05051,1296,125,131,127,117,106,97,87,79
137,05053,168,14,10,8,6,5,4,4,3
138,05055,584,40,37,35,34,32,31,29,28
139,05057,306,43,51,55,60,65,69,73,76
140,05059,1678,43,25,17,12,10,9,7,6
141,05061,391,17,10,6,4,3,2,1,1
142,05063,684,82,97,103,102,99,95,90,85
143,05065,81,16,16,17,19,20,22,23,24
144,05067,176,45,42,43,46,52,60,68,76
145,05069,1899,216,212,201,191,183,175,167,160
146,05071,735,43,35,28,24,20,18,16,14
147,05073,65,5,4,3,3,3,4,4,4
148,05075,240,11,13,13,12,10,9,7,6
149,05077,992,87,83,86,93,101,107,111,112
150,05079,1375,78,71,68,68,68,68,67,64
151,05081,256,46,59,73,88,104,117,124,124
152,05083,347,25,47,65,80,95,108,118,123
153,05085,651,85,91,91,88,83,78,72,66
154,05087,286,8,11,15,20,25,29,30,29
155,05089,41,6,4,3,2,3,3,3,4
156,05091,571,27,21,16,14,12,11,10,9
157,05093,1261,122,130,127,118,109,100,91,82
158,05095,89,13,9,7,6,7,7,8,8
159,05097,58,,,,,,,,NaN
160,05099,156,7,6,6,7,8,8,8,8
161,05101,108,,,,,,,,NaN
162,05103,130,16,17,17,17,18,19,20,21
163,05105,59,3,1,1,1,1,1,1,2
164,05107,375,24,21,23,26,30,32,31,29
165,05109,156,17,22,27,29,30,30,28,24
166,05111,406,64,74,87,99,110,120,128,132
167,05113,204,36,28,25,25,26,27,27,26
168,05115,1591,154,145,131,119,108,98,90,82
169,05117,114,10,19,26,34,42,50,56,60
170,05119,6533,416,317,254,209,176,151,129,111
171,05121,290,35,39,38,35,31,27,23,20
172,05123,1270,21,13,9,7,5,4,3,3
173,05125,1375,120,109,103,98,94,91,87,83
174,05127,84,6,4,4,5,5,6,7,7
175,05129,58,21,16,14,13,13,14,14,13
176,05131,2679,250,223,192,164,140,119,102,88
177,05133,1120,58,52,49,45,43,40,38,36
178,05135,136,7,10,13,16,19,22,26,29
179,05137,153,57,39,29,24,23,22,22,22
180,05139,627,69,67,66,65,64,62,60,58
181,05141,80,17,11,7,5,4,3,3,3
182,05143,6610,172,122,90,72,62,56,52,49
183,05145,455,69,93,112,127,138,145,148,147
184,05147,27,,,,,,,,NaN
185,05149,1109,26,48,70,87,100,105,100,89
186,06001,16723,2095,1913,1732,1595,1478,1380,1292,1204
187,06003,2,0,0,0,0,0,0,0,0
188,06005,265,57,57,57,58,60,63,64,65
189,06007,1618,197,171,151,134,118,104,91,80
190,06009,197,22,20,19,18,16,15,14,12
191,06011,419,12,19,27,35,43,48,49,46
192,06013,12527,1214,1012,903,828,780,739,692,629
193,06015,116,10,11,13,15,18,21,25,28
194,06017,900,61,48,38,29,23,19,15,13
195,06019,23197,3516,3054,2688,2455,2293,2169,2064,1969
196,06021,425,1,13,23,30,36,41,46,50
197,06023,345,38,41,40,39,37,35,33,31
198,06025,10393,321,286,253,226,202,182,165,149
199,06027,164,40,50,63,76,89,101,111,118
200,06029,27915,1336,1267,1232,1197,1165,1132,1097,1059
201,06031,5892,380,364,351,333,316,295,275,253
202,06033,291,23,26,29,33,37,42,47,50
203,06035,704,,,,,,,,NaN
204,06037,231695,10158,10558,10349,9717,9000,8251,7465,6701
205,06039,3339,374,305,261,231,210,191,170,148
206,06041,5879,176,192,204,213,221,223,218,205
207,06043,69,5,6,6,6,5,5,5,5
208,06045,624,70,61,55,49,45,41,38,35
209,06047,7493,597,495,408,330,265,212,169,135
210,06049,5,0,0,0,0,0,0,0,0
211,06051,162,7,16,22,26,30,33,36,38
212,06053,7081,914,886,857,836,819,804,787,765
213,06055,1328,141,196,230,251,263,268,268,264
214,06057,411,32,29,27,25,23,22,20,18
215,06059,45954,2220,1896,1722,1612,1548,1523,1482,1420
216,06061,2777,173,197,207,206,201,192,180,165
217,06063,40,1,1,2,3,3,4,5,5
218,06065,49944,3681,3460,3278,3084,2894,2720,2542,2364
219,06067,15516,1398,1051,875,773,711,667,618,564
220,06069,970,127,111,96,84,75,68,61,55
221,06071,45035,3937,3363,2927,2540,2199,1905,1649,1420
222,06073,36540,2055,1825,1600,1407,1243,1102,982,877
223,06075,8871,639,638,611,566,514,463,415,369
224,06077,16068,1130,954,841,753,687,641,597,551
225,06079,2665,214,195,183,172,161,151,142,133
226,06081,7535,590,609,615,609,598,578,548,508
227,06083,7685,374,367,358,344,328,312,296,280
228,06085,15688,1495,1270,1116,979,861,765,682,609
229,06087,1628,185,154,126,106,91,79,69,61
230,06089,531,48,57,62,63,62,60,56,53
231,06091,6,0,0,0,0,0,0,0,0
232,06093,123,14,20,25,30,35,42,48,55
233,06095,5048,433,406,386,367,347,329,311,294
234,06097,5120,857,726,631,575,539,513,492,472
235,06099,13380,1291,1238,1203,1164,1131,1099,1052,984
236,06101,1223,115,87,69,56,47,40,34,29
237,06103,368,42,53,67,82,98,111,118,117
238,06105,10,0,0,0,0,0,0,0,1
239,06107,13196,766,402,229,140,93,67,51,39
240,06109,172,11,10,10,12,14,18,21,22
241,06111,9959,682,526,419,337,273,222,180,147
242,06113,2205,197,167,150,137,126,118,110,102
243,06115,844,84,54,37,27,21,17,15,12
244,08001,7166,351,311,271,240,216,196,180,165
245,08003,236,2,2,2,2,1,1,1,1
246,08005,7832,236,220,204,190,177,165,153,142
