,State,425,430,437,444,451
0,Washington,NaN,5128,5241,5185,5213
1,Illinois,NaN,13587,14106,14371,14506
2,California,NaN,16067,14415,13478,12947
3,Arizona,NaN,2217,1577,1296,1172
4,Massachusetts,NaN,12997,13365,13544,13631
5,Wisconsin,NaN,3920,3920,3920,3920
6,Texas,NaN,27791,27788,27788,27788
7,Nebraska,NaN,1742,1729,1716,1710
8,Utah,NaN,3187,3162,3154,3152
9,Oregon,NaN,1966,1884,1880,1860
10,Florida,NaN,30875,30727,30668,30645
11,New York,NaN,42503,41468,40890,40568
12,Rhode Island,NaN,2604,2559,2528,2539
13,Georgia,NaN,9621,9792,9399,9485
14,New Hampshire,NaN,2148,2208,2233,2243
15,North Carolina,NaN,13440,13836,14011,14089
16,New Jersey,NaN,29263,30793,31498,32182
17,Colorado,NaN,7115,7134,7143,7147
18,Maryland,NaN,6588,6639,6656,6662
19,Nevada,NaN,1535,1434,1405,1397
20,Tennessee,NaN,9529,9735,9811,9838
21,Hawaii,NaN,591,606,604,595
22,Indiana,NaN,5244,5230,5223,5219
23,Kentucky,NaN,4559,4520,4511,4509
24,Minnesota,NaN,8365,8734,8997,9169
25,Oklahoma,NaN,2339,2312,2308,2307
26,Pennsylvania,NaN,21507,22150,22461,22610
27,South Carolina,NaN,7784,7771,7768,7767
28,District of Columbia,NaN,837,720,744,711
29,Kansas,NaN,1528,1528,1528,1528
30,Missouri,NaN,4462,4485,4489,4490
31,Vermont,NaN,841,843,843,843
32,Virginia,NaN,10005,10331,10330,10430
33,Connecticut,NaN,6075,6077,6077,6077
34,Iowa,NaN,3305,3821,4311,4721
35,Louisiana,NaN,3761,4203,4590,4927
36,Ohio,NaN,10518,10517,10517,10517
37,Michigan,NaN,25316,28013,29690,30734
38,South Dakota,NaN,1211,1158,1097,1037
39,Arkansas,NaN,2370,2607,2518,2446
40,Delaware,NaN,1754,1749,1748,1748
41,Mississippi,NaN,1956,1938,1936,1936
42,New Mexico,NaN,1383,1380,1379,1379
43,North Dakota,NaN,660,626,580,529
44,Wyoming,NaN,427,431,433,434
45,Alaska,NaN,866,862,860,860
46,Maine,NaN,1507,1585,1627,1660
47,Alabama,NaN,8111,8138,8141,8141
48,Idaho,NaN,2137,2119,2112,2109
49,Montana,NaN,1261,1264,1264,1264
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,2505,2660,2745,2804
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
