,State,600,605,612,619,626
0,Washington,NaN,14016,20753,23842,26584
1,Illinois,NaN,21183,35731,43725,51148
2,California,NaN,66167,82153,94139,105177
3,Arizona,NaN,26985,28285,32228,36340
4,Massachusetts,NaN,7963,12591,14893,16829
5,Wisconsin,NaN,9188,15118,18195,21225
6,Texas,NaN,118193,167544,204874,241714
7,Nebraska,NaN,5328,6247,7137,7997
8,Utah,NaN,6203,9608,10734,11784
9,Oregon,NaN,10809,18307,22685,27119
10,Florida,NaN,97615,131539,145396,155763
11,New York,NaN,38988,34417,34017,34176
12,Rhode Island,NaN,1249,1804,1963,2115
13,Georgia,NaN,45695,79865,102838,124042
14,New Hampshire,NaN,1468,2114,2383,2623
15,North Carolina,NaN,26615,41462,48653,55236
16,New Jersey,NaN,20496,22838,26212,29954
17,Colorado,NaN,7604,11190,12630,13886
18,Maryland,NaN,10316,10083,10815,11562
19,Nevada,NaN,5671,9196,11046,12785
20,Tennessee,NaN,31843,52670,64672,75712
21,Hawaii,NaN,6058,5003,5197,5429
22,Indiana,NaN,17198,27484,32423,37207
23,Kentucky,NaN,13764,18484,19376,20200
24,Minnesota,NaN,7702,12634,15011,17467
25,Oklahoma,NaN,12090,20736,25672,30200
26,Pennsylvania,NaN,33589,31267,32312,33764
27,South Carolina,NaN,20046,29630,35373,40660
28,District of Columbia,NaN,640,1012,1173,1322
29,Kansas,NaN,6736,9818,11027,12247
30,Missouri,NaN,22230,25641,29919,33523
31,Vermont,NaN,1359,1274,1329,1404
32,Virginia,NaN,15489,24675,29091,33752
33,Connecticut,NaN,2800,4601,5411,6087
34,Iowa,NaN,4803,7112,8198,9221
35,Louisiana,NaN,10359,16274,18345,20144
36,Ohio,NaN,47491,39434,37646,37158
37,Michigan,NaN,12892,20809,24455,27683
38,South Dakota,NaN,2311,4060,4931,5738
39,Arkansas,NaN,14116,15530,17126,18826
40,Delaware,NaN,3754,3103,2982,2930
41,Mississippi,NaN,11390,19852,24734,29157
42,New Mexico,NaN,2905,4461,5092,5668
43,North Dakota,NaN,3508,4218,4980,5780
44,Wyoming,NaN,2227,3776,4470,5141
45,Alaska,NaN,2625,4388,5145,5824
46,Maine,NaN,2882,3227,3582,3873
47,Alabama,NaN,27141,25547,26263,27355
48,Idaho,NaN,7574,8097,9096,10076
49,Montana,NaN,4394,8425,10990,13475
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,16917,15227,16746,18959
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
