,State,446,451,458,465,472
0,Washington,377952,6997,8012,8399,8542
1,Illinois,1282114,24703,23510,21151,20073
2,California,3704070,24546,23625,22646,21601
3,Arizona,850236,6023,6496,6377,6373
4,Massachusetts,661101,15818,13809,11755,10574
5,Wisconsin,645964,6236,6504,6320,6129
6,Texas,2831972,19498,19711,17327,15906
7,Nebraska,214351,3765,4961,5525,6115
8,Utah,390289,3434,4105,4474,4501
9,Oregon,170850,4430,4730,4959,5119
10,Florida,2125846,42506,34323,29356,25320
11,New York,1962225,46002,34871,28225,22484
12,Rhode Island,141097,1426,2175,2223,2295
13,Georgia,1074731,10336,10181,9707,9321
14,New Hampshire,89229,3613,3251,3173,3051
15,North Carolina,935061,8351,14119,15402,15937
16,New Jersey,955958,24623,21142,17066,14947
17,Colorado,479590,11122,10929,10476,10110
18,Maryland,427715,11203,10990,10576,10110
19,Nevada,308343,3645,3584,3662,3792
20,Tennessee,824914,4974,8262,9108,9451
21,Hawaii,32137,864,934,950,947
22,Indiana,699823,9289,9133,8804,8563
23,Kentucky,433352,4459,5616,5791,5846
24,Minnesota,544046,16200,15557,15229,15270
25,Oklahoma,443773,8145,16856,21759,24614
26,Pennsylvania,1077936,30768,32498,30618,31263
27,South Carolina,563427,8137,8234,8205,8415
28,District of Columbia,45903,887,1005,1026,1081
29,Kansas,306262,1151,2035,2312,2611
30,Missouri,588962,5666,6739,6034,5942
31,Vermont,21291,1405,1259,1225,1200
32,Virginia,636862,10969,10970,10612,10384
33,Connecticut,324571,5234,8616,9661,11005
34,Iowa,357197,4214,4329,4068,4086
35,Louisiana,449827,2453,4424,4460,4367
36,Ohio,1041389,14686,14162,13442,12932
37,Michigan,830957,45911,60202,63193,63025
38,South Dakota,119892,1357,1690,1747,1789
39,Arkansas,332222,1623,2087,2176,2317
40,Delaware,98925,2861,2774,2694,2689
41,Mississippi,307519,1919,2399,2637,2677
42,New Mexico,193987,1143,2221,2687,3026
43,North Dakota,104808,1234,1424,1479,1515
44,Wyoming,56988,346,584,604,570
45,Alaska,65180,1107,2264,2580,2266
46,Maine,54256,2207,2502,2599,2678
47,Alabama,519071,3187,3805,4050,3968
48,Idaho,183691,1663,3043,3553,4038
49,Montana,106253,1207,1682,1800,1932
50,Puerto Rico,116378,NaN,NaN,NaN,NaN
51,Virgin Islands,2998,NaN,NaN,NaN,NaN
52,Guam,7842,NaN,NaN,NaN,NaN
53,West Virginia,146462,3214,2953,2757,2576
54,Northern Mariana Islands,160,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
