,State,277,283,290,297,304
0,Washington,102913,4554,4532,4525,4556
1,Illinois,378958,32071,30539,31210,31433
2,California,906596,29620,29246,28587,28523
3,Arizona,238163,6327,6334,6329,6351
4,Massachusetts,150565,6497,6653,6787,6645
5,Wisconsin,198166,27520,27472,27326,25665
6,Texas,892006,38785,40700,42180,38090
7,Nebraska,63797,5883,5819,5868,5896
8,Utah,104882,9717,9456,9424,9731
9,Oregon,42101,2418,2406,2438,2445
10,Florida,778636,24338,23688,22418,22617
11,New York,495464,10698,10633,10717,10920
12,Rhode Island,30118,2285,2300,2314,2115
13,Georgia,350923,10183,10217,10439,10428
14,New Hampshire,10328,616,617,588,629
15,North Carolina,260099,14558,14656,14523,14663
16,New Jersey,228468,8723,8789,8835,8806
17,Colorado,95066,8926,9059,8836,8938
18,Maryland,140279,4359,4358,4455,4433
19,Nevada,95703,5140,5192,5178,5247
20,Tennessee,247587,17552,16929,16709,16653
21,Hawaii,14672,599,593,598,599
22,Indiana,162607,14579,14572,14397,14486
23,Kentucky,96942,8523,8487,8559,8341
24,Minnesota,133802,11037,11268,11312,11308
25,Oklahoma,116736,9241,9229,9216,9150
26,Pennsylvania,198713,11730,11711,11563,11242
27,South Carolina,170678,5996,5891,6181,6008
28,District of Columbia,16767,384,400,410,404
29,Kansas,75816,5487,5576,5554,5516
30,Missouri,171796,12828,12188,12298,11751
31,Vermont,2073,117,114,107,117
32,Virginia,173371,7039,7134,7053,6732
33,Connecticut,66052,3264,3324,3324,3361
34,Iowa,116238,8177,8227,8207,8231
35,Louisiana,179842,4180,4238,4280,4240
36,Ohio,198115,15546,15821,15476,15411
37,Michigan,175612,14597,14297,14195,14040
38,South Dakota,39203,5604,5592,5647,5588
39,Arkansas,106115,6904,6887,6923,6881
40,Delaware,23961,862,915,909,947
41,Mississippi,115088,5107,5102,5044,4995
42,New Mexico,41863,4744,4770,4784,4813
43,North Dakota,37719,5597,5556,5529,5547
44,Wyoming,11041,2014,2048,2080,2082
45,Alaska,14070,1710,1675,1682,1759
46,Maine,6199,224,224,222,224
47,Alabama,184355,11245,10926,10778,10540
48,Idaho,59344,6021,6039,5987,6054
49,Montana,27880,5040,4975,4967,4880
50,Puerto Rico,62503,4567,4777,4819,4863
51,Virgin Islands,1346,7,15,7,11
52,Guam,4141,592,584,595,591
53,West Virginia,21907,1913,1960,1903,1874
54,Northern Mariana Islands,88,0,0,0,1
55,American Samoa,0,0,0,0,0
