,State,235,241,248,255,262
0,Washington,79826,2685,2655,2657,2668
1,Illinois,263459,11697,11955,11959,11403
2,California,761728,23886,23068,22113,22040
3,Arizona,208512,2513,2466,2196,2329
4,Massachusetts,124826,3205,2492,1358,2136
5,Wisconsin,89185,7490,7518,7493,7171
6,Texas,681885,21895,21762,22067,22257
7,Nebraska,38188,2437,2335,2276,2269
8,Utah,57875,2921,2921,2922,2918
9,Oregon,29337,1302,1305,1335,1366
10,Florida,663994,17384,18362,18632,19409
11,New York,444365,4899,4905,4745,4832
12,Rhode Island,22905,655,678,682,699
13,Georgia,294314,10899,10945,10639,10905
14,New Hampshire,7696,223,231,236,234
15,North Carolina,189768,7749,7298,7305,7593
16,New Jersey,196634,2575,2406,2456,2493
17,Colorado,61293,1869,1848,1811,1802
18,Maryland,116110,3902,3893,3940,3905
19,Nevada,73537,2118,2064,2106,2129
20,Tennessee,171824,8549,8449,8641,8599
21,Hawaii,10700,906,932,931,926
22,Indiana,105804,5956,5834,5920,5977
23,Kentucky,56945,3889,3835,3904,4064
24,Minnesota,84311,3731,3536,3642,4017
25,Oklahoma,69354,5560,5478,5437,5367
26,Pennsylvania,149184,5384,5342,5334,5125
27,South Carolina,131864,5703,6012,6134,6296
28,District of Columbia,14592,253,255,229,251
29,Kansas,48766,3027,2877,2896,2661
30,Missouri,103997,9112,8656,8557,8852
31,Vermont,1684,29,29,26,29
32,Virginia,133742,7198,7157,7158,7112
33,Connecticut,54326,964,898,888,900
34,Iowa,74676,4328,4094,4073,4517
35,Louisiana,157455,4791,4703,4630,4859
36,Ohio,137405,6842,6909,6904,6458
37,Michigan,123058,5966,5966,5929,5959
38,South Dakota,16638,1695,1800,1626,1825
39,Arkansas,70219,5029,4979,5069,5103
40,Delaware,18849,758,699,650,723
41,Mississippi,89874,3176,3330,3410,3450
42,New Mexico,26761,605,594,606,616
43,North Dakota,15577,1771,1741,1824,1824
44,Wyoming,4346,316,308,329,334
45,Alaska,6268,532,530,535,535
46,Maine,4863,194,199,205,210
47,Alabama,138755,5540,5278,5158,4962
48,Idaho,35279,1666,1629,1660,1667
49,Montana,9021,734,735,753,712
50,Puerto Rico,37380,2540,2687,2536,2546
51,Virgin Islands,1220,52,46,61,60
52,Guam,1863,214,217,207,215
53,West Virginia,12705,1276,1261,1299,1368
54,Northern Mariana Islands,60,1,2,1,1
55,American Samoa,0,0,0,0,0
