,State,242,248,255,262,269
0,Washington,82548,2690,2684,2639,2644
1,Illinois,276443,12045,11099,10603,9579
2,California,786168,22333,21374,22204,21920
3,Arizona,214021,5164,5654,6091,6547
4,Massachusetts,127540,2921,3301,3702,3989
5,Wisconsin,101227,14388,13916,14668,14966
6,Texas,713007,29458,28970,29330,30089
7,Nebraska,41083,2882,2954,3019,2935
8,Utah,63772,6315,6941,7151,6986
9,Oregon,30801,1484,1526,1499,1494
10,Florida,683754,19313,19360,20150,21558
11,New York,449900,5911,6025,6064,5970
12,Rhode Island,23620,624,651,663,629
13,Georgia,306155,11092,10961,11242,11305
14,New Hampshire,7947,259,275,286,300
15,North Carolina,199085,8228,7672,7566,7590
16,New Jersey,199762,3433,3768,4061,4300
17,Colorado,64837,3788,4195,4487,4560
18,Maryland,120156,3798,3791,3799,3676
19,Nevada,75804,2238,2195,2311,2382
20,Tennessee,183514,11235,10585,10138,9778
21,Hawaii,11403,553,477,420,357
22,Indiana,111505,5329,5084,4657,4347
23,Kentucky,61542,4435,4458,4304,4162
24,Minnesota,90017,6005,5610,5447,5156
25,Oklahoma,76807,7582,7641,7678,7557
26,Pennsylvania,154867,5637,5698,5815,6009
27,South Carolina,137708,5211,5241,5056,4907
28,District of Columbia,14955,367,376,387,384
29,Kansas,52700,3495,3365,3246,2983
30,Missouri,114170,9454,9127,8706,8360
31,Vermont,1715,27,28,27,27
32,Virginia,140395,6489,6292,5938,5943
33,Connecticut,55527,988,1016,1078,1043
34,Iowa,80410,5026,4753,4447,3945
35,Louisiana,161219,3773,3492,3171,3201
36,Ohio,144309,6462,6173,5944,5934
37,Michigan,128087,4300,4220,3977,3778
38,South Dakota,18696,1863,1838,1797,1762
39,Arkansas,75723,4936,4927,4640,4692
40,Delaware,19566,719,712,703,703
41,Mississippi,93364,3075,2963,2917,3029
42,New Mexico,27579,823,873,917,950
43,North Dakota,17958,2277,2268,2188,2140
44,Wyoming,4872,513,514,534,531
45,Alaska,6822,565,546,541,524
46,Maine,5077,237,241,244,243
47,Alabama,144962,6107,5782,5674,5326
48,Idaho,37491,2219,2287,2373,2398
49,Montana,10299,1232,1323,1394,1421
50,Puerto Rico,41838,4706,4980,5482,5712
51,Virgin Islands,1269,43,41,42,44
52,Guam,2074,133,119,100,88
53,West Virginia,14062,1333,1369,1409,1503
54,Northern Mariana Islands,68,2,3,3,5
55,American Samoa,0,0,0,0,0
