,County,572,577,584,591,598,605,612,619,626
0,01001,NaN,185,195,206,212,210,201,190,175
1,01003,NaN,1196,1069,953,829,688,562,454,361
2,01005,NaN,160,203,242,256,233,186,139,99
3,01007,NaN,89,89,89,88,82,74,66,58
4,01009,NaN,122,106,94,83,72,62,54,46
5,01011,NaN,29,32,37,41,43,43,41,38
6,01013,NaN,111,133,153,161,152,129,102,76
7,01015,NaN,605,795,1002,1137,1132,983,781,588
8,01017,NaN,172,198,223,235,229,206,173,139
9,01019,NaN,66,76,88,99,104,104,100,92
10,01021,NaN,64,50,40,32,26,20,16,13
11,01023,NaN,6,9,13,17,21,24,26,28
12,01025,NaN,130,147,162,165,151,128,101,76
13,01027,NaN,35,42,52,61,67,67,63,55
14,01029,NaN,38,42,47,52,54,54,53,51
15,01031,NaN,398,404,398,371,322,265,210,160
16,01033,NaN,395,571,746,805,704,525,369,249
17,01035,NaN,62,67,71,72,67,59,49,39
18,01037,NaN,30,34,38,41,42,41,38,34
19,01039,NaN,165,153,142,129,111,93,77,63
20,01041,NaN,63,70,76,79,78,72,64,54
21,01043,NaN,323,351,380,395,392,370,338,296
22,01045,NaN,463,500,509,472,394,300,219,155
23,01047,NaN,97,117,141,166,183,190,187,172
24,01049,NaN,243,254,266,272,265,247,227,202
25,01051,NaN,305,322,338,346,336,314,288,257
26,01053,NaN,256,246,232,207,174,140,109,83
27,01055,NaN,577,707,834,897,862,744,594,453
28,01057,NaN,49,54,61,67,69,68,65,59
29,01059,NaN,103,92,84,75,66,56,47,39
30,01061,NaN,149,149,147,140,125,108,90,73
31,01063,NaN,20,24,27,31,33,32,31,28
32,01065,NaN,57,60,64,66,64,60,54,47
33,01067,NaN,132,138,139,131,115,94,74,57
34,01069,NaN,656,711,753,745,681,578,464,357
35,01071,NaN,106,102,101,99,94,86,79,72
36,01073,NaN,3055,3478,3897,4124,4055,3722,3216,2637
37,01075,NaN,33,39,47,54,59,60,59,54
38,01077,NaN,278,288,300,304,297,279,257,233
39,01079,NaN,62,68,75,81,85,87,87,86
40,01081,NaN,556,609,660,695,700,685,645,597
41,01083,NaN,303,318,334,341,338,324,307,286
42,01085,NaN,27,32,37,42,44,44,42,37
43,01087,NaN,42,48,55,62,66,66,64,60
44,01089,NaN,956,1060,1177,1278,1321,1327,1294,1226
45,01091,NaN,73,83,95,103,103,96,84,70
46,01093,NaN,216,310,401,433,380,287,203,138
47,01095,NaN,592,723,846,899,848,706,544,399
48,01097,NaN,3847,4011,3967,3578,2956,2253,1644,1168
49,01099,NaN,148,168,182,181,163,134,104,78
50,01101,NaN,1125,1555,2045,2393,2420,2081,1612,1185
51,01103,NaN,407,501,610,706,762,762,711,613
52,01105,NaN,24,27,30,32,32,32,30,27
53,01107,NaN,59,67,77,84,87,86,81,74
54,01109,NaN,122,130,137,139,136,125,111,97
55,01111,NaN,67,75,84,91,94,93,88,81
56,01113,NaN,130,137,145,151,153,150,145,138
57,01115,NaN,421,482,542,579,586,561,509,441
58,01117,NaN,697,680,662,635,590,534,478,424
59,01119,NaN,16,19,21,24,26,27,27,26
60,01121,NaN,355,463,585,677,695,625,509,390
61,01123,NaN,188,201,213,216,205,185,160,133
62,01125,NaN,554,590,630,657,657,636,605,557
63,01127,NaN,307,367,427,465,465,425,363,294
64,01129,NaN,91,89,87,81,72,61,50,39
65,01131,NaN,14,17,20,24,27,29,31,31
66,01133,NaN,127,153,178,189,178,149,115,86
67,02013,NaN,12,11,10,8,6,4,3,2
68,02016,NaN,0,0,0,0,0,0,0,0
69,02020,NaN,700,658,624,581,525,465,401,344
70,02050,NaN,14,11,9,8,6,5,4,3
71,02060,NaN,0,0,0,0,0,0,0,0
