,County,810,815,822,829,836,843,850,857
0,01001,NaN,89,79,72,65,58,52,47
1,01003,NaN,78,71,67,62,59,55,51
2,01005,NaN,0,0,0,0,0,0,0
3,01007,NaN,3,3,3,2,2,2,2
4,01009,NaN,22,20,19,18,16,15,14
5,01011,NaN,3,3,3,3,2,2,2
6,01013,NaN,0,0,0,0,0,0,0
7,01015,NaN,2,2,2,1,1,1,1
8,01017,NaN,2,2,2,2,1,1,1
9,01019,NaN,3,3,3,2,2,2,2
10,01021,NaN,6,5,5,5,4,4,4
11,01023,NaN,4,4,3,3,3,3,3
12,01025,NaN,27,22,18,15,12,10,8
13,01027,NaN,0,0,0,0,0,0,0
14,01029,NaN,0,0,0,0,0,0,0
15,01031,NaN,0,0,0,0,0,0,0
16,01033,NaN,13,10,8,7,6,5,4
17,01035,NaN,4,3,3,2,2,2,2
18,01037,NaN,4,3,3,2,2,2,2
19,01039,NaN,0,0,0,0,0,0,0
20,01041,NaN,0,0,0,0,0,0,0
21,01043,NaN,7,6,6,5,4,4,3
22,01045,NaN,0,0,0,0,0,0,0
23,01047,NaN,4,3,3,2,2,2,2
24,01049,NaN,2,2,2,1,1,1,1
25,01051,NaN,249,278,312,345,378,409,434
26,01053,NaN,17,15,13,11,10,9,8
27,01055,NaN,0,0,0,0,0,0,0
28,01057,NaN,0,0,0,0,0,0,0
29,01059,NaN,2,1,1,1,1,0,0
30,01061,NaN,0,0,0,0,0,0,0
31,01063,NaN,0,0,0,0,0,0,0
32,01065,NaN,4,3,3,2,2,1,1
33,01067,NaN,0,0,0,0,0,0,0
34,01069,NaN,0,0,0,0,0,0,0
35,01071,NaN,0,0,0,0,0,0,0
36,01073,NaN,91,48,26,14,7,4,2
37,01075,NaN,0,0,0,0,0,0,0
38,01077,NaN,13,12,11,10,9,8,7
39,01079,NaN,3,2,2,2,2,2,2
40,01081,NaN,15,14,13,13,12,11,10
41,01083,NaN,12,11,10,10,9,9,8
42,01085,NaN,0,0,0,0,0,0,0
43,01087,NaN,5,4,4,4,3,3,3
44,01089,NaN,142,146,153,159,167,174,182
45,01091,NaN,11,9,8,6,5,5,4
46,01093,NaN,1,1,1,1,1,0,0
47,01095,NaN,3,3,2,2,1,1,1
48,01097,NaN,41,35,31,28,25,22,19
49,01099,NaN,1,1,1,1,1,0,0
50,01101,NaN,57,48,41,35,31,27,23
51,01103,NaN,8,7,6,5,4,3,3
52,01105,NaN,1,1,1,0,0,0,0
53,01107,NaN,0,0,0,0,0,0,0
54,01109,NaN,0,0,0,0,0,0,0
55,01111,NaN,1,1,1,1,0,0,0
56,01113,NaN,10,10,10,10,10,10,10
57,01115,NaN,19,17,16,14,13,12,11
58,01117,NaN,103,85,71,59,50,42,35
59,01119,NaN,1,1,1,1,1,1,1
60,01121,NaN,14,12,10,8,7,6,5
61,01123,NaN,3,2,2,2,2,1,1
62,01125,NaN,86,73,63,55,47,41,36
63,01127,NaN,56,47,40,34,30,25,22
64,01129,NaN,1,0,0,0,0,0,0
65,01131,NaN,5,4,3,3,2,2,1
66,01133,NaN,0,0,0,0,0,0,0
67,02013,NaN,19,17,15,13,11,9,7
68,02016,NaN,2,2,2,2,2,2,2
69,02020,NaN,699,665,636,602,569,537,506
70,02050,NaN,3,2,2,1,1,0,0
71,02060,NaN,0,0,0,0,0,0,0
72,02068,NaN,2,2,2,3,3,3,3
73,02070,NaN,62,52,42,35,27,21,16
74,02090,NaN,94,93,93,92,92,91,90
75,02100,NaN,2,2,2,2,2,2,2
76,02105,NaN,0,0,0,0,0,0,0
77,02110,NaN,102,102,101,100,99,96,92
78,02122,NaN,76,74,72,70,68,65,63
79,02130,NaN,32,31,30,29,29,28,26
80,02150,NaN,26,23,20,18,16,14,13
81,02158,NaN,0,0,0,0,0,0,0
82,02164,NaN,2,2,1,1,0,0,0
83,02170,NaN,156,154,152,149,146,144,140
84,02180,NaN,60,40,26,17,12,8,5
85,02185,NaN,33,27,22,18,14,12,9
86,02188,NaN,78,50,32,20,13,8,5
87,02195,NaN,13,13,14,14,14,14,13
88,02198,NaN,6,6,7,7,7,8,8
89,02220,NaN,16,16,16,16,15,15,14
90,02230,NaN,7,8,8,9,9,9,9
91,02240,NaN,19,18,18,17,16,15,15
92,02261,NaN,0,0,0,0,0,0,0
93,02275,NaN,19,19,19,18,17,16,14
94,02282,NaN,0,0,0,0,0,0,0
95,02290,NaN,0,0,0,0,0,0,0
96,04001,NaN,48,46,44,43,41,40,38
97,04003,NaN,57,60,64,68,72,77,82
98,04005,NaN,125,120,116,112,109,105,101
99,04007,NaN,79,71,65,60,55,51,46
100,04009,NaN,2,2,2,2,3,3,3
101,04011,NaN,1,2,2,2,2,3,3
102,04012,NaN,9,8,7,7,6,6,6
103,04013,NaN,7002,7066,7158,7212,7256,7278,7309
104,04015,NaN,28,28,28,28,28,29,29
105,04017,NaN,40,37,35,33,32,30,29
106,04019,NaN,629,630,636,639,643,652,659
107,04021,NaN,1158,1272,1402,1524,1637,1749,1845
108,04023,NaN,33,31,29,27,25,24,22
109,04025,NaN,133,136,143,150,157,166,173
110,04027,NaN,30,29,28,27,27,26,25
