,County,803,808,815,822,829,836,843,850
0,01001,NaN,42,41,40,39,38,37,36
1,01003,NaN,15,15,16,16,16,16,16
2,01005,NaN,219,243,263,275,276,267,246
3,01007,NaN,2,2,2,2,2,2,2
4,01009,NaN,4,4,4,4,4,4,4
5,01011,NaN,18,18,18,18,18,17,17
6,01013,NaN,4,4,3,3,3,3,2
7,01015,NaN,19,17,15,14,13,12,11
8,01017,NaN,3,3,3,2,2,2,2
9,01019,NaN,5,5,5,5,5,5,5
10,01021,NaN,36,36,36,36,35,35,34
11,01023,NaN,2,2,2,2,2,2,2
12,01025,NaN,14,12,11,10,9,8,7
13,01027,NaN,1,0,0,0,0,0,0
14,01029,NaN,1,1,1,1,1,1,1
15,01031,NaN,288,344,405,463,516,555,577
16,01033,NaN,21,19,17,15,14,12,11
17,01035,NaN,2,2,2,2,2,2,2
18,01037,NaN,3,3,3,2,2,2,2
19,01039,NaN,23,21,20,20,19,18,17
20,01041,NaN,9,9,8,8,7,7,7
21,01043,NaN,7,6,6,5,5,5,5
22,01045,NaN,475,530,577,603,604,580,534
23,01047,NaN,8,8,7,7,7,6,6
24,01049,NaN,16,16,15,14,14,13,12
25,01051,NaN,63,61,59,57,55,53,51
26,01053,NaN,9,9,8,8,7,7,6
27,01055,NaN,11,10,9,9,8,7,7
28,01057,NaN,11,10,9,9,8,7,7
29,01059,NaN,3,3,3,2,2,2,1
30,01061,NaN,246,282,312,333,341,334,311
31,01063,NaN,1,1,1,1,1,1,1
32,01065,NaN,9,8,7,6,6,5,5
33,01067,NaN,113,105,98,90,80,71,62
34,01069,NaN,847,1001,1152,1273,1354,1378,1331
35,01071,NaN,8,8,7,7,6,6,5
36,01073,NaN,31,31,29,27,25,24,22
37,01075,NaN,14,13,12,11,11,10,9
38,01077,NaN,17,17,16,16,15,15,14
39,01079,NaN,14,14,14,14,15,15,16
40,01081,NaN,16,16,17,17,17,17,17
41,01083,NaN,28,28,29,29,29,30,30
42,01085,NaN,0,0,0,0,0,0,0
43,01087,NaN,0,0,0,0,0,0,0
44,01089,NaN,106,102,100,97,95,93,91
45,01091,NaN,0,0,0,0,0,0,0
46,01093,NaN,47,42,38,35,32,29,26
47,01095,NaN,22,19,17,16,14,13,12
48,01097,NaN,35,33,32,30,28,27,26
49,01099,NaN,1,1,1,1,1,1,1
50,01101,NaN,30,28,26,24,22,21,19
51,01103,NaN,37,33,30,27,25,23,21
52,01105,NaN,0,0,0,0,0,0,0
53,01107,NaN,13,12,12,11,11,11,10
54,01109,NaN,36,33,32,30,28,26,25
55,01111,NaN,3,3,3,3,3,3,3
56,01113,NaN,12,13,14,15,16,18,19
57,01115,NaN,6,6,6,5,5,5,5
58,01117,NaN,20,22,22,21,21,20,20
59,01119,NaN,1,1,1,1,1,1,1
60,01121,NaN,14,13,12,10,10,9,8
61,01123,NaN,8,8,7,7,6,6,6
62,01125,NaN,109,100,92,86,80,74,69
63,01127,NaN,53,48,44,41,38,34,31
64,01129,NaN,5,5,5,5,5,5,5
65,01131,NaN,4,4,3,3,3,2,2
66,01133,NaN,3,2,2,2,1,1,1
67,02013,NaN,5,5,4,3,3,2,2
68,02016,NaN,1,1,1,1,1,1,1
69,02020,NaN,582,536,497,454,417,380,347
70,02050,NaN,122,81,54,36,24,16,10
71,02060,NaN,0,0,0,0,0,0,0
72,02068,NaN,3,3,3,3,3,3,3
73,02070,NaN,87,67,50,37,27,19,13
74,02090,NaN,68,62,58,54,50,46,42
75,02100,NaN,3,3,3,2,2,2,2
76,02105,NaN,0,0,0,0,0,0,0
77,02110,NaN,103,96,89,82,75,69,62
78,02122,NaN,104,94,84,76,68,60,54
79,02130,NaN,32,29,27,24,22,20,18
80,02150,NaN,14,11,10,8,7,5,5
81,02158,NaN,27,20,14,11,8,6,4
82,02164,NaN,8,6,4,2,1,1,0
83,02170,NaN,98,88,78,70,62,56,50
84,02180,NaN,87,54,33,20,12,8,5
85,02185,NaN,39,30,23,17,13,10,7
86,02188,NaN,76,46,28,17,10,6,4
87,02195,NaN,10,10,9,9,9,8,7
88,02198,NaN,1,1,1,1,1,1,1
89,02220,NaN,21,19,17,16,14,13,12
90,02230,NaN,5,5,5,5,5,5,5
91,02240,NaN,9,8,7,7,6,5,5
92,02261,NaN,0,0,0,0,0,0,0
93,02275,NaN,32,29,26,22,18,15,12
94,02282,NaN,2,0,0,0,0,0,0
95,02290,NaN,8,7,7,6,6,5,5
96,04001,NaN,38,33,29,26,23,20,18
97,04003,NaN,64,61,59,57,54,53,51
98,04005,NaN,90,79,70,62,55,49,43
99,04007,NaN,26,22,19,16,13,11,10
100,04009,NaN,7,7,6,6,5,5,4
101,04011,NaN,1,1,1,1,1,1,1
102,04012,NaN,7,5,5,4,3,3,2
103,04013,NaN,7078,6596,6182,5758,5363,4964,4617
104,04015,NaN,59,53,48,44,40,37,34
105,04017,NaN,64,55,48,41,35,30,26
106,04019,NaN,581,530,487,446,409,375,346
107,04021,NaN,537,491,453,416,383,350,321
108,04023,NaN,13,11,10,8,7,6,5
109,04025,NaN,71,66,64,61,59,56,55
110,04027,NaN,87,76,67,59,52,46,40
111,05001,NaN,0,0,0,0,0,0,0
112,05003,NaN,0,0,0,0,0,0,0
113,05005,NaN,0,0,0,0,0,0,0
114,05007,NaN,3,2,1,0,0,0,0
115,05009,NaN,0,0,0,0,0,0,0
116,05011,NaN,0,0,0,0,0,0,0
117,05013,NaN,0,0,0,0,0,0,0
118,05015,NaN,0,0,0,0,0,0,0
119,05017,NaN,0,0,0,0,0,0,0
120,05019,NaN,0,0,0,0,0,0,0
121,05021,NaN,0,0,0,0,0,0,0
122,05023,NaN,3,1,0,0,0,0,0
123,05025,NaN,0,0,0,0,0,0,0
124,05027,NaN,0,0,0,0,0,0,0
125,05029,NaN,0,0,0,0,0,0,0
126,05031,NaN,5,2,1,0,0,0,0
127,05033,NaN,0,0,0,0,0,0,0
128,05035,NaN,9,5,2,1,0,0,0
129,05037,NaN,0,0,0,0,0,0,0
130,05039,NaN,0,0,0,0,0,0,0
131,05041,NaN,0,0,0,0,0,0,0
132,05043,NaN,0,0,0,0,0,0,0
133,05045,NaN,4,2,1,0,0,0,0
134,05047,NaN,0,0,0,0,0,0,0
135,05049,NaN,0,0,0,0,0,0,0
136,05051,NaN,1,0,0,0,0,0,0
137,05053,NaN,0,0,0,0,0,0,0
138,05055,NaN,1,0,0,0,0,0,0
139,05057,NaN,0,0,0,0,0,0,0
140,05059,NaN,3,1,0,0,0,0,0
141,05061,NaN,0,0,0,0,0,0,0
142,05063,NaN,3,1,0,0,0,0,0
143,05065,NaN,0,0,0,0,0,0,0
144,05067,NaN,2,1,0,0,0,0,0
145,05069,NaN,1,0,0,0,0,0,0
146,05071,NaN,0,0,0,0,0,0,0
147,05073,NaN,0,0,0,0,0,0,0
148,05075,NaN,3,1,0,0,0,0,0
149,05077,NaN,0,0,0,0,0,0,0
150,05079,NaN,0,0,0,0,0,0,0
151,05081,NaN,0,0,0,0,0,0,0
152,05083,NaN,1,0,0,0,0,0,0
153,05085,NaN,2,1,0,0,0,0,0
154,05087,NaN,0,0,0,0,0,0,0
155,05089,NaN,0,0,0,0,0,0,0
156,05091,NaN,0,0,0,0,0,0,0
157,05093,NaN,5,2,1,0,0,0,0
158,05095,NaN,0,0,0,0,0,0,0
159,05097,NaN,0,0,0,0,0,0,0
160,05099,NaN,0,0,0,0,0,0,0
161,05101,NaN,0,0,0,0,0,0,0
162,05103,NaN,0,0,0,0,0,0,0
163,05105,NaN,0,0,0,0,0,0,0
164,05107,NaN,1,0,0,0,0,0,0
165,05109,NaN,0,0,0,0,0,0,0
166,05111,NaN,0,0,0,0,0,0,0
167,05113,NaN,0,0,0,0,0,0,0
168,05115,NaN,5,2,1,0,0,0,0
169,05117,NaN,0,0,0,0,0,0,0
170,05119,NaN,19,9,4,2,1,0,0
171,05121,NaN,0,0,0,0,0,0,0
172,05123,NaN,0,0,0,0,0,0,0
173,05125,NaN,3,2,1,0,0,0,0
174,05127,NaN,1,0,0,0,0,0,0
175,05129,NaN,0,0,0,0,0,0,0
176,05131,NaN,1,0,0,0,0,0,0
177,05133,NaN,0,0,0,0,0,0,0
178,05135,NaN,0,0,0,0,0,0,0
179,05137,NaN,0,0,0,0,0,0,0
180,05139,NaN,0,0,0,0,0,0,0
181,05141,NaN,0,0,0,0,0,0,0
182,05143,NaN,2,1,0,0,0,0,0
183,05145,NaN,0,0,0,0,0,0,0
184,05147,NaN,0,0,0,0,0,0,0
185,05149,NaN,0,0,0,0,0,0,0
186,06001,NaN,902,846,808,765,733,698,661
187,06003,NaN,0,0,0,0,0,0,0
188,06005,NaN,13,11,10,9,8,7,7
189,06007,NaN,40,36,34,32,30,28,26
190,06009,NaN,12,11,10,10,10,9,9
191,06011,NaN,2,2,1,1,1,1,1
192,06013,NaN,528,513,506,497,493,485,478
193,06015,NaN,0,0,0,0,0,0,0
194,06017,NaN,55,52,50,48,47,46,44
195,06019,NaN,613,549,498,455,412,373,338
196,06021,NaN,7,6,5,5,4,4,3
197,06023,NaN,86,81,79,77,74,72,70
198,06025,NaN,32,25,20,16,13,10,8
199,06027,NaN,5,5,4,3,3,3,2
200,06029,NaN,104,74,53,38,28,20,14
201,06031,NaN,69,54,43,34,27,21,17
202,06033,NaN,19,17,16,15,15,14,13
203,06035,NaN,0,0,0,0,0,0,0
204,06037,NaN,3100,2479,2006,1620,1325,1088,889
205,06039,NaN,23,19,17,15,13,11,10
206,06041,NaN,181,186,196,205,215,226,235
207,06043,NaN,7,7,6,6,6,5,5
208,06045,NaN,21,20,19,18,17,16,15
209,06047,NaN,52,45,40,36,32,28,25
210,06049,NaN,4,4,4,4,4,4,4
211,06051,NaN,1,1,0,0,0,0,0
212,06053,NaN,228,194,169,145,126,108,94
213,06055,NaN,59,53,50,46,43,40,37
214,06057,NaN,8,7,7,6,6,6,6
215,06059,NaN,546,480,423,375,333,295,263
216,06061,NaN,71,67,63,60,58,55,53
217,06063,NaN,21,19,18,17,16,15,14
218,06065,NaN,301,236,188,150,119,95,76
219,06067,NaN,618,620,630,639,650,658,671
220,06069,NaN,10,9,8,8,7,7,6
221,06071,NaN,568,488,424,372,324,283,246
222,06073,NaN,2113,1889,1720,1568,1425,1289,1172
223,06075,NaN,868,988,1139,1307,1498,1699,1919
224,06077,NaN,207,188,173,160,147,135,124
225,06079,NaN,115,104,95,87,80,73,67
226,06081,NaN,471,407,360,316,279,246,216
227,06083,NaN,80,73,68,63,58,53,50
228,06085,NaN,1186,1223,1277,1326,1387,1442,1503
229,06087,NaN,30,28,27,25,24,23,22
230,06089,NaN,19,17,16,15,14,13,12
231,06091,NaN,0,0,0,0,0,0,0
232,06093,NaN,7,7,6,6,6,6,5
233,06095,NaN,180,157,140,124,110,98,87
234,06097,NaN,58,55,53,51,49,47,45
235,06099,NaN,671,771,891,1027,1182,1345,1522
236,06101,NaN,19,17,16,14,13,12,11
237,06103,NaN,7,6,5,5,4,4,4
238,06105,NaN,0,0,0,0,0,0,0
239,06107,NaN,150,123,102,84,70,58,48
240,06109,NaN,0,0,0,0,0,0,0
241,06111,NaN,310,284,266,247,230,214,200
242,06113,NaN,99,93,88,83,78,74,70
243,06115,NaN,33,30,27,25,23,21,19
244,08001,NaN,605,575,549,524,499,475,454
245,08003,NaN,16,14,13,12,10,9,8
246,08005,NaN,772,757,747,736,724,709,701
247,08007,NaN,13,12,12,12,12,12,12
248,08009,NaN,3,3,3,3,2,2,2
249,08011,NaN,6,4,3,2,2,1,1
250,08013,NaN,553,562,572,581,586,591,599
251,08014,NaN,86,87,88,89,90,91,92
252,08015,NaN,64,61,59,55,52,49,45
253,08017,NaN,0,0,0,0,0,0,0
254,08019,NaN,14,14,15,15,16,16,16
255,08021,NaN,3,3,3,3,3,3,3
256,08023,NaN,7,7,7,7,7,7,7
257,08025,NaN,88,52,31,18,10,6,3
258,08027,NaN,2,2,2,2,3,3,3
259,08029,NaN,25,25,25,26,26,26,26
260,08031,NaN,1068,1024,992,956,922,885,857
261,08033,NaN,0,0,0,0,0,0,1
262,08035,NaN,484,486,490,494,494,496,499
263,08037,NaN,54,49,45,42,39,36,33
264,08039,NaN,18,18,19,19,20,20,21
265,08041,NaN,1019,970,928,885,844,804,766
266,08043,NaN,47,42,37,33,30,27,24
267,08045,NaN,89,85,82,79,75,72,70
268,08047,NaN,3,3,3,3,3,3,4
269,08049,NaN,24,23,23,22,21,21,20
270,08051,NaN,13,13,13,13,13,13,13
271,08053,NaN,0,0,0,0,0,0,0
272,08055,NaN,0,0,0,0,0,0,0
273,08057,NaN,0,0,0,0,0,0,0
274,08059,NaN,801,798,801,801,798,793,794
275,08061,NaN,0,0,0,0,0,0,0
276,08063,NaN,4,3,3,3,3,3,3
277,08065,NaN,1,1,1,1,1,1,1
278,08067,NaN,35,34,33,32,32,31,31
279,08069,NaN,839,849,865,873,876,873,873
280,08071,NaN,3,3,3,3,3,3,2
281,08073,NaN,47,37,29,22,17,13,10
282,08075,NaN,57,49,43,37,32,27,24
283,08077,NaN,137,121,107,96,86,77,69
284,08079,NaN,0,0,0,0,0,0,0
285,08081,NaN,10,9,9,9,9,9,9
286,08083,NaN,1,1,1,1,1,1,1
287,08085,NaN,27,26,26,26,25,25,25
288,08087,NaN,44,43,42,41,40,39,38
289,08089,NaN,17,17,16,15,15,14,14
290,08091,NaN,3,3,3,3,3,3,3
291,08093,NaN,18,18,19,20,21,22,23
292,08095,NaN,5,5,5,5,5,5,5
293,08097,NaN,46,38,31,25,21,17,14
294,08099,NaN,5,5,4,4,4,4,4
295,08101,NaN,207,176,150,129,111,95,82
296,08103,NaN,0,0,0,0,0,0,0
297,08105,NaN,7,6,6,6,6,5,5
298,08107,NaN,32,30,29,27,26,25,24
299,08109,NaN,6,6,6,6,6,6,7
300,08111,NaN,0,0,0,0,0,0,0
301,08113,NaN,14,13,12,11,10,9,8
302,08115,NaN,1,1,1,1,1,1,1
303,08117,NaN,32,28,25,23,20,18,16
304,08119,NaN,17,17,17,17,17,18,18
305,08121,NaN,0,0,0,0,0,0,0
306,08123,NaN,482,460,440,423,404,386,369
307,08125,NaN,2,2,2,2,2,2,2
308,09001,NaN,1093,1108,1127,1144,1164,1175,1182
309,09003,NaN,690,712,741,768,795,826,858
310,09005,NaN,117,119,123,127,130,135,139
