,County,467,472,479,486,493,500,507,514,521
0,01001,6910,79,66,53,41,31,23,17,12
1,01003,20993,127,134,137,135,129,121,110,100
2,01005,2302,20,19,17,15,13,11,8,7
3,01007,2597,20,21,21,20,19,17,15,13
4,01009,6621,45,47,49,48,46,43,39,35
5,01011,1229,5,5,5,5,4,4,3,2
6,01013,2154,11,11,10,9,8,6,5,4
7,01015,14457,50,49,46,41,36,31,26,22
8,01017,3545,13,13,12,11,10,9,8,6
9,01019,1838,5,5,5,5,5,4,4,3
10,01021,4244,64,66,64,60,54,47,41,34
11,01023,603,6,6,6,5,5,4,4,3
12,01025,3503,26,25,23,20,17,14,11,9
13,01027,1533,17,16,14,12,10,8,6,5
14,01029,1483,9,9,9,9,9,8,7,6
15,01031,5491,27,27,26,25,22,20,17,15
16,01033,6282,23,22,20,18,15,13,11,9
17,01035,1100,1,1,1,1,1,1,1,0
18,01037,1068,35,34,31,26,21,16,12,9
19,01039,4105,25,24,23,21,19,16,14,12
20,01041,1516,14,14,13,12,10,9,7,6
21,01043,9617,46,45,42,38,34,30,25,21
22,01045,4810,11,11,11,10,9,8,7,6
23,01047,3536,3,3,2,2,2,2,1,1
24,01049,8813,24,23,22,20,18,16,13,12
25,01051,10017,6,7,7,7,6,6,6,5
26,01053,3926,13,14,13,12,11,10,9,8
27,01055,13796,44,44,42,40,36,32,28,24
28,01057,2119,14,14,14,13,11,10,8,7
29,01059,4238,10,9,9,8,7,6,5,4
30,01061,2470,2,2,2,2,2,2,2,2
31,01063,922,5,5,5,4,3,3,2,2
32,01065,2217,13,13,13,12,10,9,7,6
33,01067,1885,2,2,2,2,2,2,2,2
34,01069,10506,49,50,49,46,41,37,32,27
35,01071,6793,13,13,13,12,11,10,8,7
36,01073,76225,250,193,144,104,73,51,35,24
37,01075,1412,6,6,6,6,5,4,4,3
38,01077,9397,49,46,42,37,32,27,22,18
39,01079,2996,18,19,19,19,18,17,15,14
40,01081,15800,112,123,129,129,126,120,111,102
41,01083,9935,31,33,33,32,30,28,26,23
42,01085,1384,9,9,8,7,6,5,4,3
43,01087,1586,15,15,14,13,12,10,8,7
44,01089,34569,242,243,236,219,197,175,151,130
45,01091,2485,0,0,0,0,0,0,0,0
46,01093,3092,10,10,9,8,7,6,5,4
47,01095,12166,68,60,51,42,34,27,21,16
48,01097,40864,772,653,535,420,322,244,180,132
49,01099,1762,15,15,14,13,11,10,8,7
50,01101,24264,67,54,43,32,24,17,12,9
51,01103,14250,29,28,26,24,21,19,16,14
52,01105,1075,1,1,1,1,1,0,0,0
53,01107,2335,4,4,4,4,4,3,3,3
54,01109,3091,11,11,11,10,9,7,6,5
55,01111,1792,11,11,11,10,9,8,7,6
56,01113,4379,33,34,32,30,27,24,21,18
57,01115,9584,44,43,41,38,34,30,26,22
58,01117,23355,64,67,68,66,62,58,53,48
