,County,649,654,661,668,675,682,689,696,703
0,01001,NaN,483,616,625,504,345,219,136,83
1,01003,NaN,160,168,179,188,193,193,189,183
2,01005,NaN,35,43,53,60,62,58,50,40
3,01007,NaN,48,59,70,76,75,68,58,47
4,01009,NaN,297,331,334,300,242,178,124,84
5,01011,NaN,17,22,28,33,36,35,31,26
6,01013,NaN,111,103,87,64,42,26,16,9
7,01015,NaN,81,58,44,33,24,17,12,9
8,01017,NaN,323,333,271,184,114,68,40,23
9,01019,NaN,61,85,112,130,132,116,93,70
10,01021,NaN,162,204,238,246,225,184,139,99
11,01023,NaN,19,32,50,69,82,81,70,54
12,01025,NaN,38,39,40,39,35,30,25,19
13,01027,NaN,44,43,40,33,25,17,12,7
14,01029,NaN,26,36,47,56,62,61,56,47
15,01031,NaN,86,106,130,150,159,156,143,122
16,01033,NaN,239,178,130,89,58,36,22,13
17,01035,NaN,33,38,42,41,37,29,22,16
18,01037,NaN,13,16,19,21,22,21,19,16
19,01039,NaN,45,53,62,69,73,72,67,59
20,01041,NaN,77,78,72,58,43,29,19,12
21,01043,NaN,322,306,282,239,189,141,101,70
22,01045,NaN,83,94,107,113,111,103,88,71
23,01047,NaN,352,341,265,171,100,56,31,17
24,01049,NaN,133,156,181,195,195,180,156,126
25,01051,NaN,317,334,335,305,255,199,147,106
26,01053,NaN,93,100,107,104,93,77,60,45
27,01055,NaN,103,100,98,93,85,75,65,54
28,01057,NaN,111,108,94,72,50,32,20,12
29,01059,NaN,46,19,8,3,1,0,0,0
30,01061,NaN,36,45,57,68,75,77,73,65
31,01063,NaN,11,13,16,18,18,17,15,12
32,01065,NaN,18,19,21,22,22,21,19,17
33,01067,NaN,30,37,45,50,51,48,43,35
34,01069,NaN,110,96,87,77,66,55,46,38
35,01071,NaN,227,199,167,129,93,63,42,27
36,01073,NaN,1431,1730,2031,2178,2131,1887,1535,1179
37,01075,NaN,116,105,83,57,35,21,12,7
38,01077,NaN,535,595,579,485,358,244,159,103
39,01079,NaN,501,579,477,311,185,106,59,33
40,01081,NaN,4506,3873,2278,1221,632,318,159,79
41,01083,NaN,560,624,629,556,443,321,222,151
42,01085,NaN,20,21,23,23,21,18,15,11
43,01087,NaN,114,120,107,82,56,35,22,13
44,01089,NaN,622,765,931,1072,1143,1124,1034,893
45,01091,NaN,13,15,18,21,23,24,24,23
46,01093,NaN,267,197,129,76,42,23,12,6
47,01095,NaN,350,380,386,346,274,197,133,88
48,01097,NaN,476,491,514,523,508,474,430,380
49,01099,NaN,12,15,19,25,30,34,37,37
50,01101,NaN,131,131,136,139,138,133,126,117
51,01103,NaN,766,498,315,188,108,60,33,18
52,01105,NaN,24,28,30,29,26,20,15,10
53,01107,NaN,116,123,116,95,70,48,31,20
54,01109,NaN,311,263,187,117,67,37,20,11
55,01111,NaN,9,12,17,24,32,41,49,56
56,01113,NaN,1569,1469,893,488,261,137,72,38
57,01115,NaN,707,590,453,316,207,130,80,48
58,01117,NaN,371,436,504,554,569,548,504,442
59,01119,NaN,17,25,35,46,52,51,46,37
60,01121,NaN,155,139,127,110,91,72,55,41
61,01123,NaN,104,118,128,128,116,97,75,56
62,01125,NaN,173,165,160,150,136,119,102,87
63,01127,NaN,288,273,244,198,148,103,69,45
64,01129,NaN,10,13,18,24,30,35,39,40
65,01131,NaN,31,34,35,33,28,21,15,10
66,01133,NaN,90,46,24,12,6,3,1,0
67,02013,NaN,0,0,0,0,0,0,0,0
68,02016,NaN,0,0,0,1,1,1,1,1
69,02020,NaN,1914,1520,1171,849,589,399,265,173
70,02050,NaN,126,61,31,16,8,4,2,1
71,02060,NaN,0,0,0,0,0,0,0,0
72,02068,NaN,6,7,8,8,7,6,5,4
73,02070,NaN,86,58,36,21,11,6,3,2
74,02090,NaN,474,433,389,331,270,210,159,118
75,02100,NaN,5,6,7,8,9,9,8,7
76,02105,NaN,0,0,0,0,0,0,0,0
77,02110,NaN,149,157,158,148,129,105,82,63
78,02122,NaN,521,410,306,212,141,91,57,35
79,02130,NaN,76,80,79,71,60,47,35,26
80,02150,NaN,93,75,59,44,31,21,14,9
81,02158,NaN,41,31,24,18,13,9,7,4
82,02164,NaN,25,9,3,1,0,0,0,0
83,02170,NaN,877,689,525,375,257,171,112,72
84,02180,NaN,167,152,120,83,53,33,20,12
85,02185,NaN,81,48,29,16,9,5,2,1
86,02188,NaN,115,70,41,23,12,6,3,1
87,02195,NaN,5,6,8,10,12,13,13,12
88,02198,NaN,19,24,29,33,35,33,29,24
89,02220,NaN,24,26,28,28,26,23,20,16
90,02230,NaN,10,10,10,8,6,4,3,2
91,02240,NaN,79,59,42,28,17,10,6,3
92,02261,NaN,0,0,0,0,0,0,0,0
93,02275,NaN,11,14,17,17,16,13,10,7
94,02282,NaN,5,0,0,0,0,0,0,0
95,02290,NaN,36,37,35,31,25,19,14,10
96,04001,NaN,662,603,467,310,186,105,59,33
97,04003,NaN,375,423,460,459,420,353,279,211
98,04005,NaN,675,748,750,658,513,363,244,160
99,04007,NaN,226,199,166,125,87,56,35,21
100,04009,NaN,211,208,192,160,123,88,60,40
101,04011,NaN,71,99,117,114,93,65,43,28
102,04012,NaN,40,39,37,33,27,20,14,9
103,04013,NaN,12186,13238,13938,13534,12093,10031,7877,5925
104,04015,NaN,527,507,478,417,336,253,181,125
105,04017,NaN,653,614,534,414,294,194,122,76
106,04019,NaN,3277,4025,4658,4805,4426,3650,2803,2030
107,04021,NaN,1358,1596,1819,1933,1905,1742,1498,1231
108,04023,NaN,99,101,104,101,92,80,66,53
109,04025,NaN,607,677,726,701,608,477,348,242
110,04027,NaN,258,259,265,261,245,221,193,164
111,05001,NaN,25,17,13,9,6,4,2,1
112,05003,NaN,15,14,13,12,10,9,8,7
113,05005,NaN,56,51,47,42,36,30,25,20
114,05007,NaN,480,573,660,720,738,706,644,559
115,05009,NaN,41,37,34,31,28,24,20,17
116,05011,NaN,6,5,5,4,3,3,2,2
117,05013,NaN,2,2,2,2,1,1,1,1
118,05015,NaN,12,11,10,10,9,8,8,7
119,05017,NaN,4,3,3,2,2,1,1,1
120,05019,NaN,28,26,24,21,18,15,12,9
121,05021,NaN,8,7,7,6,6,5,4,4
122,05023,NaN,40,36,33,30,25,21,17,13
123,05025,NaN,17,15,13,11,9,7,5,4
124,05027,NaN,13,12,12,11,10,9,8,7
125,05029,NaN,19,19,18,17,16,14,13,11
126,05031,NaN,85,68,57,47,38,30,23,18
127,05033,NaN,92,82,74,65,56,47,38,31
128,05035,NaN,38,33,29,25,21,18,15,12
129,05037,NaN,13,12,11,10,9,7,6,5
130,05039,NaN,1,1,1,1,1,1,1,0
131,05041,NaN,5,4,3,3,2,2,2,1
132,05043,NaN,11,10,10,9,8,7,6,5
133,05045,NaN,97,97,97,96,92,86,80,73
134,05047,NaN,5,5,5,5,5,5,4,4
135,05049,NaN,16,16,16,15,14,13,12,10
136,05051,NaN,44,41,39,37,35,32,29,26
137,05053,NaN,6,7,7,7,7,7,7,7
138,05055,NaN,34,27,22,17,14,11,8,6
139,05057,NaN,16,16,15,15,14,13,12,11
140,05059,NaN,39,31,25,20,16,12,9,7
141,05061,NaN,9,7,6,5,4,3,2,2
142,05063,NaN,60,53,47,41,35,28,23,18
143,05065,NaN,7,6,5,5,4,4,3,3
144,05067,NaN,31,20,13,8,5,3,2,1
145,05069,NaN,24,20,18,15,13,11,9,8
146,05071,NaN,34,30,27,24,20,17,14,11
147,05073,NaN,4,4,4,4,4,4,4,3
148,05075,NaN,30,25,21,17,13,10,8,6
149,05077,NaN,20,13,9,6,4,2,1,1
150,05079,NaN,7,4,3,2,1,0,0,0
151,05081,NaN,29,25,21,17,14,10,8,5
152,05083,NaN,17,16,15,14,13,11,10,9
