,County,642,647,654,661,668,675,682,689,696
0,01001,NaN,74,68,63,56,47,38,31,24
1,01003,NaN,160,144,132,120,107,92,79,66
2,01005,NaN,16,14,13,12,10,9,7,6
3,01007,NaN,28,24,21,18,15,11,9,6
4,01009,NaN,78,73,68,61,52,42,34,27
5,01011,NaN,0,0,0,0,0,0,0,0
6,01013,NaN,14,12,10,9,7,6,4,3
7,01015,NaN,46,28,19,12,8,5,3,2
8,01017,NaN,29,25,22,19,16,13,10,8
9,01019,NaN,26,26,27,26,24,21,18,15
10,01021,NaN,50,47,45,42,37,32,26,22
11,01023,NaN,18,19,21,21,20,17,14,11
12,01025,NaN,18,13,10,8,6,4,3,2
13,01027,NaN,21,15,11,8,5,3,2,1
14,01029,NaN,3,3,3,3,3,3,3,3
15,01031,NaN,22,19,18,17,16,14,12,11
16,01033,NaN,48,41,35,30,25,19,15,11
17,01035,NaN,6,5,5,5,4,3,3,2
18,01037,NaN,19,14,11,8,6,4,2,1
19,01039,NaN,35,28,24,20,16,12,9,7
20,01041,NaN,13,11,9,8,6,5,4,3
21,01043,NaN,77,58,45,35,26,19,14,10
22,01045,NaN,14,12,11,9,8,7,6,5
23,01047,NaN,79,75,68,56,43,30,20,13
24,01049,NaN,70,58,51,43,35,28,22,17
25,01051,NaN,187,170,151,125,97,72,51,36
26,01053,NaN,44,35,28,22,17,13,9,6
27,01055,NaN,42,33,27,22,17,13,10,8
28,01057,NaN,15,13,11,10,8,6,5,4
29,01059,NaN,22,18,15,12,10,7,6,4
30,01061,NaN,1,1,1,1,1,1,1,1
31,01063,NaN,9,8,6,5,4,3,2,1
32,01065,NaN,21,15,12,8,6,4,3,2
33,01067,NaN,14,12,11,10,8,7,5,4
34,01069,NaN,39,35,33,30,27,24,21,18
35,01071,NaN,64,49,38,29,21,15,11,7
36,01073,NaN,626,521,447,375,303,238,185,142
37,01075,NaN,53,38,26,17,10,5,3,1
38,01077,NaN,153,143,132,114,94,72,54,39
39,01079,NaN,51,53,54,52,47,40,33,27
40,01081,NaN,301,349,386,389,353,293,228,168
41,01083,NaN,120,110,102,91,78,65,52,42
42,01085,NaN,13,10,8,6,4,3,2,1
43,01087,NaN,25,23,21,17,14,10,7,5
44,01089,NaN,301,256,224,193,163,133,108,87
45,01091,NaN,34,25,19,14,9,6,4,2
46,01093,NaN,34,28,23,19,15,11,8,6
47,01095,NaN,63,39,26,17,11,7,4,3
48,01097,NaN,337,311,294,271,240,205,172,141
49,01099,NaN,18,15,14,12,10,8,6,5
50,01101,NaN,173,155,143,127,109,90,73,59
51,01103,NaN,185,141,110,83,60,42,29,20
52,01105,NaN,2,2,2,2,1,1,1,1
53,01107,NaN,19,17,15,14,12,10,8,6
54,01109,NaN,51,44,38,30,23,17,12,8
55,01111,NaN,46,40,34,28,22,16,11,8
56,01113,NaN,71,75,80,81,78,71,62,53
57,01115,NaN,94,82,73,63,53,43,35,28
58,01117,NaN,370,371,366,341,298,244,194,150
59,01119,NaN,17,17,17,15,13,11,8,6
60,01121,NaN,111,83,63,46,33,23,15,10
61,01123,NaN,29,25,22,19,16,13,10,8
