,County,222,227,234,241,248
0,01001,1348,69,69,66,62
1,01003,4422,314,299,282,265
2,01005,628,15,18,19,20
3,01007,535,43,55,62,64
4,01009,1034,92,105,112,114
5,01011,537,13,11,9,7
6,01013,837,26,22,18,16
7,01015,2377,190,184,176,169
8,01017,873,21,23,24,25
9,01019,346,33,49,60,67
10,01021,1094,108,104,97,90
11,01023,316,18,18,18,16
12,01025,923,39,34,29,25
13,01027,356,26,25,24,22
14,01029,202,38,49,58,63
15,01031,961,68,68,68,68
16,01033,1435,86,79,73,66
17,01035,436,19,15,12,9
18,01037,111,5,10,15,19
19,01039,816,23,28,33,36
20,01041,396,26,27,27,26
21,01043,1450,89,98,103,107
22,01045,1017,79,76,73,69
23,01047,1422,34,28,24,20
24,01049,2059,101,93,86,79
25,01051,2023,108,105,101,95
26,01053,1214,59,56,53,50
27,01055,2672,182,169,154,139
28,01057,284,32,37,41,43
29,01059,1539,81,57,42,31
30,01061,387,62,66,68,73
31,01063,278,13,13,13,12
32,01065,529,22,21,19,17
33,01067,328,31,31,30,29
34,01069,1838,178,168,158,150
35,01071,1275,79,79,77,75
36,01073,15872,1022,879,753,641
37,01075,273,17,19,20,21
38,01077,1411,106,109,110,110
39,01079,463,56,62,66,68
40,01081,3348,222,207,191,179
41,01083,1647,119,124,128,129
42,01085,600,15,11,8,6
43,01087,396,31,37,40,42
44,01089,6258,350,334,317,304
45,01091,625,26,23,20,18
46,01093,716,67,63,59,55
47,01095,3483,130,110,95,83
48,01097,12043,529,417,336,266
49,01099,443,12,16,18,20
50,01101,7750,290,212,160,120
51,01103,2811,182,171,162,151
52,01105,478,14,10,7,5
53,01107,533,47,46,43,41
54,01109,824,63,60,56,51
55,01111,478,39,39,38,37
56,01113,1548,62,60,57,53
57,01115,1651,145,158,166,171
58,01117,4095,289,291,286,277
59,01119,396,16,14,13,11
60,01121,1303,64,77,86,95
61,01123,930,29,32,34,36
62,01125,5130,379,342,308,273
63,01127,1823,126,123,117,109
64,01129,502,28,32,33,31
65,01131,479,16,11,8,6
66,01133,545,43,42,41,39
67,02013,2,0,0,0,0
68,02016,7,0,1,1,1
69,02020,3001,252,278,304,331
70,02050,59,38,72,129,221
71,02060,10,0,0,0,0
72,02068,1,1,2,4,7
73,02070,5,0,1,3,7
74,02090,640,66,75,85,96
75,02100,5,0,0,0,1
76,02105,0,0,0,1,3
77,02110,175,16,20,26,33
78,02122,410,20,28,37,48
79,02130,46,2,3,3,4
80,02150,14,0,0,1,3
81,02158,8,0,1,2,5
82,02164,0,0,1,2,5
83,02170,472,58,71,87,108
84,02180,41,7,10,15,21
85,02185,39,11,16,23,32
86,02188,66,5,7,9,12
87,02195,7,0,0,1,2
88,02198,25,11,23,43,77
89,02220,38,2,3,3,5
90,02230,0,0,0,0,0
91,02240,18,1,2,4,7
92,02261,73,7,12,18,25
93,02275,11,1,2,2,4
94,02282,18,2,2,3,3
95,02290,71,6,9,13,17
96,04001,3338,11,2,0,0
97,04003,1816,31,38,44,49
98,04005,3324,36,26,20,17
99,04007,1106,51,62,68,72
100,04009,714,61,71,77,80
101,04011,58,2,3,4,5
102,04012,498,49,79,95,97
103,04013,133728,1275,1040,877,738
104,04015,3615,109,110,110,108
105,04017,5598,29,11,6,4
106,04019,21221,585,514,454,394
107,04021,9550,338,350,349,341
108,04023,2728,4,5,6,6
109,04025,2311,78,98,112,125
110,04027,12230,82,54,39,29
111,05001,283,20,26,33,40
112,05003,388,16,21,25,29
113,05005,138,45,71,105,152
114,05007,5364,183,197,209,225
115,05009,365,62,75,89,104
116,05011,295,36,38,39,40
117,05013,24,2,4,7,11
118,05015,469,38,50,63,76
119,05017,962,16,12,9,7
120,05019,233,33,49,65,80
121,05021,182,18,27,36,46
122,05023,259,23,39,58,82
123,05025,136,12,18,22,27
124,05027,295,30,39,48,58
125,05029,206,27,42,58,76
126,05031,1869,143,158,179,203
127,05033,921,116,163,212,270
128,05035,1643,102,137,165,185
129,05037,279,27,34,41,49
130,05039,127,28,29,30,31
131,05041,243,17,20,21,22
132,05043,304,11,18,25,34
133,05045,1693,176,200,227,256
134,05047,166,18,31,46,62
135,05049,70,14,20,27,38
136,05051,1428,130,155,182,212
137,05053,192,24,37,52,68
138,05055,634,47,58,70,82
139,05057,330,41,54,67,81
140,05059,1717,35,41,47,54
141,05061,425,30,31,32,34
142,05063,765,94,109,127,148
143,05065,102,25,34,46,62
144,05067,183,28,41,58,79
145,05069,2104,183,187,188,189
146,05071,765,26,31,37,44
147,05073,68,6,12,16,22
148,05075,249,7,11,15,21
149,05077,1003,5,4,3,3
150,05079,1604,73,39,22,12
151,05081,281,34,45,56,68
152,05083,365,19,27,35,45
153,05085,726,81,117,156,201
154,05087,296,10,17,26,36
155,05089,45,8,16,25,40
156,05091,602,61,83,103,122
157,05093,1349,114,145,172,196
158,05095,94,8,12,17,23
159,05097,101,29,43,62,83
160,05099,162,8,10,11,13
161,05101,120,9,12,15,19
162,05103,158,20,28,37,49
163,05105,63,11,22,35,49
164,05107,405,26,28,29,29
165,05109,176,22,30,40,53
166,05111,489,98,128,161,191
167,05113,224,31,46,64,83
168,05115,1774,140,150,159,168
169,05117,115,2,4,8,13
170,05119,7072,517,564,608,649
171,05121,311,24,35,48,64
172,05123,1345,45,38,31,26
173,05125,1576,220,281,353,425
174,05127,86,7,14,25,38
175,05129,100,49,56,64,69
176,05131,2877,192,210,232,259
177,05133,1157,30,26,23,21
178,05135,149,23,33,44,58
179,05137,193,90,135,187,227
180,05139,691,76,86,94,103
181,05141,118,49,66,85,105
182,05143,6900,128,136,146,155
183,05145,528,127,190,270,377
