,County,796,801,808,815,822,829,836,843
0,01001,NaN,25,21,17,15,12,10,8
1,01003,NaN,92,78,67,57,49,42,36
2,01005,NaN,9,7,5,4,4,3,2
3,01007,NaN,6,5,4,3,3,2,2
4,01009,NaN,10,8,7,6,5,4,4
5,01011,NaN,1,1,1,0,0,0,0
6,01013,NaN,0,0,0,0,0,0,0
7,01015,NaN,2,2,1,1,1,0,0
8,01017,NaN,14,11,9,7,6,5,4
9,01019,NaN,0,0,0,0,0,0,0
10,01021,NaN,89,74,62,52,44,36,30
11,01023,NaN,0,0,0,0,0,0,0
12,01025,NaN,5,4,3,2,1,1,1
13,01027,NaN,0,0,0,0,0,0,0
14,01029,NaN,1,1,1,1,1,0,0
15,01031,NaN,3,3,2,2,2,1,1
16,01033,NaN,10,8,6,4,3,2,2
17,01035,NaN,7,6,5,4,3,2,2
18,01037,NaN,6,5,4,3,2,2,1
19,01039,NaN,10,8,6,5,4,3,3
20,01041,NaN,2,2,1,1,1,1,0
21,01043,NaN,11,9,7,5,4,3,3
22,01045,NaN,28,23,18,15,12,10,8
23,01047,NaN,18,14,11,9,7,6,5
24,01049,NaN,0,0,0,0,0,0,0
25,01051,NaN,26,21,18,15,12,10,8
26,01053,NaN,1,1,1,0,0,0,0
27,01055,NaN,1,0,0,0,0,0,0
28,01057,NaN,0,0,0,0,0,0,0
29,01059,NaN,5,3,3,2,1,1,1
30,01061,NaN,54,45,38,32,27,23,19
31,01063,NaN,4,3,2,2,1,1,1
32,01065,NaN,14,11,8,6,5,4,3
33,01067,NaN,2,1,1,1,1,1,0
34,01069,NaN,18,15,12,10,8,7,6
35,01071,NaN,9,7,6,4,3,3,2
36,01073,NaN,277,175,114,74,49,32,21
37,01075,NaN,0,0,0,0,0,0,0
38,01077,NaN,27,22,18,15,12,10,8
39,01079,NaN,13,12,10,9,8,7,6
40,01081,NaN,19,16,14,12,10,9,7
41,01083,NaN,8,7,6,5,5,4,3
42,01085,NaN,2,2,1,1,1,0,0
43,01087,NaN,15,12,10,8,7,5,4
44,01089,NaN,43,36,31,26,21,18,15
45,01091,NaN,19,14,11,8,6,5,4
46,01093,NaN,0,0,0,0,0,0,0
47,01095,NaN,1,1,0,0,0,0,0
48,01097,NaN,66,52,42,35,28,23,19
49,01099,NaN,1,0,0,0,0,0,0
50,01101,NaN,59,46,36,29,23,18,15
51,01103,NaN,1,1,0,0,0,0,0
52,01105,NaN,2,1,1,1,1,0,0
53,01107,NaN,0,0,0,0,0,0,0
54,01109,NaN,1,1,1,0,0,0,0
55,01111,NaN,10,8,7,6,5,4,4
56,01113,NaN,7,6,5,5,4,4,4
57,01115,NaN,38,31,26,21,18,15,13
58,01117,NaN,194,128,87,59,40,27,18
59,01119,NaN,7,5,4,4,3,2,2
60,01121,NaN,11,8,6,5,4,3,2
61,01123,NaN,6,5,4,3,2,2,1
62,01125,NaN,118,95,77,63,51,41,34
63,01127,NaN,10,8,6,5,4,3,2
64,01129,NaN,2,2,1,1,1,1,1
65,01131,NaN,1,1,0,0,0,0,0
66,01133,NaN,0,0,0,0,0,0,0
67,02013,NaN,0,0,0,0,0,0,0
68,02016,NaN,2,2,2,2,1,1,1
69,02020,NaN,448,404,366,333,300,271,243
70,02050,NaN,1,1,0,0,0,0,0
71,02060,NaN,0,0,0,0,0,0,0
72,02068,NaN,2,2,2,2,1,1,1
73,02070,NaN,48,38,30,24,18,14,11
74,02090,NaN,92,82,74,66,60,53,47
75,02100,NaN,1,1,1,1,1,1,0
76,02105,NaN,0,0,0,0,0,0,0
77,02110,NaN,64,58,54,49,44,40,36
78,02122,NaN,85,74,65,57,50,44,39
79,02130,NaN,35,31,27,24,21,18,16
80,02150,NaN,10,8,7,5,4,3,3
81,02158,NaN,0,0,0,0,0,0,0
82,02164,NaN,4,3,2,1,1,0,0
83,02170,NaN,103,89,78,68,59,51,44
84,02180,NaN,102,61,37,22,13,8,5
85,02185,NaN,20,15,11,8,6,5,3
86,02188,NaN,44,27,17,10,6,4,2
87,02195,NaN,1,1,1,1,1,1,1
88,02198,NaN,14,13,12,11,10,10,9
89,02220,NaN,28,25,22,19,17,15,13
90,02230,NaN,0,0,0,0,0,0,0
91,02240,NaN,0,0,0,0,0,0,0
92,02261,NaN,0,0,0,0,0,0,0
93,02275,NaN,16,15,14,12,11,10,9
94,02282,NaN,0,0,0,0,0,0,0
95,02290,NaN,0,0,0,0,0,0,0
96,04001,NaN,43,38,34,30,27,24,21
97,04003,NaN,57,55,54,52,51,50,49
98,04005,NaN,14,13,12,11,10,9,8
99,04007,NaN,46,38,33,28,24,20,17
100,04009,NaN,0,0,0,0,0,0,0
101,04011,NaN,1,1,1,1,1,1,1
102,04012,NaN,0,0,0,0,0,0,0
103,04013,NaN,2964,2795,2654,2526,2397,2271,2154
104,04015,NaN,57,51,47,44,40,37,35
105,04017,NaN,61,53,46,40,35,30,27
106,04019,NaN,541,520,507,494,480,468,455
107,04021,NaN,197,188,182,175,169,163,157
108,04023,NaN,8,7,6,5,5,4,3
109,04025,NaN,49,47,45,44,42,42,41
110,04027,NaN,104,91,81,72,64,57,51
111,05001,NaN,8,6,5,4,3,2,2
112,05003,NaN,18,17,16,15,14,13,12
113,05005,NaN,59,56,54,52,50,49,46
114,05007,NaN,246,249,253,257,261,263,267
115,05009,NaN,33,32,31,30,29,27,26
116,05011,NaN,0,0,0,0,0,0,0
117,05013,NaN,1,1,1,0,0,0,0
118,05015,NaN,7,7,7,7,6,6,6
119,05017,NaN,14,13,12,11,10,9,8
120,05019,NaN,23,22,20,19,17,16,15
121,05021,NaN,13,12,12,11,11,10,9
122,05023,NaN,13,12,11,11,10,10,9
123,05025,NaN,4,3,3,3,3,3,3
124,05027,NaN,41,38,35,32,30,27,25
125,05029,NaN,18,17,16,16,15,14,14
126,05031,NaN,366,315,274,238,204,175,149
127,05033,NaN,52,49,48,46,44,42,41
128,05035,NaN,242,198,163,134,109,88,71
129,05037,NaN,12,11,10,9,9,8,8
130,05039,NaN,5,4,4,3,3,3,2
131,05041,NaN,8,7,6,5,5,4,4
132,05043,NaN,22,20,19,17,16,15,13
133,05045,NaN,66,63,60,57,55,52,50
134,05047,NaN,11,11,11,11,11,11,11
135,05049,NaN,16,16,16,16,16,16,16
136,05051,NaN,169,157,147,138,129,120,111
137,05053,NaN,38,38,38,37,36,35,34
138,05055,NaN,35,31,27,23,20,18,15
139,05057,NaN,23,22,21,21,20,19,18
140,05059,NaN,25,23,21,19,18,16,15
141,05061,NaN,8,6,5,5,4,3,3
142,05063,NaN,17,16,14,13,13,12,11
143,05065,NaN,8,7,7,7,6,6,5
144,05067,NaN,33,28,23,20,17,14,12
145,05069,NaN,25,22,20,18,17,15,14
146,05071,NaN,60,56,53,50,47,43,40
147,05073,NaN,6,6,6,6,7,7,7
148,05075,NaN,53,47,42,38,33,29,26
149,05077,NaN,0,0,0,0,0,0,0
150,05079,NaN,11,9,8,6,5,5,4
151,05081,NaN,13,12,11,10,10,9,9
152,05083,NaN,21,21,20,20,20,19,19
153,05085,NaN,27,26,26,26,25,25,24
154,05087,NaN,36,36,35,34,33,32,31
155,05089,NaN,22,21,19,18,17,17,16
156,05091,NaN,70,70,70,69,69,68,67
157,05093,NaN,197,164,138,116,96,79,65
158,05095,NaN,8,7,6,6,5,4,4
159,05097,NaN,19,19,20,20,20,21,21
160,05099,NaN,9,9,8,7,7,6,6
161,05101,NaN,4,4,4,4,4,4,4
162,05103,NaN,14,13,13,12,12,12,11
163,05105,NaN,4,4,4,4,4,4,4
164,05107,NaN,8,7,7,6,6,5,5
165,05109,NaN,19,18,18,17,17,16,16
166,05111,NaN,60,52,46,40,35,30,26
167,05113,NaN,28,27,26,25,24,24,23
168,05115,NaN,20,18,17,16,14,13,12
169,05117,NaN,3,3,3,3,3,3,3
170,05119,NaN,269,242,220,200,182,166,150
171,05121,NaN,65,58,52,47,42,37,33
172,05123,NaN,38,35,32,30,27,25,23
173,05125,NaN,62,62,62,62,62,62,61
174,05127,NaN,5,5,4,4,4,4,4
175,05129,NaN,4,4,4,4,4,3,3
176,05131,NaN,83,76,70,64,59,55,50
177,05133,NaN,24,22,19,17,15,14,12
178,05135,NaN,29,27,25,23,22,21,19
179,05137,NaN,1,1,1,1,1,1,1
180,05139,NaN,45,42,40,38,36,34,32
181,05141,NaN,10,10,10,10,10,10,10
182,05143,NaN,591,567,549,528,504,480,455
183,05145,NaN,97,91,86,81,76,71,67
184,05147,NaN,0,0,0,0,0,0,0
185,05149,NaN,28,24,21,19,16,14,13
186,06001,NaN,378,354,333,311,292,272,254
187,06003,NaN,2,2,2,2,2,2,2
188,06005,NaN,8,7,7,7,6,6,6
189,06007,NaN,103,101,100,99,99,99,97
190,06009,NaN,8,8,8,8,8,9,9
191,06011,NaN,0,0,0,0,0,0,0
192,06013,NaN,834,843,861,880,901,915,928
193,06015,NaN,14,14,13,13,13,12,12
194,06017,NaN,61,62,64,66,68,71,73
195,06019,NaN,1091,1031,982,934,891,848,804
196,06021,NaN,13,13,12,12,11,11,10
197,06023,NaN,70,71,74,77,79,82,85
198,06025,NaN,312,267,232,202,176,153,132
199,06027,NaN,0,0,0,0,0,0,0
200,06029,NaN,366,287,226,178,141,113,89
201,06031,NaN,19,17,14,12,10,9,7
202,06033,NaN,4,5,5,5,5,5,5
203,06035,NaN,30,26,22,20,17,15,13
204,06037,NaN,9778,8976,8342,7733,7154,6664,6212
205,06039,NaN,55,51,47,44,40,38,35
206,06041,NaN,142,144,147,150,154,157,160
207,06043,NaN,4,4,4,5,5,5,5
208,06045,NaN,45,45,45,45,46,46,46
209,06047,NaN,157,144,133,122,114,105,97
210,06049,NaN,2,2,2,2,2,2,3
211,06051,NaN,6,6,6,5,5,5,5
212,06053,NaN,316,312,311,311,308,305,303
213,06055,NaN,11,11,11,11,11,11,11
214,06057,NaN,0,0,0,0,0,0,0
215,06059,NaN,1942,1982,2047,2116,2189,2246,2306
216,06061,NaN,190,191,194,197,202,204,207
217,06063,NaN,30,30,30,30,30,30,29
218,06065,NaN,1159,1100,1051,1007,965,927,886
219,06067,NaN,713,682,658,634,616,592,568
220,06069,NaN,39,38,37,36,36,35,34
221,06071,NaN,865,775,701,631,572,520,471
222,06073,NaN,3698,3470,3277,3102,2929,2762,2594
223,06075,NaN,595,679,785,902,1038,1188,1353
224,06077,NaN,352,339,328,319,309,300,291
225,06079,NaN,221,215,212,209,206,200,196
