,County,817,822,829,836,843,850,857,864
0,01001,NaN,1,1,1,1,1,1,1
1,01003,NaN,44,45,46,48,50,51,53
2,01005,NaN,20,19,18,18,17,16,15
3,01007,NaN,5,5,5,5,5,5,5
4,01009,NaN,28,28,29,30,30,31,31
5,01011,NaN,0,0,0,0,0,0,0
6,01013,NaN,3,3,3,3,2,2,2
7,01015,NaN,7,6,6,5,5,5,4
8,01017,NaN,6,6,6,6,5,5,5
9,01019,NaN,3,4,4,4,5,5,5
10,01021,NaN,23,23,23,24,24,24,24
11,01023,NaN,0,0,0,0,0,0,0
12,01025,NaN,0,0,0,0,0,0,0
13,01027,NaN,2,1,1,1,1,1,1
14,01029,NaN,0,0,0,0,0,0,0
15,01031,NaN,31,31,31,31,31,30,30
16,01033,NaN,6,5,5,4,4,3,3
17,01035,NaN,1,1,1,1,1,1,1
18,01037,NaN,3,3,3,3,3,3,2
19,01039,NaN,5,5,5,5,5,5,5
20,01041,NaN,2,2,1,1,1,1,1
21,01043,NaN,26,24,23,22,21,20,19
22,01045,NaN,51,47,44,42,40,37,35
23,01047,NaN,7,7,6,6,6,6,6
24,01049,NaN,7,6,6,6,6,6,6
25,01051,NaN,19,20,19,19,19,19,18
26,01053,NaN,5,5,5,5,4,4,4
27,01055,NaN,0,0,0,0,0,0,0
28,01057,NaN,6,5,5,5,4,4,4
29,01059,NaN,4,3,3,3,2,2,2
30,01061,NaN,33,33,33,33,33,33,32
31,01063,NaN,2,2,2,2,1,1,1
32,01065,NaN,5,4,4,3,3,3,2
33,01067,NaN,14,13,13,13,13,13,13
34,01069,NaN,79,78,78,77,77,76,75
35,01071,NaN,6,5,5,5,4,4,4
36,01073,NaN,135,132,130,130,131,130,129
37,01075,NaN,2,2,2,2,2,2,2
38,01077,NaN,19,18,18,18,18,18,17
39,01079,NaN,7,7,8,8,9,9,10
40,01081,NaN,26,26,27,28,29,31,32
41,01083,NaN,19,20,20,21,22,23,24
42,01085,NaN,0,0,0,0,0,0,0
43,01087,NaN,0,0,0,0,0,0,0
44,01089,NaN,175,196,224,253,287,324,364
45,01091,NaN,0,0,0,0,0,0,0
46,01093,NaN,1,1,1,1,1,1,1
47,01095,NaN,7,6,6,5,5,4,4
48,01097,NaN,6,5,5,5,5,5,5
49,01099,NaN,0,0,0,0,0,0,0
50,01101,NaN,38,34,32,30,28,26,25
51,01103,NaN,30,27,24,23,21,19,17
52,01105,NaN,0,0,0,0,0,0,0
53,01107,NaN,5,5,5,5,5,5,5
54,01109,NaN,6,5,5,5,5,5,5
55,01111,NaN,2,2,2,2,2,2,2
56,01113,NaN,8,9,10,11,12,13,15
57,01115,NaN,15,15,15,15,15,15,15
58,01117,NaN,99,106,113,122,132,140,149
59,01119,NaN,0,0,0,0,0,0,0
60,01121,NaN,9,8,8,7,6,6,5
61,01123,NaN,15,14,13,13,12,12,11
62,01125,NaN,66,63,61,58,57,55,53
63,01127,NaN,0,0,0,0,0,0,0
64,01129,NaN,0,0,0,0,0,0,0
65,01131,NaN,0,0,0,0,0,0,0
66,01133,NaN,0,0,0,0,0,0,0
67,02013,NaN,2,2,2,2,2,2,1
68,02016,NaN,1,1,1,1,1,1,1
69,02020,NaN,423,389,357,327,303,277,251
