,State,403,409,416,423,430
0,Washington,4956,117,107,97,87
1,Illinois,22735,294,248,208,174
2,California,52158,1661,1408,1180,980
3,Arizona,15980,565,488,416,350
4,Massachusetts,16118,709,685,656,623
5,Wisconsin,7014,36,26,19,13
6,Texas,43697,1165,982,810,653
7,Nebraska,2082,4,3,1,1
8,Utah,1935,15,11,8,6
9,Oregon,2208,75,69,64,59
10,Florida,30852,1089,1006,919,833
11,New York,47615,598,501,413,336
12,Rhode Island,2502,24,18,14,10
13,Georgia,17295,673,623,571,518
14,New Hampshire,1170,41,36,31,26
15,North Carolina,11212,434,380,328,278
16,New Jersey,23252,207,168,134,105
17,Colorado,5951,55,42,31,23
18,Maryland,7869,157,138,121,105
19,Nevada,4957,101,86,72,60
20,Tennessee,11411,113,83,59,41
21,Hawaii,438,12,12,12,12
22,Indiana,12573,79,54,37,24
23,Kentucky,4637,139,121,106,91
24,Minnesota,6551,9,6,4,3
25,Oklahoma,4428,49,38,29,23
26,Pennsylvania,23967,769,677,591,512
27,South Carolina,8546,422,392,356,317
28,District of Columbia,1017,13,11,9,8
29,Kansas,4692,282,278,274,270
30,Missouri,8280,136,113,93,76
31,Vermont,204,11,11,11,10
32,Virginia,8552,358,325,289,254
33,Connecticut,7622,82,66,51,40
34,Iowa,5471,53,42,33,25
35,Louisiana,9608,271,244,217,191
36,Ohio,17297,312,246,190,145
37,Michigan,16508,169,135,107,83
38,South Dakota,1888,16,13,10,8
39,Arkansas,5243,243,222,201,181
40,Delaware,1422,25,20,16,13
41,Mississippi,6681,84,69,56,46
42,New Mexico,3716,68,55,45,36
43,North Dakota,1475,4,3,2,1
44,Wyoming,671,22,21,19,17
45,Alaska,290,4,3,3,2
46,Maine,703,27,23,20,18
47,Alabama,9929,214,177,145,116
48,Idaho,1860,14,11,9,7
49,Montana,1357,2,1,1,0
50,Puerto Rico,2036,69,64,59,54
51,Virgin Islands,25,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2300,132,119,106,94
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
