,State,312,318,325,332,339
0,Washington,2703,196,223,250,276
1,Illinois,12882,1032,1253,1456,1612
2,California,19151,57,41,29,20
3,Arizona,6634,294,343,399,460
4,Massachusetts,10722,500,632,788,963
5,Wisconsin,3487,326,296,256,213
6,Texas,21843,904,956,1002,1039
7,Nebraska,989,114,116,112,103
8,Utah,868,59,58,55,50
9,Oregon,905,66,72,77,82
10,Florida,18500,796,880,968,1058
11,New York,34561,528,618,712,806
12,Rhode Island,1346,148,173,191,198
13,Georgia,9442,347,360,369,374
14,New Hampshire,526,39,52,70,93
15,North Carolina,5240,306,316,323,325
16,New Jersey,16978,318,412,522,642
17,Colorado,3003,403,500,593,663
18,Maryland,4625,158,184,211,237
19,Nevada,2136,182,212,242,269
20,Tennessee,4554,281,281,275,264
21,Hawaii,244,11,11,11,11
22,Indiana,5685,626,757,877,965
23,Kentucky,1896,202,216,223,224
24,Minnesota,3637,687,765,770,700
25,Oklahoma,1736,89,85,79,73
26,Pennsylvania,10297,587,689,793,893
27,South Carolina,4353,159,155,149,142
28,District of Columbia,680,15,18,22,26
29,Kansas,1529,161,186,211,234
30,Missouri,3850,411,476,542,604
31,Vermont,67,2,2,3,4
32,Virginia,4058,67,63,59,55
33,Connecticut,4961,192,234,275,313
34,Iowa,2399,362,362,336,290
35,Louisiana,6407,144,146,146,145
36,Ohio,6399,990,1287,1613,1923
37,Michigan,9467,1135,1471,1790,2013
38,South Dakota,943,67,57,47,36
39,Arkansas,2470,204,210,214,217
40,Delaware,770,15,15,15,15
41,Mississippi,3806,160,158,154,147
42,New Mexico,1540,240,303,366,420
43,North Dakota,926,89,73,57,42
44,Wyoming,215,43,46,45,41
45,Alaska,121,23,27,31,35
46,Maine,191,25,35,47,62
47,Alabama,3577,186,195,203,209
48,Idaho,920,85,83,78,71
49,Montana,671,103,100,92,81
50,Puerto Rico,1094,79,82,84,85
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,112,NaN,NaN,NaN,NaN
53,West Virginia,729,148,203,276,366
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
