,State,348,353,360,367,374
0,Washington,3482,197,208,218,228
1,Illinois,18412,988,934,874,811
2,California,26880,2448,2669,2758,2753
3,Arizona,9064,671,755,844,918
4,Massachusetts,12671,516,556,591,618
5,Wisconsin,5269,253,227,203,180
6,Texas,28551,1658,1722,1762,1763
7,Nebraska,1682,119,111,103,94
8,Utah,1305,109,109,106,101
9,Oregon,1506,91,86,81,77
10,Florida,22090,794,821,849,864
11,New York,38599,1007,1103,1172,1219
12,Rhode Island,1855,103,110,116,121
13,Georgia,10971,361,406,456,506
14,New Hampshire,781,77,86,94,101
15,North Carolina,6941,385,399,420,432
16,New Jersey,19225,546,565,578,579
17,Colorado,4944,367,353,335,310
18,Maryland,6027,296,292,294,287
19,Nevada,3206,221,224,223,219
20,Tennessee,7168,548,553,555,545
21,Hawaii,289,19,20,22,24
22,Indiana,8514,584,564,538,499
23,Kentucky,2749,176,174,170,163
24,Minnesota,5502,317,287,260,232
25,Oklahoma,2552,192,195,196,197
26,Pennsylvania,16335,1459,1478,1471,1407
27,South Carolina,5484,274,294,314,335
28,District of Columbia,797,NaN,NaN,NaN,NaN
29,Kansas,2890,345,365,380,390
30,Missouri,5736,357,355,350,341
31,Vermont,144,31,35,38,43
32,Virginia,5132,302,338,375,415
33,Connecticut,6168,294,304,312,318
34,Iowa,3992,235,216,198,177
35,Louisiana,7585,250,250,248,240
36,Ohio,9143,603,612,613,601
37,Michigan,13391,702,657,601,542
38,South Dakota,1513,65,54,45,39
39,Arkansas,3800,298,303,302,291
40,Delaware,937,47,49,51,52
41,Mississippi,4884,278,288,296,300
42,New Mexico,2574,209,204,196,184
43,North Dakota,1312,51,42,36,31
44,Wyoming,438,57,54,51,47
45,Alaska,218,21,21,21,22
46,Maine,361,59,68,77,87
47,Alabama,4878,303,315,324,327
48,Idaho,1459,113,109,103,96
49,Montana,975,62,60,60,59
50,Puerto Rico,1555,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,122,NaN,NaN,NaN,NaN
53,West Virginia,1396,152,153,152,147
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
