,State,319,325,332,339,346
0,Washington,2925,180,192,216,228
1,Illinois,14116,1250,1236,1161,1053
2,California,19928,949,1068,1140,1226
3,Arizona,6950,369,400,435,487
4,Massachusetts,11004,362,431,423,431
5,Wisconsin,3952,450,534,506,464
6,Texas,23137,500,600,682,776
7,Nebraska,1205,205,214,211,207
8,Utah,939,69,82,81,82
9,Oregon,1033,110,133,160,198
10,Florida,19177,708,797,910,1056
11,New York,34958,450,544,608,671
12,Rhode Island,1413,65,71,73,74
13,Georgia,9806,429,518,565,615
14,New Hampshire,564,42,44,45,48
15,North Carolina,5543,343,383,429,482
16,New Jersey,17321,388,455,469,468
17,Colorado,3356,373,450,476,480
18,Maryland,4846,246,283,300,325
19,Nevada,2315,176,198,205,214
20,Tennessee,4943,414,437,461,480
21,Hawaii,262,8,6,6,6
22,Indiana,6242,543,572,539,511
23,Kentucky,2072,185,219,230,258
24,Minnesota,4043,399,373,344,298
25,Oklahoma,1896,185,191,196,204
26,Pennsylvania,11255,900,1014,1074,1141
27,South Carolina,4566,207,213,234,277
28,District of Columbia,697,17,22,26,30
29,Kansas,1786,220,290,301,305
30,Missouri,4284,424,461,464,459
31,Vermont,79,9,12,13,15
32,Virginia,4200,180,210,216,225
33,Connecticut,5146,202,223,240,252
34,Iowa,2717,259,236,206,173
35,Louisiana,6584,190,199,220,242
36,Ohio,6959,613,698,752,781
37,Michigan,10321,788,829,767,696
38,South Dakota,1110,156,122,102,85
39,Arkansas,2660,218,242,254,281
40,Delaware,793,26,25,30,37
41,Mississippi,3961,181,221,228,248
42,New Mexico,1749,200,212,198,177
43,North Dakota,1019,95,85,70,59
44,Wyoming,266,52,53,48,42
45,Alaska,143,16,19,18,18
46,Maine,227,41,47,49,52
47,Alabama,3889,378,433,469,498
48,Idaho,1035,124,143,145,149
49,Montana,736,53,54,47,39
50,Puerto Rico,1192,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,113,NaN,NaN,NaN,NaN
53,West Virginia,838,112,130,134,139
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
