,County,396,402,409,416,423,430,437
0,01001,6117,91,86,80,67,57,49
1,01003,19433,364,369,358,296,247,206
2,01005,2070,36,34,32,27,23,20
3,01007,2416,34,32,30,24,19,16
4,01009,6042,95,90,82,65,53,44
5,01011,1151,15,14,12,10,8,6
6,01013,1940,27,27,26,22,19,16
7,01015,12940,234,222,203,164,135,112
8,01017,3367,55,53,48,38,31,25
9,01019,1753,21,21,19,16,14,12
10,01021,3785,59,59,56,46,39,33
11,01023,546,6,6,6,6,5,5
12,01025,3419,60,52,44,34,27,22
13,01027,1419,17,15,14,11,9,8
14,01029,1354,19,19,18,15,13,11
15,01031,5208,82,76,70,58,50,43
16,01033,5968,84,82,78,66,57,49
17,01035,1064,15,14,13,11,9,8
18,01037,859,22,22,21,17,14,12
19,01039,3901,72,67,63,53,46,41
20,01041,1426,25,24,22,19,16,13
21,01043,8829,111,109,102,84,70,60
22,01045,4596,74,72,69,60,53,47
23,01047,3331,31,30,29,25,22,20
24,01049,8405,93,83,73,58,46,38
25,01051,9250,145,143,137,116,99,86
26,01053,3741,65,61,56,46,39,33
27,01055,13056,148,145,143,124,106,89
28,01057,1983,32,30,28,22,19,16
29,01059,3957,43,43,42,34,28,24
30,01061,2373,37,34,31,26,22,19
31,01063,864,11,11,11,10,8,7
32,01065,2060,31,27,23,18,15,12
33,01067,1806,30,26,24,19,16,14
34,01069,10002,153,148,141,121,105,92
35,01071,6438,71,67,62,50,41,34
36,01073,70177,943,879,793,640,533,457
37,01075,1294,13,12,11,9,7,6
38,01077,8523,117,112,107,92,80,71
39,01079,2795,41,42,41,35,31,28
40,01081,14798,255,246,233,198,171,150
41,01083,9264,126,117,108,91,78,67
42,01085,1298,18,17,16,14,12,11
43,01087,1393,30,29,27,22,19,16
44,01089,31957,536,501,458,385,333,294
45,01091,2381,34,34,32,25,20,16
46,01093,2736,31,29,28,23,20,18
47,01095,11174,128,127,122,103,88,76
48,01097,35345,563,549,526,454,396,349
49,01099,1652,18,17,17,14,13,12
50,01101,22294,360,343,320,273,239,213
51,01103,13483,151,136,122,101,85,73
52,01105,1045,9,9,8,7,6,5
53,01107,2220,30,28,26,21,17,14
54,01109,2912,42,40,37,31,26,22
55,01111,1604,26,28,29,26,23,20
56,01113,3994,88,87,82,69,58,50
57,01115,8718,151,147,139,116,97,82
58,01117,21604,327,318,305,261,229,203
59,01119,978,10,10,10,9,7,6
