,County,263,269,276,283,290,297,304
0,01001,1905,24,21,18,15,14,12
1,01003,6203,218,201,183,168,155,139
2,01005,942,14,12,10,10,8,7
3,01007,736,13,12,10,9,8,8
4,01009,1713,30,26,22,19,17,15
5,01011,624,4,4,3,2,2,1
6,01013,958,5,5,4,4,3,3
7,01015,3841,122,106,93,82,70,61
8,01017,1242,19,17,16,14,13,12
9,01019,670,17,15,13,12,10,9
10,01021,1722,36,31,28,24,22,19
11,01023,376,5,5,4,3,3,3
12,01025,1219,10,9,8,7,6,5
13,01027,646,11,9,8,7,6,5
14,01029,468,11,10,9,8,6,5
15,01031,1532,51,47,42,37,33,31
16,01033,1813,30,26,23,20,18,15
17,01035,547,4,3,3,2,2,1
18,01037,187,5,5,4,4,3,3
19,01039,1561,37,32,28,25,21,18
20,01041,566,8,7,6,5,5,4
21,01043,2047,41,36,31,27,24,21
22,01045,1548,33,30,26,24,21,19
23,01047,1830,14,12,10,8,7,6
24,01049,2838,41,36,31,27,23,20
25,01051,2952,44,38,33,29,24,21
26,01053,1684,23,20,17,16,13,12
27,01055,3791,83,75,65,58,52,47
28,01057,511,12,10,9,7,6,6
29,01059,1891,18,15,13,12,10,9
30,01061,792,31,28,25,22,19,17
31,01063,326,2,2,2,2,1,1
32,01065,699,9,7,6,6,5,4
33,01067,597,14,12,11,9,8,7
34,01069,3494,102,93,84,75,69,62
35,01071,1818,35,31,26,24,21,18
36,01073,21429,416,372,331,294,264,234
37,01075,420,7,7,5,5,4,4
38,01077,1918,41,35,31,27,24,21
39,01079,716,20,17,16,14,12,10
40,01081,6292,153,137,122,108,95,84
41,01083,2502,44,37,32,27,23,20
42,01085,681,3,2,2,1,1,1
43,01087,514,7,6,5,4,4,3
44,01089,8557,227,204,184,166,149,133
45,01091,882,8,7,5,5,4,3
46,01093,1019,18,15,13,11,10,8
47,01095,4147,58,53,47,42,37,33
48,01097,13954,200,178,159,140,125,111
49,01099,608,5,4,4,3,2,2
50,01101,9244,93,81,71,63,54,48
51,01103,3665,51,44,38,34,30,26
52,01105,571,1,1,1,0,0,0
53,01107,721,13,12,10,9,8,7
54,01109,1267,19,17,14,12,10,9
55,01111,739,19,18,16,15,14,13
56,01113,1854,21,18,16,14,12,11
57,01115,2582,58,52,46,40,35,31
58,01117,6673,218,197,180,165,147,134
59,01119,457,3,3,2,2,2,1
60,01121,2401,59,52,46,41,36,32
61,01123,1220,20,18,17,15,13,12
62,01125,9503,170,149,132,115,101,90
63,01127,2533,28,24,20,17,16,13
64,01129,605,9,8,7,6,6,5
65,01131,553,3,2,2,1,1,1
66,01133,826,18,16,14,12,10,9
67,02013,15,1,1,1,1,0,0
68,02016,96,0,0,0,0,0,0
69,02020,5637,402,374,347,321,298,274
70,02050,186,8,8,7,6,5,5
71,02060,0,0,0,0,0,0,0
72,02068,17,2,1,1,1,1,0
73,02070,34,2,2,2,1,1,1
74,02090,1605,83,76,69,62,57,52
75,02100,9,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,412,16,15,14,13,13,12
78,02122,701,15,13,13,12,12,11
79,02130,74,1,1,1,1,1,1
80,02150,85,3,3,3,2,2,2
81,02158,19,,,,,,NaN
82,02164,96,0,0,0,0,0,0
83,02170,762,65,61,56,52,47,44
84,02180,106,4,3,3,2,2,1
85,02185,170,7,6,6,5,4,3
86,02188,182,4,3,3,3,2,2
87,02195,13,0,0,0,0,0,0
88,02198,32,0,0,0,0,0,0
89,02220,70,2,2,1,1,1,1
90,02230,0,0,0,0,0,0,0
91,02240,48,1,1,0,0,0,0
92,02261,137,1,0,0,0,0,0
93,02275,19,0,0,0,0,0,0
94,02282,31,0,0,0,0,0,0
95,02290,96,0,0,0,0,0,0
96,04001,3706,22,19,17,14,12,11
97,04003,1965,26,25,24,22,19,17
98,04005,4482,70,64,58,53,48,44
99,04007,1525,18,16,13,11,10,8
100,04009,940,16,13,12,10,9,8
101,04011,62,1,1,1,1,1,1
