,State,194,199,206,213,220
0,Washington,1600,74,79,82,86
1,Illinois,7723,100,81,66,54
2,California,9441,792,802,811,827
3,Arizona,3779,833,1005,1225,1500
4,Massachusetts,8648,83,67,54,45
5,Wisconsin,949,42,42,44,45
6,Texas,7718,1832,2374,3107,4097
7,Nebraska,328,19,21,24,27
8,Utah,314,51,62,76,97
9,Oregon,328,40,50,62,79
10,Florida,7157,1420,1707,2104,2573
11,New York,32697,87,71,58,49
12,Rhode Island,1010,7,5,4,3
13,Georgia,3842,297,303,319,336
14,New Hampshire,417,8,8,7,7
15,North Carolina,2043,193,208,226,248
16,New Jersey,15846,99,80,65,54
17,Colorado,1844,32,29,27,25
18,Maryland,3523,58,49,42,36
19,Nevada,847,104,126,156,196
20,Tennessee,1092,173,205,248,300
21,Hawaii,26,2,3,5,9
22,Indiana,2980,61,54,48,43
23,Kentucky,744,52,56,61,67
24,Minnesota,1656,28,23,19,16
25,Oklahoma,551,63,82,108,150
26,Pennsylvania,7224,95,80,70,61
27,South Carolina,1793,394,495,626,808
28,District of Columbia,586,3,3,2,2
29,Kansas,367,29,33,40,48
30,Missouri,1279,66,68,71,74
31,Vermont,57,0,0,0,0
32,Virginia,2218,87,82,78,74
33,Connecticut,4437,12,9,7,5
34,Iowa,884,36,35,34,34
35,Louisiana,4024,219,233,253,275
36,Ohio,3539,174,167,164,160
37,Michigan,6467,39,34,30,26
38,South Dakota,135,15,19,25,35
39,Arkansas,475,67,78,93,113
40,Delaware,585,11,10,9,9
41,Mississippi,1711,186,202,223,246
42,New Mexico,655,39,41,42,44
43,North Dakota,105,6,7,9,11
44,Wyoming,27,2,2,3,4
45,Alaska,25,4,7,11,19
46,Maine,124,4,4,4,5
47,Alabama,1633,240,274,320,373
48,Idaho,200,62,102,183,344
49,Montana,64,20,34,59,113
50,Puerto Rico,230,NaN,NaN,NaN,NaN
51,Virgin Islands,8,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,117,8,10,13,16
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
