,State,333,360,353,339,346
0,Washington,3104,210,194,176,187
1,Illinois,16407,867,874,955,936
2,California,22675,3390,2863,1792,2387
3,Arizona,7971,687,650,562,621
4,Massachusetts,11717,517,487,366,448
5,Wisconsin,4743,305,300,331,316
6,Texas,25827,1736,1626,1403,1562
7,Nebraska,1486,111,108,110,110
8,Utah,1155,137,124,113,122
9,Oregon,1341,169,162,159,165
10,Florida,20568,1119,971,763,874
11,New York,36431,1181,1066,865,995
12,Rhode Island,1625,44,42,47,48
13,Georgia,10383,524,479,377,434
14,New Hampshire,656,69,65,52,59
15,North Carolina,6224,524,468,378,421
16,New Jersey,18194,510,494,436,483
17,Colorado,4368,342,361,408,394
18,Maryland,5448,307,306,282,301
19,Nevada,2779,235,239,227,240
20,Tennessee,6071,757,701,574,651
21,Hawaii,282,15,15,13,14
22,Indiana,7404,562,544,529,540
23,Kentucky,2397,267,257,237,249
24,Minnesota,4909,318,324,369,348
25,Oklahoma,2212,250,228,195,213
26,Pennsylvania,13834,1628,1446,1304,1427
27,South Carolina,4935,320,287,221,256
28,District of Columbia,737,26,25,19,23
29,Kansas,2341,171,174,185,184
30,Missouri,5076,305,310,332,328
31,Vermont,111,13,12,11,12
32,Virginia,4650,275,264,237,251
33,Connecticut,5581,213,235,225,250
34,Iowa,3588,201,210,255,233
35,Louisiana,7042,250,244,229,239
36,Ohio,8047,735,678,594,632
37,Michigan,12074,572,608,762,706
38,South Dakota,1361,67,71,82,77
39,Arkansas,3237,293,280,259,274
40,Delaware,862,54,52,39,45
41,Mississippi,4409,256,259,247,260
42,New Mexico,2171,176,185,203,196
43,North Dakota,1231,47,48,60,55
44,Wyoming,351,31,31,31,31
45,Alaska,184,17,16,16,16
46,Maine,292,53,47,35,41
47,Alabama,4389,367,336,289,318
48,Idaho,1280,101,99,98,101
49,Montana,865,50,50,50,51
50,Puerto Rico,1368,64,64,66,64
51,Virgin Islands,23,0,0,0,0
52,Guam,119,1,1,1,1
53,West Virginia,1128,168,166,159,167
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
