,State,368,374,381,388,395
0,Washington,4114,193,176,187,244
1,Illinois,20680,743,621,547,526
2,California,37121,2509,2063,1611,1307
3,Arizona,12238,1092,1014,1028,1211
4,Massachusetts,14133,566,493,457,492
5,Wisconsin,6190,218,172,114,109
6,Texas,34911,2062,1929,1874,2094
7,Nebraska,1879,48,49,70,109
8,Utah,1595,48,42,36,36
9,Oregon,1880,75,67,42,38
10,Florida,25293,1069,935,843,896
11,New York,42325,1648,1596,1608,1827
12,Rhode Island,2083,98,98,105,110
13,Georgia,13250,452,447,484,587
14,New Hampshire,987,62,62,73,88
15,North Carolina,8695,500,437,401,408
16,New Jersey,20951,654,623,584,599
17,Colorado,5505,174,133,108,104
18,Maryland,6865,291,241,194,177
19,Nevada,4026,215,191,175,196
20,Tennessee,8859,302,228,187,166
21,Hawaii,341,7,7,7,7
22,Indiana,9716,328,254,198,166
23,Kentucky,3421,145,131,140,163
24,Minnesota,6163,128,109,104,121
25,Oklahoma,3279,142,116,88,89
26,Pennsylvania,20532,1144,944,836,832
27,South Carolina,6547,447,425,416,403
28,District of Columbia,872,32,28,22,21
29,Kansas,3587,241,213,169,161
30,Missouri,6781,202,144,105,98
31,Vermont,170,7,7,7,12
32,Virginia,6078,292,301,299,292
33,Connecticut,6819,316,290,309,405
34,Iowa,4487,98,91,81,91
35,Louisiana,8565,297,231,171,124
36,Ohio,10711,378,320,267,240
37,Michigan,15181,494,395,355,413
38,South Dakota,1705,26,15,10,7
39,Arkansas,4606,212,169,132,101
40,Delaware,1041,35,35,35,36
41,Mississippi,5772,211,180,152,122
42,New Mexico,3145,147,129,95,66
43,North Dakota,1436,7,1,0,0
44,Wyoming,571,21,21,17,14
45,Alaska,259,0,0,0,0
46,Maine,544,55,56,47,43
47,Alabama,6660,346,299,272,277
48,Idaho,1669,29,28,22,21
49,Montana,1151,35,28,25,19
50,Puerto Rico,1773,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,128,NaN,NaN,NaN,NaN
53,West Virginia,1895,113,75,57,48
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
