,State,193,199,206,213,220,227,234,241,248,255,262,269,276,283,290,297,304,311,318,325,332
0,Washington,1596,93,73,58,47,39,34,30,27,25,24,23,22,21,21,21,21,20,20,20,20
1,Illinois,7714,154,120,95,77,63,54,47,42,39,37,35,34,33,32,32,32,32,31,31,31
2,California,9396,1066,906,789,707,645,603,572,552,536,529,519,514,509,508,505,501,502,501,499,497
3,Arizona,3765,628,525,447,392,350,319,296,282,270,261,255,250,247,245,243,243,241,240,239,238
4,Massachusetts,8638,52,43,38,33,29,27,25,23,22,21,20,20,19,19,19,19,18,18,18,18
5,Wisconsin,948,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
6,Texas,7581,1627,1604,1581,1565,1551,1536,1521,1508,1499,1488,1481,1474,1469,1464,1455,1451,1445,1444,1438,1428
7,Nebraska,332,10,9,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6
8,Utah,311,26,25,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23,23,23
9,Oregon,326,29,24,20,17,15,14,13,12,12,11,11,11,10,10,10,10,10,10,10,10
10,Florida,7084,1290,1094,948,844,769,712,673,645,623,607,596,588,583,579,572,571,568,566,564,561
11,New York,32697,135,95,66,46,32,22,15,11,8,6,4,4,3,3,2,2,2,2,2,2
12,Rhode Island,1007,23,18,14,11,9,7,6,5,4,3,3,3,2,2,2,1,1,1,1,1
13,Georgia,3840,313,249,203,172,149,132,120,113,107,102,99,96,95,92,91,90,90,89,89,89
14,New Hampshire,417,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,North Carolina,1983,103,109,114,118,122,124,125,128,128,128,129,129,129,128,129,128,129,129,128,127
16,New Jersey,15836,106,75,54,38,28,21,16,12,10,8,7,6,5,5,4,4,4,4,4,3
17,Colorado,1844,58,44,35,28,23,20,18,16,15,14,13,13,12,12,12,12,12,12,11,11
18,Maryland,3515,72,53,40,30,24,19,16,14,12,11,10,10,9,9,9,9,8,8,8,8
19,Nevada,832,125,107,94,85,78,73,69,67,65,64,63,62,62,61,60,60,60,60,60,60
20,Tennessee,1073,101,100,100,99,98,98,97,97,97,97,97,96,96,96,96,95,95,95,94,94
21,Hawaii,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22,Indiana,2975,32,30,28,27,26,26,25,25,25,24,24,24,24,24,24,24,24,24,24,24
23,Kentucky,742,35,31,27,25,23,21,20,20,19,19,18,18,18,18,18,18,17,17,17,17
24,Minnesota,1654,8,11,13,15,16,17,17,18,19,19,19,19,19,19,19,19,19,19,19,19
25,Oklahoma,550,34,45,53,58,62,66,67,69,70,71,71,71,71,71,71,71,71,71,71,70
26,Pennsylvania,7223,68,60,54,50,47,45,43,41,40,40,39,38,38,38,38,38,37,38,37,37
27,South Carolina,1777,206,172,148,131,118,110,103,99,95,93,92,90,90,89,87,87,87,86,86,86
28,District of Columbia,586,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
29,Kansas,361,45,36,30,26,23,21,19,18,17,17,16,16,16,15,15,15,15,15,15,15
30,Missouri,1276,55,46,40,36,33,30,29,27,26,25,25,25,24,24,24,24,24,24,23,23
31,Vermont,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Virginia,2218,62,47,36,29,24,21,18,17,15,14,14,13,13,13,13,13,12,12,12,12
33,Connecticut,4432,27,18,12,8,6,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0
34,Iowa,878,13,11,11,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8
35,Louisiana,4007,188,178,170,166,162,160,158,157,154,154,154,152,152,152,150,150,150,148,148,148
36,Ohio,3529,96,93,90,89,87,86,86,86,85,85,85,85,85,85,84,84,84,84,84,84
37,Michigan,6457,91,78,68,62,57,54,52,50,49,48,47,46,46,46,45,46,45,45,45,45
38,South Dakota,135,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
39,Arkansas,464,34,43,50,55,59,61,63,64,65,66,66,66,67,67,66,66,66,66,66,66
40,Delaware,585,10,7,6,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
41,Mississippi,1703,91,88,86,85,83,82,81,80,80,79,79,78,78,78,78,77,77,77,76,77
42,New Mexico,654,62,54,45,41,42,38,36,34,33,32,31,30,30,30,29,29,29,29,29,29
43,North Dakota,105,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
44,Wyoming,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
