,State,201,206,213,220,227
0,Washington,1697,97,99,94,84
1,Illinois,7846,138,143,140,120
2,California,10476,935,1037,1008,922
3,Arizona,4154,388,458,484,495
4,Massachusetts,8741,102,99,89,51
5,Wisconsin,998,56,62,66,64
6,Texas,9230,1547,1407,1353,1202
7,Nebraska,348,14,19,22,22
8,Utah,345,30,29,33,37
9,Oregon,357,26,28,34,31
10,Florida,8277,1105,1291,1274,1178
11,New York,32764,74,97,90,83
12,Rhode Island,1015,6,8,10,8
13,Georgia,4229,364,374,372,374
14,New Hampshire,419,4,5,7,7
15,North Carolina,2199,220,214,206,211
16,New Jersey,15878,47,91,85,34
17,Colorado,1862,23,56,58,54
18,Maryland,3591,75,89,88,77
19,Nevada,963,88,86,100,97
20,Tennessee,1233,150,175,183,202
21,Hawaii,34,5,5,4,3
22,Indiana,3044,63,88,91,89
23,Kentucky,775,30,40,48,49
24,Minnesota,1701,44,57,53,59
25,Oklahoma,605,59,69,71,64
26,Pennsylvania,7314,92,109,109,99
27,South Carolina,2048,253,294,328,283
28,District of Columbia,591,4,5,6,7
29,Kansas,386,22,28,33,36
30,Missouri,1341,65,96,99,94
31,Vermont,58,1,0,0,0
32,Virginia,2327,145,136,126,76
33,Connecticut,4444,10,18,17,16
34,Iowa,934,42,43,47,50
35,Louisiana,4287,261,263,263,260
36,Ohio,3673,170,203,204,165
37,Michigan,6526,75,66,65,55
38,South Dakota,146,14,9,7,7
39,Arkansas,555,66,63,64,64
40,Delaware,591,3,7,9,11
41,Mississippi,1912,186,210,201,143
42,New Mexico,690,32,31,37,36
43,North Dakota,113,6,9,10,10
44,Wyoming,28,1,2,3,4
45,Alaska,26,2,4,5,5
46,Maine,125,1,2,3,3
47,Alabama,1797,160,196,204,219
48,Idaho,239,41,41,41,41
49,Montana,75,10,10,10,9
50,Puerto Rico,279,NaN,NaN,NaN,NaN
51,Virgin Islands,9,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,141,11,12,11,9
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
