,State,299,304,311,318,325,332,339,346
0,Washington,2548,39,43,42,40,39,37,35
1,Illinois,11204,693,850,996,1139,1264,1357,1407
2,California,18288,149,136,109,88,70,55,43
3,Arizona,6302,36,34,29,24,21,18,15
4,Massachusetts,10340,270,286,290,281,263,236,204
5,Wisconsin,2764,221,246,246,243,238,229,221
6,Texas,20032,434,374,339,308,277,250,226
7,Nebraska,797,72,98,113,125,134,141,142
8,Utah,723,33,27,26,24,22,21,19
9,Oregon,765,30,34,34,34,34,34,34
10,Florida,17559,302,286,255,226,200,177,156
11,New York,34054,243,255,244,227,203,174,146
12,Rhode Island,1270,46,61,66,71,71,70,67
13,Georgia,8967,182,198,183,170,157,144,132
14,New Hampshire,500,18,23,27,31,31,32,32
15,North Carolina,4814,196,167,163,159,154,149,143
16,New Jersey,16580,203,244,275,302,322,335,338
17,Colorado,2578,287,512,837,1213,1486,1557,1452
18,Maryland,4309,82,91,100,109,120,133,145
19,Nevada,1917,36,38,35,32,30,27,24
20,Tennessee,3923,179,187,182,176,169,162,155
21,Hawaii,222,8,9,8,8,6,6,5
22,Indiana,4936,436,689,997,1366,1692,1856,1809
23,Kentucky,1664,86,98,100,100,101,101,100
24,Minnesota,2973,299,404,521,645,758,837,868
25,Oklahoma,1538,89,90,89,88,86,82,80
26,Pennsylvania,9310,346,411,473,537,604,667,725
27,South Carolina,4143,73,76,69,63,56,51,46
28,District of Columbia,660,8,7,7,7,7,7,7
29,Kansas,1266,88,95,87,79,70,62,55
30,Missouri,3402,169,199,198,197,194,190,185
31,Vermont,59,1,3,1,2,2,1,2
32,Virginia,3806,83,88,80,71,63,53,45
33,Connecticut,4759,126,173,200,222,236,240,232
34,Iowa,2023,187,279,364,451,517,542,524
35,Louisiana,6139,40,41,35,31,27,23,20
36,Ohio,5742,155,170,167,164,159,156,151
37,Michigan,8431,476,800,1150,1556,1933,2178,2230
38,South Dakota,644,95,85,82,74,65,53,44
39,Arkansas,2225,145,139,137,134,131,125,121
40,Delaware,736,13,15,15,15,14,13,12
41,Mississippi,3545,56,57,52,46,42,38,33
42,New Mexico,1236,40,38,38,37,35,35,33
43,North Dakota,743,113,121,114,100,83,65,49
44,Wyoming,144,19,25,26,29,31,31,32
45,Alaska,98,7,9,8,9,8,8,8
46,Maine,165,10,18,32,60,102,155,202
47,Alabama,3249,57,58,54,50,44,41,37
48,Idaho,763,33,37,35,33,31,29,26
49,Montana,522,71,81,83,86,86,85,83
50,Puerto Rico,942,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,585,43,43,44,45,45,46,47
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
