,State,368,374,381,388,395,402,409,416
0,Washington,4114,120,118,97,78,64,51,41
1,Illinois,20680,736,630,552,472,408,350,299
2,California,37121,3431,3119,2538,2009,1571,1218,938
3,Arizona,12238,1097,1048,947,895,831,762,698
4,Massachusetts,14133,526,485,421,368,317,272,231
5,Wisconsin,6190,290,252,206,169,138,112,90
6,Texas,34911,2557,2674,2458,2097,1772,1481,1229
7,Nebraska,1879,61,49,42,41,40,37,36
8,Utah,1595,80,65,54,43,36,28,23
9,Oregon,1880,97,90,72,58,46,37,29
10,Florida,25293,1252,1213,1103,1001,902,808,720
11,New York,42325,1570,1553,1452,1344,1229,1111,993
12,Rhode Island,2083,53,49,34,21,15,9,6
13,Georgia,13250,1027,999,932,864,791,717,645
14,New Hampshire,987,64,59,57,58,58,59,59
15,North Carolina,8695,662,661,633,617,592,560,527
16,New Jersey,20951,568,553,517,470,423,380,339
17,Colorado,5505,128,106,90,78,67,58,49
18,Maryland,6865,324,304,265,236,208,182,159
19,Nevada,4026,253,212,171,137,110,88,71
20,Tennessee,8859,450,387,317,261,214,175,142
21,Hawaii,341,15,14,11,10,8,6,6
22,Indiana,9716,411,345,283,240,200,166,137
23,Kentucky,3421,314,321,290,257,225,196,169
24,Minnesota,6163,176,142,119,103,86,73,61
25,Oklahoma,3279,314,296,250,214,180,152,128
26,Pennsylvania,20532,1244,1118,953,830,717,614,523
27,South Carolina,6547,468,489,474,449,419,382,345
28,District of Columbia,872,25,24,22,20,18,16,14
29,Kansas,3587,197,175,140,105,77,57,42
30,Missouri,6781,205,165,131,109,88,72,58
31,Vermont,170,7,7,7,7,6,6,5
32,Virginia,6078,384,403,400,392,373,348,317
33,Connecticut,6819,267,255,228,202,178,156,137
34,Iowa,4487,171,148,130,112,96,83,71
35,Louisiana,8565,279,244,182,124,84,58,39
36,Ohio,10711,577,513,437,372,316,267,225
37,Michigan,15181,558,460,383,310,252,206,167
38,South Dakota,1705,58,48,40,33,29,23,20
39,Arkansas,4606,265,229,194,160,132,107,86
40,Delaware,1041,33,32,30,28,25,24,20
41,Mississippi,5772,260,252,249,242,234,223,212
42,New Mexico,3145,214,184,151,124,101,83,67
43,North Dakota,1436,34,27,24,21,18,15,13
44,Wyoming,571,41,39,31,25,19,15,11
45,Alaska,259,9,8,7,6,5,5,4
46,Maine,544,49,50,46,39,32,27,22
47,Alabama,6660,557,479,431,400,365,333,299
48,Idaho,1669,65,60,53,45,38,32,27
49,Montana,1151,28,26,23,21,18,16,14
50,Puerto Rico,1773,73,75,77,77,79,80,80
51,Virgin Islands,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,128,1,0,1,0,1,0,0
53,West Virginia,1895,169,148,128,110,95,82,69
54,Northern Mariana Islands,2,0,0,0,0,0,0,0
55,American Samoa,0,0,0,0,0,0,0,0
