,State,172,178,185,192,199
0,Washington,1438,36,35,33,32
1,Illinois,7388,169,151,137,125
2,California,7051,951,1051,1020,999
3,Arizona,2237,244,245,245,243
4,Massachusetts,8325,115,99,87,77
5,Wisconsin,820,34,32,31,30
6,Texas,3739,879,1058,1034,1014
7,Nebraska,285,17,16,16,15
8,Utah,215,13,13,13,12
9,Oregon,234,9,9,9,9
10,Florida,4242,277,277,277,276
11,New York,32395,156,139,124,113
12,Rhode Island,976,30,27,24,22
13,Georgia,3003,94,84,77,71
14,New Hampshire,391,16,15,13,12
15,North Carolina,1522,106,103,101,100
16,New Jersey,15525,1404,101,5,0
17,Colorado,1725,35,32,29,27
18,Maryland,3319,89,80,73,68
19,Nevada,593,20,16,15,14
20,Tennessee,741,32,32,31,31
21,Hawaii,19,0,0,0,0
22,Indiana,2760,64,59,54,50
23,Kentucky,625,29,28,27,27
24,Minnesota,1540,58,53,49,45
25,Oklahoma,422,29,23,18,15
26,Pennsylvania,6904,170,156,144,134
27,South Carolina,961,62,62,62,62
28,District of Columbia,568,14,12,11,10
29,Kansas,297,8,7,7,6
30,Missouri,1092,52,50,48,47
31,Vermont,56,0,0,0,0
32,Virginia,1966,59,39,30,25
33,Connecticut,4348,52,45,39,35
34,Iowa,752,18,16,15,13
35,Louisiana,3416,74,70,65,62
36,Ohio,3058,115,108,101,96
37,Michigan,6314,71,63,56,50
38,South Dakota,109,8,8,8,8
39,Arkansas,321,30,29,28,28
40,Delaware,517,6,5,4,4
41,Mississippi,1249,68,68,68,67
42,New Mexico,545,21,20,18,17
43,North Dakota,87,3,3,3,2
44,Wyoming,21,0,0,0,0
45,Alaska,17,0,0,0,0
46,Maine,114,3,2,2,2
47,Alabama,1121,65,59,54,50
48,Idaho,102,1,1,0,0
49,Montana,29,2,2,2,2
50,Puerto Rico,167,3,2,2,2
51,Virgin Islands,6,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,96,2,1,1,1
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
