,State,334,339,346,353,360
0,Washington,3106,100,140,114,114
1,Illinois,16527,1214,1239,1276,1296
2,California,22837,2004,2314,2649,2957
3,Arizona,7972,679,648,613,581
4,Massachusetts,11759,349,347,347,346
5,Wisconsin,4751,410,412,417,419
6,Texas,25936,1395,1457,1467,1478
7,Nebraska,1511,146,135,141,139
8,Utah,1161,110,107,108,108
9,Oregon,1347,205,273,314,384
10,Florida,20680,553,487,433,395
11,New York,36568,1136,1566,2139,2908
12,Rhode Island,1670,124,134,142,149
13,Georgia,10399,311,312,312,312
14,New Hampshire,656,47,48,48,47
15,North Carolina,6240,372,386,389,392
16,New Jersey,18223,263,261,260,260
17,Colorado,4378,508,502,515,518
18,Maryland,5471,382,449,516,589
19,Nevada,2785,251,265,274,282
20,Tennessee,6136,620,638,696,718
21,Hawaii,282,7,6,6,5
22,Indiana,7438,616,647,675,700
23,Kentucky,2412,160,170,167,169
24,Minnesota,4931,477,495,519,534
25,Oklahoma,2218,168,164,172,174
26,Pennsylvania,13890,1834,2171,2565,2938
27,South Carolina,4962,179,173,166,161
28,District of Columbia,742,NaN,NaN,NaN,NaN
29,Kansas,2448,278,273,275,274
30,Missouri,5088,401,407,403,401
31,Vermont,111,13,12,12,12
32,Virginia,4654,248,227,233,233
33,Connecticut,5676,252,275,293,309
34,Iowa,3588,430,351,328,319
35,Louisiana,7107,201,201,192,190
36,Ohio,8122,590,615,631,653
37,Michigan,12153,933,940,958,962
38,South Dakota,1381,126,119,123,122
39,Arkansas,3295,279,277,274,272
40,Delaware,871,23,23,23,23
41,Mississippi,4411,194,182,176,171
42,New Mexico,2180,200,193,180,171
43,North Dakota,1233,99,94,94,94
44,Wyoming,351,35,35,34,35
45,Alaska,184,11,9,9,9
46,Maine,293,25,25,22,21
47,Alabama,4389,244,241,228,220
48,Idaho,1301,115,109,110,109
49,Montana,881,62,64,67,67
50,Puerto Rico,1382,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,120,NaN,NaN,NaN,NaN
53,West Virginia,1129,160,170,172,176
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
