,State,257,262,269,276,283,290,297
0,Washington,2158,66,75,72,70,67,64
1,Illinois,9054,181,155,119,87,61,42
2,California,16171,422,398,341,291,246,207
3,Arizona,5707,110,109,91,75,63,53
4,Massachusetts,9530,85,81,64,49,35,25
5,Wisconsin,1381,81,92,94,98,100,101
6,Texas,16437,507,489,419,354,298,248
7,Nebraska,503,28,26,23,21,17,14
8,Utah,482,23,22,22,21,20,18
9,Oregon,572,18,20,18,16,15,14
10,Florida,14712,465,436,381,331,286,248
11,New York,33214,80,65,46,32,20,12
12,Rhode Island,1121,9,9,6,5,4,2
13,Georgia,7192,243,231,212,193,175,158
14,New Hampshire,443,4,4,2,2,2,1
15,North Carolina,3637,127,133,125,116,107,98
16,New Jersey,16138,61,62,53,42,32,24
17,Colorado,2069,49,46,44,43,39,36
18,Maryland,3961,26,20,12,8,4,2
19,Nevada,1623,44,42,35,31,26,21
20,Tennessee,2597,136,133,125,118,110,103
21,Hawaii,157,10,6,5,4,3,3
22,Indiana,3681,84,87,83,78,72,68
23,Kentucky,1214,58,63,63,64,64,63
24,Minnesota,2136,58,48,36,25,17,10
25,Oklahoma,1055,58,70,69,69,68,68
26,Pennsylvania,8207,90,69,52,37,26,18
27,South Carolina,3456,120,117,105,95,85,75
28,District of Columbia,631,4,2,1,0,1,0
29,Kansas,698,33,38,39,37,37,37
30,Missouri,2188,110,118,119,117,116,115
31,Vermont,58,1,0,0,0,1,0
32,Virginia,3276,63,56,43,32,23,15
33,Connecticut,4517,22,21,16,12,9,5
34,Iowa,1398,64,67,66,65,63,60
35,Louisiana,5586,101,69,59,50,43,35
36,Ohio,4931,119,134,127,122,116,111
37,Michigan,7139,41,42,38,32,28,24
38,South Dakota,248,17,22,22,22,22,20
39,Arkansas,1447,110,107,107,106,104,102
40,Delaware,645,9,9,7,6,5,3
41,Mississippi,3013,71,69,60,50,43,35
42,New Mexico,894,16,13,12,11,9,8
43,North Dakota,277,26,27,28,27,27,27
44,Wyoming,53,3,5,4,5,5,5
45,Alaska,58,4,5,5,6,5,5
46,Maine,142,3,3,2,1,1,1
47,Alabama,2559,48,47,40,34,28,23
48,Idaho,487,25,26,24,22,21,19
49,Montana,190,16,18,18,19,18,17
50,Puerto Rico,695,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,20,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,54,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,367,28,31,33,33,35,35
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
