,State,298,304,311,318,325
0,Washington,2519,90,94,103,118
1,Illinois,11162,675,762,822,865
2,California,18262,320,360,384,396
3,Arizona,6302,168,213,237,257
4,Massachusetts,10329,191,209,231,239
5,Wisconsin,2751,300,378,425,463
6,Texas,19995,875,954,1066,1168
7,Nebraska,779,95,103,112,119
8,Utah,718,69,69,78,88
9,Oregon,761,45,49,53,57
10,Florida,17518,446,478,521,559
11,New York,34032,170,206,225,240
12,Rhode Island,1254,35,38,43,49
13,Georgia,8957,243,223,260,299
14,New Hampshire,499,13,15,17,19
15,North Carolina,4806,200,176,207,235
16,New Jersey,16566,140,146,166,180
17,Colorado,2546,170,186,212,238
18,Maryland,4302,100,118,131,143
19,Nevada,1909,70,78,92,108
20,Tennessee,3893,330,332,373,422
21,Hawaii,222,1,2,2,3
22,Indiana,4910,356,433,474,503
23,Kentucky,1661,114,132,148,169
24,Minnesota,2961,319,379,419,450
25,Oklahoma,1528,108,121,134,149
26,Pennsylvania,9290,285,291,336,389
27,South Carolina,4112,82,104,104,105
28,District of Columbia,660,7,5,6,7
29,Kansas,1256,100,111,113,122
30,Missouri,3387,290,329,364,386
31,Vermont,59,1,1,1,1
32,Virginia,3800,96,100,107,116
33,Connecticut,4737,75,84,95,110
34,Iowa,1989,173,202,212,216
35,Louisiana,6132,95,126,104,109
36,Ohio,5722,272,324,362,401
37,Michigan,8376,400,433,487,558
38,South Dakota,644,120,132,147,160
39,Arkansas,2183,175,198,213,230
40,Delaware,736,22,29,32,34
41,Mississippi,3543,117,131,135,138
42,New Mexico,1215,118,143,153,157
43,North Dakota,736,120,139,155,168
44,Wyoming,144,38,42,46,50
45,Alaska,98,11,15,18,20
46,Maine,165,15,16,19,21
47,Alabama,3248,150,162,175,190
48,Idaho,759,80,90,100,109
49,Montana,520,80,97,102,103
50,Puerto Rico,935,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,92,NaN,NaN,NaN,NaN
53,West Virginia,582,75,75,87,100
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
