,State,340,346,353,360,367
0,Washington,3184,141,104,73,42
1,Illinois,17336,1061,816,581,410
2,California,24282,1635,1540,1325,1039
3,Arizona,8427,515,462,387,316
4,Massachusetts,12110,356,271,184,109
5,Wisconsin,5039,371,267,162,69
6,Texas,26966,1814,1532,1377,1391
7,Nebraska,1559,117,83,55,33
8,Utah,1214,105,86,60,37
9,Oregon,1427,146,111,70,36
10,Florida,21212,586,452,286,136
11,New York,37411,777,672,556,467
12,Rhode Island,1704,70,52,36,18
13,Georgia,10689,316,246,128,56
14,New Hampshire,708,28,20,11,0
15,North Carolina,6549,275,217,112,39
16,New Jersey,18630,400,319,220,130
17,Colorado,4610,207,147,89,44
18,Maryland,5712,250,191,127,75
19,Nevada,2950,203,147,98,60
20,Tennessee,6512,637,537,311,165
21,Hawaii,285,14,9,7,7
22,Indiana,7843,416,299,182,80
23,Kentucky,2555,132,94,44,15
24,Minnesota,5206,346,224,142,66
25,Oklahoma,2370,129,86,48,25
26,Pennsylvania,14969,1464,1192,916,642
27,South Carolina,5155,260,205,132,73
28,District of Columbia,768,21,16,9,7
29,Kansas,2503,246,173,107,56
30,Missouri,5471,391,298,199,99
31,Vermont,127,5,0,0,0
32,Virginia,4854,267,214,120,53
33,Connecticut,5791,177,116,74,39
34,Iowa,3744,167,120,69,25
35,Louisiana,7291,177,135,88,40
36,Ohio,8509,450,294,172,68
37,Michigan,12690,578,400,245,118
38,South Dakota,1446,36,22,15,2
39,Arkansas,3482,268,224,135,73
40,Delaware,897,37,27,16,7
41,Mississippi,4606,279,228,129,64
42,New Mexico,2346,210,163,114,54
43,North Dakota,1266,20,7,4,0
44,Wyoming,373,21,13,7,1
45,Alaska,200,14,9,7,0
46,Maine,323,54,43,23,10
47,Alabama,4691,300,244,149,82
48,Idaho,1354,132,94,60,39
49,Montana,924,23,11,6,0
50,Puerto Rico,1445,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,121,NaN,NaN,NaN,NaN
53,West Virginia,1254,119,88,44,12
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
