,State,229,234,241,248,255
0,Washington,1953,68,69,70,71
1,Illinois,8398,243,260,276,289
2,California,13758,726,715,698,687
3,Arizona,5219,236,242,249,255
4,Massachusetts,9133,NaN,NaN,NaN,NaN
5,Wisconsin,1168,46,48,47,47
6,Texas,13697,831,795,765,747
7,Nebraska,404,18,18,18,18
8,Utah,423,19,19,19,19
9,Oregon,482,23,23,22,21
10,Florida,11871,722,688,663,651
11,New York,33002,1031,1093,1144,1170
12,Rhode Island,1055,31,34,36,39
13,Georgia,6044,354,342,329,316
14,New Hampshire,433,14,14,16,17
15,North Carolina,2897,146,144,144,142
16,New Jersey,15991,462,504,543,570
17,Colorado,1973,60,64,67,71
18,Maryland,3804,112,119,126,132
19,Nevada,1393,84,79,76,74
20,Tennessee,1869,130,121,116,115
21,Hawaii,86,10,12,13,13
22,Indiana,3368,130,132,134,136
23,Kentucky,996,43,44,42,42
24,Minnesota,1912,68,72,77,80
25,Oklahoma,853,48,45,42,40
26,Pennsylvania,7771,213,233,254,269
27,South Carolina,2907,177,170,167,164
28,District of Columbia,611,NaN,NaN,NaN,NaN
29,Kansas,483,20,19,19,19
30,Missouri,1687,73,73,73,73
31,Vermont,58,1,1,1,1
32,Virginia,2684,115,116,117,117
33,Connecticut,4468,96,112,127,139
34,Iowa,1170,57,56,55,55
35,Louisiana,5105,183,178,180,182
36,Ohio,4276,179,175,180,182
37,Michigan,6810,138,147,157,164
38,South Dakota,173,8,8,8,8
39,Arkansas,908,78,79,79,76
40,Delaware,609,27,27,27,27
41,Mississippi,2585,144,138,133,132
42,New Mexico,807,35,36,36,36
43,North Dakota,156,7,7,7,7
44,Wyoming,42,1,2,1,2
45,Alaska,42,2,2,1,1
46,Maine,134,5,5,5,5
47,Alabama,2276,113,112,112,109
48,Idaho,385,28,26,24,23
49,Montana,118,7,7,7,7
50,Puerto Rico,477,NaN,NaN,NaN,NaN
51,Virgin Islands,17,NaN,NaN,NaN,NaN
52,Guam,14,NaN,NaN,NaN,NaN
53,West Virginia,248,20,21,19,18
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
