,State,187,192,199,206,213
0,Washington,1518,71,106,122,148
1,Illinois,7608,76,74,53,39
2,California,8494,827,1210,1399,1583
3,Arizona,3304,789,1197,1351,1519
4,Massachusetts,8536,130,161,199,230
5,Wisconsin,893,27,32,29,27
6,Texas,6483,1524,2596,3495,4659
7,Nebraska,317,13,16,13,12
8,Utah,281,33,51,61,73
9,Oregon,289,49,91,140,225
10,Florida,5931,1439,2416,3123,4021
11,New York,32639,99,108,99,92
12,Rhode Island,1004,7,7,5,3
13,Georgia,3509,191,274,285,307
14,New Hampshire,409,8,7,5,3
15,North Carolina,1838,153,218,239,263
16,New Jersey,15804,156,184,177,170
17,Colorado,1799,30,42,45,49
18,Maryland,3447,65,73,70,68
19,Nevada,739,140,303,509,818
20,Tennessee,978,137,210,246,292
21,Hawaii,26,3,4,4,5
22,Indiana,2906,75,86,89,88
23,Kentucky,709,46,68,79,91
24,Minnesota,1616,25,25,21,17
25,Oklahoma,496,56,98,124,157
26,Pennsylvania,7131,109,143,142,152
27,South Carolina,1506,412,724,980,1287
28,District of Columbia,582,5,6,5,4
29,Kansas,333,29,47,63,85
30,Missouri,1221,68,96,111,134
31,Vermont,56,0,0,0,0
32,Virginia,2082,61,70,61,54
33,Connecticut,4418,11,13,12,12
34,Iowa,836,41,56,62,70
35,Louisiana,3786,272,359,419,505
36,Ohio,3344,123,145,138,134
37,Michigan,6405,36,45,43,41
38,South Dakota,123,11,14,14,15
39,Arkansas,408,42,57,60,63
40,Delaware,579,23,38,46,56
41,Mississippi,1498,150,200,221,239
42,New Mexico,619,48,64,75,85
43,North Dakota,99,6,9,10,10
44,Wyoming,25,2,3,2,3
45,Alaska,21,5,12,17,25
46,Maine,119,4,5,6,6
47,Alabama,1491,200,290,330,382
48,Idaho,152,61,179,362,708
49,Montana,47,17,42,75,132
50,Puerto Rico,201,NaN,NaN,NaN,NaN
51,Virgin Islands,7,NaN,NaN,NaN,NaN
52,Guam,5,NaN,NaN,NaN,NaN
53,West Virginia,104,6,11,14,18
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
