,State,295,304,311,318,325
0,Washington,2507,101,127,147,161
1,Illinois,10846,912,1203,1406,1436
2,California,18135,433,511,581,638
3,Arizona,6240,142,189,224,246
4,Massachusetts,10242,171,220,251,273
5,Wisconsin,2621,428,468,506,507
6,Texas,19760,557,702,818,875
7,Nebraska,756,106,128,137,135
8,Utah,687,67,78,87,92
9,Oregon,746,51,67,81,92
10,Florida,17372,526,567,597,616
11,New York,33975,162,217,267,292
12,Rhode Island,1250,40,51,56,59
13,Georgia,8881,146,184,227,252
14,New Hampshire,495,12,18,25,31
15,North Carolina,4706,192,200,210,209
16,New Jersey,16495,142,173,190,210
17,Colorado,2468,193,219,242,246
18,Maryland,4261,115,153,187,212
19,Nevada,1880,80,100,113,121
20,Tennessee,3788,206,265,325,359
21,Hawaii,222,7,7,5,4
22,Indiana,4813,365,468,546,572
23,Kentucky,1622,111,141,160,169
24,Minnesota,2849,316,416,490,511
25,Oklahoma,1481,94,132,170,195
26,Pennsylvania,9182,336,434,527,578
27,South Carolina,4084,95,98,106,108
28,District of Columbia,657,9,13,14,14
29,Kansas,1215,121,165,197,216
30,Missouri,3351,268,339,398,410
31,Vermont,59,0,0,0,0
32,Virginia,3758,81,97,108,118
33,Connecticut,4726,83,116,140,157
34,Iowa,1946,220,303,359,373
35,Louisiana,6097,35,38,47,48
36,Ohio,5658,430,547,650,718
37,Michigan,8185,455,580,665,714
38,South Dakota,567,66,68,63,59
39,Arkansas,2144,98,119,133,140
40,Delaware,732,19,30,36,42
41,Mississippi,3514,39,49,55,62
42,New Mexico,1176,97,119,130,141
43,North Dakota,697,83,84,77,69
44,Wyoming,127,19,26,28,28
45,Alaska,96,16,16,20,19
46,Maine,159,5,9,15,20
47,Alabama,3213,116,133,143,152
48,Idaho,749,59,74,82,86
49,Montana,472,64,70,72,73
50,Puerto Rico,909,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,91,NaN,NaN,NaN,NaN
53,West Virginia,555,34,48,63,71
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
